?? [s],1.eps1 [%],2.eps1 [%],3.eps1 [%],4.eps1 [%],5.eps1 [%],6.eps1 [%],7.eps1 [%],8.eps1 [%],9.eps1 [%],10.eps1 [%],11.eps1 [%],12.eps1 [%],13.eps1 [%],14.eps1 [%],15.eps1 [%],16.eps1 [%]
640.000014,2.476897,1.546761,0.484710,,2.450192,1.665334,1.335710,2.458849,2.354811,1.779144,1.187672,1.199545,1.628687,0.571633,0.303613,0.525512
641.000014,2.509055,1.572012,0.499067,,2.501718,1.687656,1.354394,2.514041,2.406608,1.827207,1.208389,1.232086,1.644241,0.576528,0.309723,0.531518
642.000014,2.559088,1.610294,0.503676,,2.583230,1.709244,1.368933,2.567072,2.459818,1.871375,1.234480,1.250925,1.659031,0.589777,0.310908,0.532804
643.000014,2.615534,1.641105,0.505030,,2.645264,1.737164,1.388148,2.626844,2.535452,1.918072,1.266335,1.272156,1.692381,0.611676,0.313952,0.521534
644.000014,2.660336,1.681794,0.497584,,2.721922,1.774681,1.411978,2.686425,2.615755,1.964131,1.289979,1.302671,1.703194,0.625009,0.306146,0.531901
645.000014,2.717247,1.696663,0.518687,,2.788228,1.815403,1.441397,2.782305,2.705915,2.035402,1.333237,1.339798,1.729926,0.640866,0.305900,0.537507
646.000014,2.780429,1.756044,0.526657,,2.894959,1.865929,1.478482,2.874582,2.803276,2.109785,1.375529,1.378990,1.763584,0.642089,0.304342,0.553484
647.000014,2.868976,1.804780,0.540496,,2.997085,1.913125,1.515790,2.978587,2.915425,2.199170,1.426151,1.417164,1.792489,0.664305,0.314071,0.548504
648.000014,2.951894,1.882877,0.551326,,3.095727,1.949184,1.545535,3.072135,3.032117,2.273106,1.462907,1.452837,1.823759,0.688866,0.308092,0.553021
649.000014,3.025458,1.935716,0.563234,,3.190020,1.981750,1.567995,3.164254,3.131618,2.349874,1.498370,1.500117,1.857785,0.705114,0.306813,0.559407
650.000014,3.077402,1.977258,0.567423,,3.262158,2.010049,1.584775,3.232245,3.217598,2.404283,1.527714,1.526682,1.908211,0.708250,0.306133,0.554821
650.500026,3.119102,2.007854,0.569932,,3.331947,2.048336,1.608752,3.275874,3.276628,2.438131,1.559367,1.549284,1.953945,0.703267,0.305178,0.562447
651.000026,3.150182,2.027808,0.561494,,3.369528,2.068705,1.624390,3.316301,3.324508,2.470765,1.582337,1.560943,1.973736,0.695028,0.311639,0.558227
651.500026,3.174622,2.046322,0.572200,,3.419678,2.086658,1.638329,3.354013,3.357265,2.495640,1.605514,1.581198,2.008743,0.699644,0.304125,0.568819
652.000026,3.200184,2.068707,0.563567,,3.452009,2.100518,1.651678,3.388256,3.386891,2.527589,1.611935,1.600155,2.041343,0.702036,0.312401,0.561198
652.500026,3.224825,2.086616,0.573580,,3.491718,2.116919,1.664372,3.415435,3.414695,2.545959,1.625831,1.610441,2.071882,0.718376,0.312069,0.560548
653.000026,3.255101,2.104886,0.562809,,3.510637,2.130593,1.674263,3.443104,3.442182,2.575750,1.623354,1.625800,2.085310,0.723531,0.322143,0.557691
653.500026,3.274459,2.114191,0.562116,,3.542164,2.144150,1.683448,3.476427,3.469771,2.606652,1.633847,1.636622,2.080834,0.731291,0.323150,0.562958
654.000026,3.300428,2.131439,0.557804,,3.563066,2.148057,1.682025,3.500882,3.512163,2.631037,1.648610,1.643119,2.090095,0.737452,0.321011,0.566379
654.500026,3.316922,2.161657,0.558125,,3.599449,2.162485,1.695679,3.527533,3.553803,2.646813,1.672257,1.650761,2.092631,0.744510,0.321062,0.564160
655.000026,3.347995,2.182263,0.566527,,3.640285,2.185259,1.712388,3.566337,3.604232,2.663608,1.692901,1.654855,2.150626,0.742652,0.323318,0.566144
655.500026,3.372796,2.206085,0.572705,,3.703060,2.226251,1.749025,3.615302,3.643409,2.699188,1.699366,1.673183,2.167660,0.748049,0.327696,0.567264
656.000026,3.411357,2.226587,0.579337,,3.763517,2.258270,1.771251,3.674559,3.687971,2.754523,1.721053,1.692459,2.223524,0.751274,0.339918,0.571977
656.500026,3.444698,2.268977,0.590036,,3.814109,2.271914,1.777634,3.718494,3.739500,2.791352,1.732142,1.712467,2.247084,0.757724,0.346715,0.571562
657.000026,3.486665,2.308746,0.594849,,3.861849,2.285383,1.785956,3.769125,3.793115,2.825125,1.758453,1.741562,2.301039,0.752036,0.344405,0.566248
657.500026,3.531556,2.346598,0.603466,,3.916879,2.306603,1.805225,3.820348,3.856306,2.855844,1.779722,1.754973,2.353379,0.757490,0.344221,0.571780
658.000026,3.573847,2.379399,0.597383,,3.985502,2.332353,1.825095,3.877210,3.927062,2.898181,1.819279,1.789522,2.398373,0.778375,0.338514,0.586093
658.500026,3.616614,2.414326,0.603305,,4.060282,2.367773,1.850176,3.938349,3.988321,2.953061,1.852401,1.812384,2.457356,0.793997,0.353564,0.596160
659.000026,3.661433,2.441615,0.624364,,4.144676,2.398911,1.867779,4.003681,4.053497,3.009268,1.874527,1.852551,2.475128,0.794155,0.355303,0.592478
659.500026,3.712634,2.469888,0.657371,,4.220359,2.433054,1.892324,4.080687,4.119401,3.075337,1.890699,1.877753,2.505168,0.792876,0.362530,0.588907
660.000026,3.771506,2.494569,0.685064,,4.292604,2.453837,1.901428,4.148336,4.189453,3.125912,1.907713,1.896083,2.532938,0.802955,0.361383,0.593141
660.500026,3.826363,2.539005,0.697492,,4.345832,2.469821,1.915043,4.215497,4.258758,3.165557,1.942496,1.908037,2.564910,0.818492,0.364155,0.594812
661.000026,3.870961,2.574806,0.712356,,4.420635,2.497732,1.938342,4.280906,4.314839,3.213458,1.983042,1.940007,2.570763,0.824964,0.369411,0.589359
661.500026,3.908434,2.614730,0.712888,,4.477556,2.517697,1.960809,4.343692,4.383929,3.253791,2.009946,1.971066,2.586144,0.822357,0.374129,0.585968
662.000026,3.934952,2.653977,0.829980,,4.550033,2.550190,1.983534,4.403837,4.447742,3.297722,2.035195,2.006596,2.610491,0.825878,0.375018,0.588386
662.500026,3.989274,2.698128,0.943041,,4.600112,2.568580,1.995194,4.450730,4.505018,3.346115,2.046738,2.027517,2.637984,0.834429,0.369949,0.589132
663.000026,4.027054,2.737562,1.057302,,4.660792,2.594327,2.009598,4.505025,4.553979,3.387350,2.062482,2.049426,2.656156,0.854530,0.366338,0.598914
