?? [s],1.eps1 [%],2.eps1 [%],3.eps1 [%],4.eps1 [%],5.eps1 [%],6.eps1 [%],7.eps1 [%],8.eps1 [%],9.eps1 [%],10.eps1 [%],11.eps1 [%],12.eps1 [%],13.eps1 [%],14.eps1 [%],15.eps1 [%],16.eps1 [%]
584.000014,2.775640,1.812328,0.484516,0.656476,2.168932,0.920911,0.790252,2.665857,1.838818,1.486426,2.154357,1.512958,1.198455,1.103528,0.773265,0.516856
585.000014,2.916715,1.892573,0.476359,0.654810,2.271674,0.949918,0.821931,2.823718,1.938198,1.578634,2.276901,1.578238,1.253384,1.142914,0.799586,0.516965
586.000014,3.010502,1.958814,0.483801,0.686224,2.354645,0.972000,0.846659,2.949905,2.042209,1.631002,2.365969,1.648104,1.316420,1.179909,0.807589,0.508792
587.000014,3.090578,1.991222,0.474988,0.721986,2.430238,1.027003,0.869796,3.052458,2.113859,1.682189,2.445884,1.712111,1.362760,1.204441,0.819146,0.521384
588.000014,3.160546,2.028665,0.476535,0.725299,2.508442,1.053470,0.877310,3.126856,2.185045,1.722626,2.497062,1.745381,1.397310,1.209818,0.849773,0.525883
589.000014,3.224765,2.049696,0.480941,0.741477,2.559890,1.070268,0.895447,3.182223,2.209205,1.761838,2.548321,1.789290,1.413821,1.212885,0.862290,0.535197
590.000014,3.262757,2.086156,0.494639,0.716653,2.604392,1.070933,0.911339,3.237535,2.237658,1.806351,2.580262,1.833946,1.445170,1.225063,0.869794,0.542060
590.500026,3.294727,2.106745,0.515876,0.703215,2.635581,1.082737,0.919050,3.278356,2.246168,1.854227,2.612565,1.882434,1.467698,1.244374,0.868644,0.543347
591.000026,3.320424,2.104725,0.511775,0.666372,2.679776,1.102321,0.911589,3.291952,2.273293,1.871340,2.625850,1.890987,1.496910,1.263299,0.870671,0.544080
591.500026,3.334890,2.119981,0.513628,0.678406,2.671995,1.111577,0.927405,3.310761,2.293139,1.890327,2.656217,1.900977,1.500738,1.275498,0.864494,0.537557
592.000026,3.346984,2.124321,0.503039,0.670183,2.688873,1.102477,0.935426,3.335824,2.300980,1.892011,2.672236,1.914061,1.506469,1.283943,0.861200,0.535805
592.500026,3.365438,2.148938,0.503728,0.701740,2.685422,1.116580,0.959522,3.374886,2.300717,1.900802,2.689130,1.919188,1.512649,1.274229,0.873542,0.535889
593.000026,3.391780,2.159588,0.518386,0.669511,2.709207,1.139790,0.957776,3.394576,2.327502,1.902524,2.703189,1.890971,1.524274,1.281255,0.888320,0.541293
593.500026,3.403490,2.161702,0.516469,0.664326,2.713164,1.163675,0.953917,3.424135,2.364884,1.902700,2.715089,1.879059,1.544744,1.273108,0.903703,0.546115
594.000026,3.408497,2.184782,0.511205,0.645289,2.712819,1.160376,0.948846,3.449804,2.394254,1.925131,2.733576,1.885546,1.563905,1.285500,0.896563,0.540750
594.500026,3.426588,2.199119,0.504885,0.670333,2.724869,1.172223,0.948405,3.482723,2.408324,1.922135,2.738956,1.937050,1.563291,1.294075,0.897074,0.544370
595.000026,3.457831,2.195379,0.510663,0.716290,2.756814,1.169232,0.957436,3.502871,2.408904,1.935214,2.749555,1.960745,1.558909,1.305441,0.890327,0.538005
595.500026,3.507740,2.189402,0.517085,0.733994,2.798979,1.194178,0.954485,3.529851,2.426473,1.937616,2.774667,1.975249,1.554294,1.311488,0.901142,0.545719
596.000026,3.562162,2.195548,0.527795,0.722471,2.872175,1.204153,0.961274,3.558443,2.457471,1.976846,2.806983,1.994890,1.571471,1.306032,0.903757,0.547887
596.500026,3.598419,2.223208,0.558884,0.684969,2.889375,1.211433,0.985727,3.600903,2.511234,2.020562,2.860922,2.022035,1.589958,1.308986,0.911219,0.557285
597.000026,3.633027,2.248973,0.568262,0.667840,2.934798,1.213137,1.012213,3.667103,2.555288,2.069579,2.901755,2.048469,1.619368,1.313126,0.927695,0.559496
597.500026,3.672786,2.284080,0.557225,0.669803,2.965598,1.197726,1.024319,3.758425,2.625148,2.110541,2.954199,2.046618,1.640916,1.330232,0.940860,0.565384
598.000026,3.744680,2.325113,0.542169,0.674697,3.043731,1.249173,1.030483,3.842580,2.707116,2.144486,3.009002,2.107494,1.677323,1.356038,0.942392,0.570045
598.500026,3.843866,2.383294,0.553788,0.694557,3.119986,1.281652,1.043849,3.947590,2.807466,2.207771,3.082043,2.181846,1.725208,1.379409,0.954079,0.587110
599.000026,4.026770,2.478647,0.593169,0.712529,3.297462,1.369150,1.061552,4.151842,2.981529,2.335894,3.246146,2.326218,1.864628,1.428862,0.991989,0.619876
599.500026,4.268834,2.611188,0.592935,0.721687,3.565600,1.441155,1.105162,4.474933,3.217500,2.516913,3.448918,2.462862,2.063995,1.510576,1.036669,0.656529
600.000026,4.531635,2.748293,0.613884,0.737956,3.844106,1.549963,1.153915,4.799506,3.473425,2.695153,3.672850,2.578543,2.247775,1.582359,1.083620,0.688207
600.500026,4.696196,2.852499,0.597387,0.735799,4.033530,1.620888,1.195830,5.032524,3.645450,2.822503,3.819884,2.681538,2.348784,1.616862,1.083700,0.695807
601.000026,4.800375,2.934063,0.622233,0.779132,4.123716,1.649310,1.220140,5.159398,3.747319,2.908756,3.919852,2.729242,2.407914,1.634095,1.100418,0.713437
601.500026,4.881265,2.978497,0.620756,0.758663,4.224465,1.661016,1.219450,5.278109,3.828437,2.983987,3.993803,2.816460,2.455381,1.636354,1.091391,0.709411
602.000026,4.970852,2.976819,0.623587,0.762756,4.300723,1.655158,1.232327,5.378432,3.896379,3.056032,4.057847,2.858755,2.496472,1.646534,1.114235,0.715733
602.500026,5.044620,2.993636,0.638403,0.732509,4.384260,1.668385,1.243399,5.467193,3.954409,3.111110,4.104812,2.926213,2.522684,1.653754,1.124327,0.713751
603.000026,5.098221,3.010951,0.638983,0.745045,4.437582,1.686785,1.273571,5.536778,4.006839,3.153025,4.144576,2.960995,2.552159,1.682572,1.140501,0.730852
603.500026,5.149434,3.058172,0.656370,0.754112,4.473139,1.719384,1.292937,5.608211,4.067272,3.191426,4.183988,2.986459,2.577233,1.685093,1.163932,0.732870
604.000026,5.205471,3.078903,0.665442,0.743037,4.523278,1.728635,1.306734,5.667573,4.113834,3.234179,4.226227,3.019276,2.601996,1.690000,1.178863,0.734833
604.500026,5.255989,3.075705,0.658947,0.751594,4.561797,1.739207,1.312900,5.722588,4.165395,3.255359,4.265364,3.033134,2.618122,1.704223,1.179534,0.728637
605.000026,5.299250,3.081985,0.658765,0.781806,4.637768,1.762140,1.321180,5.766411,4.187650,3.260604,4.284307,3.070558,2.662429,1.748514,1.162129,0.735282
605.500026,5.342498,3.092698,0.632027,0.831291,4.671265,1.797843,1.325735,5.816836,4.230609,3.266941,4.312356,3.048049,2.702647,1.791788,1.167440,0.739717
606.000026,5.371581,3.118735,0.659542,0.803737,4.728494,1.809800,1.357436,5.860034,4.260059,3.288487,4.326697,3.086707,2.729256,1.805930,1.191626,0.751606
606.500026,5.401384,3.168738,0.667029,0.799105,4.749094,1.813387,1.398546,5.898973,4.314761,3.321182,4.370997,3.074896,2.744545,1.808079,1.228069,0.744968
607.000026,5.453006,3.211105,0.676310,0.766948,4.810316,1.811855,1.414502,5.951578,4.353699,3.363152,4.417299,3.140748,2.754224,1.796599,1.222728,0.750056
607.500026,5.518959,3.241738,0.674072,0.794688,4.866082,1.838500,1.407034,6.011699,4.420047,3.435760,4.498616,3.187179,2.791009,1.807648,1.220151,0.750500
608.000026,5.622742,3.263801,0.672411,0.727361,4.957339,1.857318,1.391161,6.106311,4.475821,3.498337,4.563468,3.268549,2.815624,1.825950,1.213276,0.759369
608.500026,5.694781,3.305363,0.685801,0.730548,5.025273,1.907498,1.401181,6.220041,4.605565,3.557437,4.642359,3.312581,2.858952,1.847693,1.223111,0.762613
609.000026,5.789419,3.369944,0.683465,0.707649,5.107838,1.939145,1.417349,6.358625,4.706962,3.632207,4.709521,3.356581,2.905759,1.868654,1.237622,0.777441
609.500026,5.877429,3.419471,0.708512,0.769331,5.197902,1.963923,1.437143,6.489213,4.841342,3.733325,4.802465,3.412302,2.951973,1.880169,1.252309,0.781983
610.000026,6.000064,3.457744,0.706504,0.785406,5.330448,1.993715,1.457993,6.627194,4.935545,3.826839,4.896530,3.477806,3.003144,1.892481,1.266462,0.790915
610.500026,6.105380,3.506266,0.728359,0.843338,5.460578,2.025926,1.485161,6.762747,5.066587,3.890872,4.997795,3.543042,3.077023,1.909901,1.272618,0.791390
611.000026,6.218575,3.563389,0.725788,0.829065,5.591702,2.065466,1.512708,6.925715,5.194519,3.971570,5.090935,3.597987,3.148290,1.931488,1.276063,0.810483
611.500026,6.321583,3.622804,0.749077,0.853992,5.699938,2.091881,1.530088,7.065902,5.322147,4.061570,5.176966,3.649252,3.216543,1.945560,1.298584,0.814851
612.000026,6.429330,3.662583,0.749218,0.860751,5.811261,2.129407,1.544034,7.206465,5.425138,4.148950,5.268435,3.685598,3.263479,1.980696,1.310175,0.818963
612.500026,6.525913,3.693840,0.749424,0.852707,5.904122,2.167209,1.564141,7.322554,5.526367,4.225613,5.346460,3.726689,3.335912,2.023568,1.328293,0.820968
613.000026,6.622223,3.731823,0.760982,0.805170,5.982354,2.199072,1.587507,7.430782,5.605921,4.315096,5.431216,3.754684,3.396001,2.032536,1.328633,0.822021
613.500026,6.708132,3.769303,0.778853,0.789911,6.049758,2.206647,1.606012,7.534497,5.686995,4.366630,5.500564,3.796726,3.454330,2.038123,1.339290,0.822972
614.000026,6.792663,3.810119,0.796847,0.832504,6.133053,2.228757,1.615448,7.632847,5.755074,4.426517,5.577379,3.849273,3.485351,2.029990,1.348126,0.835973
614.500026,6.875377,3.853236,0.792098,0.867302,6.234310,2.243400,1.634464,7.729930,5.853120,4.491007,5.629295,3.905282,3.515423,2.066913,1.363061,0.853527
615.000026,6.958833,3.894572,0.792426,0.848902,6.318582,2.273120,1.650693,7.844743,5.928610,4.589128,5.701373,3.959889,3.555446,2.069478,1.379089,0.863211
615.500026,7.062938,3.931995,0.794641,0.806276,6.418525,2.301277,1.677326,7.993107,6.067081,4.700712,5.787001,4.017926,3.592270,2.083416,1.380833,0.850192
616.000026,7.204171,3.997729,0.809597,0.791887,6.554354,2.319583,1.712659,8.194612,6.214728,4.824689,5.924669,4.086788,3.660930,2.097224,1.402984,0.838657
616.500026,7.407446,4.095197,0.819942,0.804995,6.782022,2.368276,1.754532,8.448847,6.467912,4.992689,6.102968,4.182347,3.751729,2.126039,1.426129,0.845498
617.000026,7.645392,4.221135,0.839495,0.823360,7.042695,2.437537,1.806153,8.758384,6.729161,5.163719,6.298265,4.281065,3.879723,2.160289,1.468342,0.862263
617.500026,7.893490,4.308519,0.863273,0.845375,7.323929,2.494368,1.844440,9.073762,6.999173,5.364779,6.489777,4.435345,4.011644,2.197690,1.484952,0.884121
618.000026,8.110775,4.404163,0.873708,0.843321,7.565283,2.544359,1.883162,9.370764,7.246461,5.546005,6.644580,4.546973,4.116514,2.215627,1.496120,0.888161
618.500026,8.317371,4.515177,0.886672,0.858987,7.773031,2.577296,1.909475,9.647724,7.478712,5.737999,6.826486,4.668424,4.230053,2.239844,1.501705,0.904356
619.000026,8.505225,4.610722,0.881465,0.857836,7.966226,2.641795,1.934650,9.931599,7.729295,5.900238,6.997579,4.750978,4.324709,2.248569,1.523386,0.908355
619.500026,8.731605,4.715332,0.886821,0.869941,8.190256,2.714803,1.974256,10.214927,7.995530,6.088500,7.202204,4.860613,4.437080,2.282541,1.551125,0.920327
620.000026,8.933703,4.800055,0.894807,0.882607,8.443910,2.783091,2.006061,10.481507,8.252273,6.271992,7.354311,4.991314,4.529381,2.309713,1.554810,0.916817
620.500026,9.170026,4.931416,0.910590,0.862765,8.693032,2.845743,2.078873,10.782677,8.509676,6.482773,7.526379,5.114116,4.626419,2.359578,1.572202,0.921370
621.000026,9.403235,5.034081,0.925707,0.856445,8.927483,2.876382,2.126675,11.098416,8.766270,6.687481,7.678965,5.227331,4.738912,2.406034,1.593044,0.932320
621.500026,9.625330,5.128193,0.927736,0.892581,9.171978,2.902113,2.172253,11.411781,9.023905,6.898220,7.861847,5.321441,4.858102,2.437556,1.621524,0.950707
622.000026,9.833726,5.203859,0.918208,0.908324,9.401618,2.936035,2.185322,11.689100,9.264156,7.090371,8.045963,5.408284,4.971259,2.471991,1.626385,0.962095
622.500026,10.011113,5.271129,0.942839,0.904035,9.630754,2.970076,2.211777,11.941003,9.463739,7.289086,8.213145,5.488877,5.070279,2.508338,1.629533,0.972076
623.000026,10.193387,5.337874,0.954442,0.872421,9.840489,3.014222,2.247363,12.173275,9.650087,7.465459,8.376809,5.552104,5.148114,2.544564,1.652080,0.979540
623.500026,10.379216,5.418557,0.981332,0.893613,10.057123,3.060599,2.286544,12.424064,9.873424,7.642622,8.533709,5.641642,5.236274,2.556300,1.678225,0.982401
624.000026,10.609550,5.504559,0.975994,0.926198,10.271331,3.103545,2.318818,12.693112,10.139521,7.844129,8.698161,5.735609,5.304982,2.582520,1.686342,0.995298
624.500026,10.884066,5.627654,0.981887,0.944872,10.538549,3.152655,2.359965,13.062353,10.472460,8.093986,8.885116,5.853084,5.419791,2.608706,1.696803,0.998077
625.000026,11.265670,5.788434,0.967335,0.961734,10.960331,3.242473,2.406399,13.606223,10.954104,8.445009,9.176394,6.007883,5.584682,2.655331,1.712143,1.013591
625.500026,11.795029,6.098488,0.985761,0.991425,11.837918,3.405009,2.519147,14.659189,11.918686,9.174625,9.785040,6.373803,5.958324,2.770182,1.736808,1.044178
626.000026,12.106495,6.153228,1.524219,2.247982,12.323339,3.768657,2.953267,15.242987,12.464468,9.572061,10.130747,5.545211,7.962846,2.495236,1.873635,1.520351
626.500026,,13.619626,1.588129,2.268011,,3.989503,3.234560,,,,,4.844520,8.428114,2.264813,1.860941,1.538259
627.000026,2.155979,21.154730,1.593447,2.332752,296.723455,4.129308,3.445557,,,,,3.805377,8.879588,1.943301,1.868371,1.520591
627.500026,2.334548,28.885871,1.074592,1.140927,295.817312,4.071520,3.293430,,,,,3.916032,7.626885,2.015125,1.755778,1.050440
628.000026,2.444789,29.117713,1.074322,1.170380,291.552247,4.076611,3.292014,,,,,3.827454,7.837842,2.026939,1.775167,1.037460
628.500026,2.470086,29.111160,1.079365,1.165854,289.564220,4.080857,3.277313,,,,,3.871345,7.823829,2.036902,1.767381,1.031934
629.000026,2.408901,29.138958,1.090810,1.151911,289.689850,4.065565,3.270056,,,,,3.877659,7.757843,2.049254,1.765666,1.060617
629.500026,2.551588,29.195873,1.057654,1.234255,294.405793,4.068141,3.259641,,,,,3.887330,7.804356,2.046964,1.766521,1.075943
630.000026,2.524021,29.244905,1.043740,1.281857,294.629588,4.079383,3.264364,,,,,3.881438,7.832990,2.045576,1.764457,1.076964
630.500026,2.553849,22.425731,1.036078,1.347957,305.464804,4.077455,3.284199,,,,,3.890202,7.965031,2.051934,1.736395,1.052931
631.000026,2.502071,22.388887,1.043191,1.293466,307.719259,4.065603,3.294036,,,,,3.867790,7.932388,2.070437,1.727194,1.054801
631.500026,2.479675,22.728893,1.054104,1.257807,318.713857,4.035111,3.280735,,,,,3.842971,7.961708,2.063591,1.721620,1.073650
632.000026,2.492624,29.910639,1.060366,1.171625,318.984223,4.016795,3.274785,,,,,3.847308,7.955170,2.036285,1.724033,1.075584
632.500026,2.543567,29.947685,1.046161,1.155317,318.890697,4.037621,3.276830,,,,,3.864699,7.970980,2.023911,1.724635,1.073621
633.000026,2.577122,29.593766,1.044574,1.091205,309.956065,4.040776,3.315924,,,,,3.845580,7.920027,2.027306,1.724912,1.064257
633.500026,2.556181,29.240086,1.049896,1.131974,298.888449,4.061364,3.323209,,,,,3.808125,7.886699,2.040828,1.720780,1.076471
634.000026,2.501066,29.214566,1.079169,1.129945,296.720470,4.067202,3.326454,,,,,3.803292,7.855687,2.045003,1.711286,1.084999
634.500026,2.444938,29.173633,1.086513,1.173296,296.733511,4.080324,3.318630,,,,,3.838846,7.881643,2.038271,1.703391,1.088751
635.000026,2.380588,29.143240,1.089566,1.171691,297.852362,4.081613,3.330994,,,,,3.871504,7.879196,2.036070,1.709227,1.093262
