?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
605.500026,6.398718,6.495740,6.343918
606.000026,6.401644,6.498842,6.346626
606.500026,6.404513,6.502037,6.349258
607.000026,6.408010,6.506006,6.352592
607.500026,6.412065,6.510674,6.356544
608.000026,6.416475,6.515541,6.360754
608.500026,6.421019,6.520531,6.365067
609.000026,6.427218,6.527145,6.371182
609.500026,6.434129,6.534435,6.378021
610.000026,6.441533,6.542219,6.385304
610.500026,6.448111,6.549214,6.391607
611.000026,6.454494,6.556248,6.397782
611.500026,6.461079,6.563380,6.404143
612.000026,6.466790,6.569503,6.409614
612.500026,6.471455,6.574503,6.414031
613.000026,6.474889,6.578433,6.417258
613.500026,6.478059,6.582166,6.420315
614.000026,6.481396,6.586065,6.423405
614.500026,6.484328,6.589374,6.426051
615.000026,6.486297,6.591679,6.427665
615.500026,6.487943,6.593511,6.428996
616.000026,6.489761,6.595708,6.430640
616.500026,6.492650,6.599013,6.433374
617.000026,6.496230,6.602947,6.436827
617.500026,6.499853,6.606883,6.440342
618.000026,6.503010,6.610353,6.443418
618.500026,6.506114,6.613860,6.446496
619.000026,6.510547,6.618658,6.450742
619.500026,6.516165,6.624760,6.456105
620.000026,6.524141,6.633387,6.463818
620.500026,6.532647,6.642366,6.472074
621.000026,6.541975,6.652161,6.481110
621.500026,6.549390,6.659919,6.488192
622.000026,6.555562,6.666806,6.494082
622.500026,6.560722,6.672803,6.498900
623.000026,6.565764,6.678567,6.503514
623.500026,6.570187,6.683753,6.507592
624.000026,6.574251,6.688405,6.511299
624.500026,6.577991,6.692896,6.514771
625.000026,6.582359,6.697807,6.518828
625.500026,6.586717,6.702575,6.522874
626.000026,6.590181,6.706443,6.525939
626.500026,6.592977,6.709722,6.528385
627.000026,6.594646,6.711920,6.529778
627.500026,6.596048,6.713896,6.531169
628.000026,6.597634,6.715896,6.532492
628.500026,6.599984,6.718688,6.534608
629.000026,6.602904,6.721982,6.537113
629.500026,6.605338,6.724845,6.539360
630.000026,6.608102,6.727862,6.541943
630.500026,6.611002,6.731110,6.544658
631.000026,6.615823,6.736233,6.549087
631.500026,6.622297,6.743294,6.555099
632.000026,6.631555,6.753397,6.564095
632.500026,6.641192,6.763843,6.573440
633.000026,6.650250,6.773631,6.582155
633.500026,6.658259,6.782230,6.589551
634.000026,6.665888,6.790862,6.596595
634.500026,6.673081,6.799276,6.603195
635.000026,6.678992,6.806364,6.608459
635.500026,6.684276,6.812613,6.613048
636.000026,6.689797,6.818928,6.617766
636.500026,6.695357,6.825160,6.622493
637.000026,6.699968,6.830587,6.626452
637.500026,6.703147,6.834715,6.629061
638.000026,6.705752,6.838384,6.631311
638.500026,6.708509,6.841884,6.633561
639.000026,6.711881,6.845999,6.636543
639.500026,6.714968,6.849700,6.639112
640.000026,6.717967,6.853298,6.641596
640.500026,6.720303,6.856087,6.643408
641.000026,6.722574,6.858820,6.645263
641.500026,6.724477,6.861263,6.646884
642.000026,6.726053,6.863218,6.648193
642.500026,6.727168,6.864623,6.648919
643.000026,6.728577,6.866270,6.649974
643.500026,6.730430,6.868438,6.651511
644.000026,6.732458,6.870744,6.653291
644.500026,6.734705,6.873315,6.655184
645.000026,6.737397,6.876435,6.657493
645.500026,6.740585,6.880196,6.660430
646.000026,6.743478,6.883775,6.663079
646.500026,6.746881,6.887865,6.666152
647.000026,6.751679,6.893459,6.670520
647.500026,6.759901,6.902442,6.678332
648.000026,6.769981,6.913331,6.687788
648.500026,6.780514,6.924747,6.697671
649.000026,6.789000,6.934345,6.705257
649.500026,6.795994,6.942505,6.711313
650.000026,6.803218,6.951064,6.717275
650.500026,6.810535,6.959857,6.723215
651.000026,6.817629,6.968549,6.728878
651.500026,6.823434,6.975904,6.733302
652.000026,6.828667,6.982525,6.737254
652.500026,6.832978,6.988162,6.740361
653.000026,6.836613,6.993110,6.742933
653.500026,6.839760,6.997389,6.745089
654.000026,6.842775,7.001642,6.747309
654.500026,6.845472,7.005305,6.749151
655.000026,6.848176,7.009102,6.751178
655.500026,6.851490,7.013266,6.753633
656.000026,6.855209,7.017858,6.756542
656.500026,6.858517,7.021884,6.758876
657.000026,6.861124,7.025188,6.760680
657.500026,6.863493,7.028265,6.762254
658.000026,6.866499,7.032032,6.764577
658.500026,6.870199,7.036584,6.767535
659.000026,6.874263,7.041654,6.770917
659.500026,6.877568,7.046067,6.773497
660.000026,6.880870,7.050525,6.776048
660.500026,6.884991,7.055672,6.779151
661.000026,6.890217,7.061918,6.783144
661.500026,6.897885,7.070522,6.789510
662.000026,6.906246,7.080184,6.796779
662.500026,6.914800,7.090160,6.804245
663.000026,6.921216,7.098241,6.809613
663.500026,6.926163,7.104411,6.813335
664.000026,6.929880,7.109382,6.815859
664.500026,6.932914,7.113541,6.817598
665.000026,6.936111,7.117969,6.819383
665.500026,6.939794,7.122806,6.821618
666.000026,6.942899,7.127016,6.823187
666.500026,6.945515,7.130862,6.824625
667.000026,6.947738,7.134326,6.825784
667.500026,6.950272,7.138059,6.827465
668.000026,6.952311,7.141103,6.828484
668.500026,6.953913,7.143604,6.829185
669.000026,6.955853,7.146570,6.830049
669.500026,6.959894,7.151784,6.832871
670.000026,6.966179,7.159800,6.837554
670.500026,6.973725,7.169273,6.842826
671.000026,6.982248,7.180159,6.848635
671.500026,6.990286,7.190292,6.853688
672.000026,6.997933,7.200369,6.858573
672.500026,7.004030,7.208949,6.861686
673.000026,7.009696,7.217168,6.864040
673.500026,7.014906,7.224778,6.865422
674.000026,7.019269,7.231462,6.865828
674.500026,7.022994,7.237650,6.865418
675.000026,7.026115,7.243299,6.864480
675.500026,7.028654,7.248657,6.862455
676.000026,7.031245,7.254335,6.859130
676.500026,7.035291,7.262963,6.850950
677.000026,7.059433,7.592665,6.046819
677.500026,7.082571,7.920949,5.244309
678.000026,7.103332,8.245098,4.445107
678.500026,7.103983,8.247549,4.441742
679.000026,7.105375,8.250434,4.438468
679.500026,7.107972,8.253978,4.437285
680.000026,7.110667,8.257317,4.437503
680.500026,7.113017,8.259964,4.437420
681.000026,7.113666,8.260967,4.436074
681.500026,7.114037,8.261646,4.434629
682.000026,7.114300,8.262231,4.433414
682.500026,7.115300,8.263510,4.433282
683.000026,7.116333,8.264766,4.433269
683.500026,7.117473,8.266069,4.433545
684.000026,7.118183,8.266945,4.433465
684.500026,7.118645,8.267459,4.433609
685.000026,,,
685.500026,,,
686.000026,,,
686.500026,,,
687.000026,,,
687.500026,,,
688.000026,,,
688.500026,,,
