?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
585.000026,5.688575,5.856495,5.686951
585.500026,5.694114,5.862872,5.692496
586.000026,5.698964,5.868482,5.697284
586.500026,5.702536,5.872750,5.700817
587.000026,5.705385,5.876294,5.703735
587.500026,5.708501,5.880074,5.706899
588.000026,5.711822,5.884090,5.710199
588.500026,5.714974,5.887937,5.713355
589.000026,5.717991,5.891532,5.716471
589.500026,5.720380,5.894473,5.718995
590.000026,5.721867,5.896459,5.720465
590.500026,5.722643,5.897632,5.721319
591.000026,5.724083,5.899484,5.722781
591.500026,5.727110,5.902787,5.725792
592.000026,5.731081,5.907179,5.729596
592.500026,5.734951,5.911458,5.733265
593.000026,5.738925,5.916090,5.737214
593.500026,5.744459,5.922306,5.742667
594.000026,5.751771,5.930569,5.750052
594.500026,5.759796,5.939656,5.758144
595.000026,5.766807,5.947832,5.765167
595.500026,5.773330,5.955475,5.771631
596.000026,5.780067,5.963267,5.778238
596.500026,5.786770,5.971249,5.784984
597.000026,5.792754,5.978613,5.791048
597.500026,5.798098,5.985317,5.796389
598.000026,5.803362,5.991856,5.801710
598.500026,5.808504,5.998028,5.806740
599.000026,5.812623,6.003024,5.810779
599.500026,5.815484,6.006902,5.813629
600.000026,5.818400,6.010684,5.816615
600.500026,5.821731,6.014900,5.819988
601.000026,5.825148,6.018779,5.823262
601.500026,5.828046,6.022406,5.826111
602.000026,5.830112,6.025223,5.828162
602.500026,5.831988,6.027797,5.830135
603.000026,5.833925,6.030414,5.832127
603.500026,5.836616,6.033737,5.834917
604.000026,5.839933,6.037941,5.838299
604.500026,5.842675,6.041288,5.841052
605.000026,5.844584,6.043943,5.843042
605.500026,5.847260,6.047197,5.845725
606.000026,5.850954,6.051609,5.849386
606.500026,5.855546,6.056671,5.853809
607.000026,5.859589,6.061188,5.857660
607.500026,5.863683,6.065947,5.861625
608.000026,5.868285,6.071556,5.866196
608.500026,5.873774,6.078381,5.871806
609.000026,5.880455,6.086386,5.878688
609.500026,5.887442,6.094808,5.885586
610.000026,5.893860,6.102634,5.891933
610.500026,5.899031,6.109061,5.896801
611.000026,5.903130,6.114356,5.900948
611.500026,5.906941,6.119490,5.904792
612.000026,5.910421,6.124213,5.908328
612.500026,5.914062,6.129026,5.912047
613.000026,5.916665,6.132690,5.914651
613.500026,5.918241,6.135404,5.916327
614.000026,5.919912,6.138115,5.918034
614.500026,5.922624,6.141641,5.920641
615.000026,5.927288,6.147045,5.925100
615.500026,5.931546,6.152117,5.929212
616.000026,5.934182,6.155456,5.931608
616.500026,5.936166,6.158329,5.933627
617.000026,5.939539,6.162594,5.936962
617.500026,5.945314,6.169697,5.942869
618.000026,5.952014,6.177705,5.949458
618.500026,5.957738,6.184854,5.955086
619.000026,5.961805,6.190243,5.959186
619.500026,5.964665,6.194452,5.962063
620.000026,5.967493,6.198648,5.964913
620.500026,5.971328,6.203682,5.968526
621.000026,5.975056,6.208605,5.972155
621.500026,5.978397,6.213053,5.975362
622.000026,5.981467,6.217349,5.978385
622.500026,5.984781,6.221840,5.981700
623.000026,5.988474,6.226771,5.985289
623.500026,5.991728,6.231235,5.988686
624.000026,5.995383,6.236051,5.992219
624.500026,5.999355,6.241235,5.996242
625.000026,6.003435,6.246467,6.000004
625.500026,6.006553,6.250932,6.003136
626.000026,6.008850,6.254574,6.005373
626.500026,6.011869,6.258838,6.008384
627.000026,6.016344,6.264523,6.012648
627.500026,6.021697,6.271363,6.017843
628.000026,6.026879,6.278107,6.022906
628.500026,6.030902,6.283960,6.026919
629.000026,6.034697,6.289328,6.030606
629.500026,6.038208,6.294580,6.033952
630.000026,6.042519,6.300554,6.038141
630.500026,6.047493,6.307232,6.043021
631.000026,6.052945,6.314609,6.048250
631.500026,6.057453,6.320949,6.052498
632.000026,6.060675,6.326023,6.055486
632.500026,6.063049,6.330188,6.057720
633.000026,6.067022,6.336045,6.061552
633.500026,6.072121,6.343106,6.066562
634.000026,6.076390,6.349214,6.070731
634.500026,6.078417,6.352831,6.072600
635.000026,6.079937,6.355757,6.073899
635.500026,6.082144,6.359177,6.076072
636.000026,6.085584,6.363875,6.079329
636.500026,6.088548,6.368137,6.082078
637.000026,6.091295,6.372418,6.084528
637.500026,6.093435,6.376026,6.086508
638.000026,6.096858,6.381049,6.089749
638.500026,6.102857,6.388739,6.095572
639.000026,6.110369,6.398636,6.102925
639.500026,6.117577,6.408394,6.109775
640.000026,6.122335,6.415826,6.114226
640.500026,6.125990,6.422032,6.117521
641.000026,6.129600,6.427971,6.120972
641.500026,6.133858,6.434482,6.124748
642.000026,6.137758,6.440598,6.128096
642.500026,6.140395,6.445639,6.130300
643.000026,6.142830,6.450147,6.132359
643.500026,6.144912,6.454168,6.134269
644.000026,6.147168,6.458033,6.136160
644.500026,6.149033,6.461718,6.137942
645.000026,6.151274,6.465536,6.139957
645.500026,6.153553,6.469329,6.142070
646.000026,6.155792,6.472985,6.144114
646.500026,6.157423,6.476169,6.145542
647.000026,6.158628,6.478953,6.146583
647.500026,6.160584,6.482536,6.148303
648.000026,6.163720,6.487115,6.151113
648.500026,6.167808,6.492935,6.154943
649.000026,6.172091,6.498995,6.158841
649.500026,6.176095,6.505058,6.162596
650.000026,6.180620,6.511721,6.166575
650.500026,6.185860,6.519459,6.171327
651.000026,6.191520,6.528027,6.176307
651.500026,6.197347,6.537203,6.181529
652.000026,6.203137,6.546707,6.186826
652.500026,6.209352,6.556862,6.192504
653.000026,6.215262,6.566868,6.197524
653.500026,6.220190,6.575961,6.201352
654.000026,6.223599,6.583528,6.203615
654.500026,6.226318,6.590112,6.205185
655.000026,6.228911,6.596611,6.206840
655.500026,6.232609,6.603886,6.209462
656.000026,6.236321,6.611328,6.212285
656.500026,6.239351,6.617786,6.214137
657.000026,6.240840,6.622683,6.214573
657.500026,6.241542,6.626301,6.214140
658.000026,6.242324,6.629726,6.213869
658.500026,6.243944,6.633821,6.214352
659.000026,6.246270,6.638538,6.215498
659.500026,6.248600,6.643284,6.216238
660.000026,6.250607,6.647886,6.216653
660.500026,6.251809,6.651813,6.216170
661.000026,6.253429,6.656209,6.215931
661.500026,6.255085,6.660677,6.215246
662.000026,6.256920,6.665581,6.214268
662.500026,6.258284,6.670149,6.212572
663.000026,6.259679,6.675251,6.210240
663.500026,6.261695,6.681723,6.207229
664.000026,6.264525,6.691000,6.200687
664.500026,6.269922,6.711509,6.174299
665.000026,4.965928,7.556706,4.884476
665.500026,3.643798,8.382409,3.581307
666.000026,2.316204,9.198146,2.296836
666.500026,2.292699,9.188687,2.272737
667.000026,2.281681,9.197873,2.261959
667.500026,2.269962,9.208633,2.250378
668.000026,2.261184,9.223330,2.241840
668.500026,2.255926,9.239830,2.236670
669.000026,2.251577,9.255211,2.232461
669.500026,2.245215,9.266937,2.226256
670.000026,2.236258,9.274678,2.217733
670.500026,2.227757,9.278869,2.209352
671.000026,2.223473,9.280331,2.205252
