?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
550.000026,5.627105,5.729013,5.625047
550.500026,5.627066,5.729201,5.625053
551.000026,5.629294,5.731758,5.627301
551.500026,5.633804,5.736528,5.631779
552.000026,5.638814,5.741776,5.636682
552.500026,5.641327,5.744437,5.639145
553.000026,5.641628,5.744967,5.639343
553.500026,5.642476,5.745999,5.640199
554.000026,5.646546,5.750216,5.644166
554.500026,5.652240,5.756144,5.649937
555.000026,5.656950,5.761078,5.654631
555.500026,5.660478,5.764971,5.658345
556.000026,5.664207,5.768987,5.662153
556.500026,5.669884,5.775025,5.667884
557.000026,5.676744,5.782316,5.674706
557.500026,5.684464,5.790373,5.682306
558.000026,5.691213,5.797521,5.689002
558.500026,5.696887,5.803620,5.694688
559.000026,5.702815,5.810105,5.700753
559.500026,5.709629,5.817560,5.707729
560.000026,5.715976,5.824510,5.714196
560.500026,5.721635,5.830754,5.719775
561.000026,5.727027,5.836557,5.725023
561.500026,5.732671,5.842600,5.730570
562.000026,5.736872,5.847107,5.734717
562.500026,5.739739,5.850525,5.737730
563.000026,5.742752,5.853988,5.740778
563.500026,5.746603,5.858253,5.744731
564.000026,5.751215,5.863080,5.749287
564.500026,5.754946,5.867072,5.753009
565.000026,5.758191,5.870665,5.756219
565.500026,5.760810,5.873608,5.758835
566.000026,5.763522,5.876591,5.761562
566.500026,5.766239,5.879569,5.764272
567.000026,5.769624,5.883236,5.767634
567.500026,5.773018,5.886969,5.770921
568.000026,5.776019,5.890363,5.773893
568.500026,5.777580,5.892181,5.775423
569.000026,5.779058,5.893939,5.777003
569.500026,5.782090,5.897142,5.780081
570.000026,5.786538,5.901943,5.784648
570.500026,5.791879,5.907628,5.790043
571.000026,5.796856,5.913069,5.795133
571.500026,5.802585,5.919278,5.800887
572.000026,5.808412,5.925551,5.806581
572.500026,5.814244,5.931932,5.812317
573.000026,5.819794,5.938074,5.817876
573.500026,5.826456,5.945347,5.824679
574.000026,5.833717,5.953116,5.832025
574.500026,5.840391,5.960371,5.838693
575.000026,5.845203,5.965857,5.843520
575.500026,5.849037,5.970435,5.847357
576.000026,5.853398,5.975388,5.851674
576.500026,5.859105,5.981626,5.857398
577.000026,5.864606,5.987617,5.862947
577.500026,5.869002,5.992461,5.867454
578.000026,5.871410,5.995345,5.869929
578.500026,5.873287,5.997674,5.871864
579.000026,5.875515,6.000458,5.874164
579.500026,5.879431,6.004828,5.878101
580.000026,5.883257,6.009057,5.882018
580.500026,5.885629,6.011676,5.884341
581.000026,5.886902,6.013193,5.885571
581.500026,5.888409,6.014959,5.887005
582.000026,5.890783,6.017672,5.889386
582.500026,5.893289,6.020455,5.891850
583.000026,5.896351,6.023798,5.894814
583.500026,5.900150,6.027952,5.898666
584.000026,5.904935,6.033244,5.903535
584.500026,5.910848,6.039699,5.909600
585.000026,5.917507,6.046964,5.916313
585.500026,5.924598,6.054786,5.923555
586.000026,5.931773,6.062630,5.930719
586.500026,5.938719,6.070143,5.937579
587.000026,5.944754,6.076749,5.943502
587.500026,5.949569,6.082307,5.948424
588.000026,5.954020,6.087551,5.953049
588.500026,5.958907,6.093288,5.958092
589.000026,5.964593,6.099672,5.963802
589.500026,5.970041,6.105808,5.969204
590.000026,5.973603,6.109889,5.972717
590.500026,5.975323,6.112201,5.974383
591.000026,5.977102,6.114527,5.976177
591.500026,5.980562,6.118538,5.979700
592.000026,5.984878,6.123184,5.984063
592.500026,5.987703,6.126393,5.986951
593.000026,5.988491,6.127456,5.987705
593.500026,5.988609,6.127971,5.987857
594.000026,5.990496,6.130199,5.989710
594.500026,5.993983,6.134163,5.993261
595.000026,5.998051,6.138811,5.997424
595.500026,6.001820,6.143185,6.001371
596.000026,6.005696,6.147708,6.005341
596.500026,6.010920,6.153528,6.010561
597.000026,6.017303,6.160536,6.016857
597.500026,6.024711,6.168522,6.024264
598.000026,6.032037,6.176550,6.031662
598.500026,6.038310,6.183682,6.038087
599.000026,6.043732,6.190166,6.043743
599.500026,6.048680,6.196218,6.048785
600.000026,6.053783,6.202388,6.053922
600.500026,6.058723,6.208117,6.058749
601.000026,6.062881,6.213001,6.062887
601.500026,6.066802,6.217558,6.066821
602.000026,6.070519,6.221960,6.070596
602.500026,6.074283,6.226442,6.074513
603.000026,6.077889,6.230707,6.078233
603.500026,6.080481,6.233975,6.080806
604.000026,6.082787,6.236932,6.083102
604.500026,6.084346,6.239155,6.084718
605.000026,6.086331,6.241885,6.086884
605.500026,6.088410,6.244489,6.088999
606.000026,6.090809,6.247395,6.091393
606.500026,6.093484,6.250392,6.093968
607.000026,6.096132,6.253617,6.096598
607.500026,6.098843,6.256925,6.099255
608.000026,6.102147,6.260973,6.102562
608.500026,6.107120,6.266573,6.107631
609.000026,6.113370,6.273544,6.114047
609.500026,6.120511,6.281553,6.121405
610.000026,6.127344,6.289444,6.128343
610.500026,6.133537,6.296789,6.134596
611.000026,6.138586,6.302876,6.139626
611.500026,6.142999,6.308314,6.144028
612.000026,6.148424,6.314827,6.149562
612.500026,6.154652,6.322250,6.155945
613.000026,6.160588,6.329348,6.162045
613.500026,6.164673,6.334546,6.166168
614.000026,6.167068,6.338051,6.168695
614.500026,6.169262,6.341295,6.170984
615.000026,6.172371,6.345443,6.174165
615.500026,6.176479,6.350506,6.178290
616.000026,6.180074,6.354911,6.181796
616.500026,6.182527,6.358049,6.184233
617.000026,6.183640,6.359768,6.185321
617.500026,6.184498,6.361363,6.186193
618.000026,6.186207,6.363775,6.187963
618.500026,6.189117,6.367310,6.190890
619.000026,6.192775,6.371522,6.194635
619.500026,6.195711,6.375147,6.197624
620.000026,6.198251,6.378515,6.200171
620.500026,6.201678,6.383069,6.203699
621.000026,6.207600,6.390100,6.209772
621.500026,6.215608,6.399344,6.217869
622.000026,6.223819,6.408840,6.226168
622.500026,6.231082,6.417527,6.233473
623.000026,6.236950,6.425005,6.239563
623.500026,6.242654,6.432271,6.245447
624.000026,6.248092,6.439583,6.251103
624.500026,6.253461,6.446723,6.256522
625.000026,6.258059,6.453125,6.261123
625.500026,6.262071,6.458671,6.265173
626.000026,6.265480,6.463672,6.268705
626.500026,6.262872,6.462274,6.266078
627.000026,6.259515,6.459496,6.262397
627.500026,6.255625,6.455789,6.258216
628.000026,6.256426,6.456764,6.258851
628.500026,6.257002,6.457715,6.259373
629.000026,6.258386,6.459459,6.260638
629.500026,6.261397,6.462894,6.263556
630.000026,6.265267,6.467258,6.267401
630.500026,6.268260,6.470780,6.270425
631.000026,6.269881,6.472864,6.272043
631.500026,6.270693,6.474276,6.272827
632.000026,6.272343,6.476498,6.274511
632.500026,6.275162,6.479995,6.277454
633.000026,6.279250,6.484694,6.281645
633.500026,6.282953,6.489232,6.285380
634.000026,6.286267,6.493515,6.288721
634.500026,6.289127,6.497508,6.291701
635.000026,6.293570,6.503353,6.296246
635.500026,6.300090,6.511307,6.302812
636.000026,6.307374,6.520294,6.310201
636.500026,6.314247,6.528846,6.317172
637.000026,6.320189,6.536912,6.323408
637.500026,6.326405,6.545433,6.329811
638.000026,6.332437,6.554065,6.336064
638.500026,6.338286,6.562596,6.341983
639.000026,6.342938,6.569978,6.346720
639.500026,6.346827,6.576458,6.350669
640.000026,6.350374,6.582460,6.354342
640.500026,6.354587,6.588890,6.358661
641.000026,6.358985,6.595338,6.363225
641.500026,6.362304,6.600515,6.366561
642.000026,6.364637,6.604686,6.368984
642.500026,6.366370,6.608177,6.370757
643.000026,6.368287,6.611844,6.372792
643.500026,6.370344,6.615496,6.374912
644.000026,6.372587,6.619244,6.377119
644.500026,6.374993,6.623036,6.379515
645.000026,6.377588,6.627117,6.382123
645.500026,6.379712,6.630617,6.384263
646.000026,6.381625,6.633950,6.386113
646.500026,6.382894,6.636475,6.387403
647.000026,6.385164,6.640007,6.389763
647.500026,6.387653,6.643708,6.392339
648.000026,6.390526,6.647907,6.395241
648.500026,6.393156,6.651976,6.397941
649.000026,6.396589,6.656911,6.401476
649.500026,6.400330,6.662281,6.405225
650.000026,6.404445,6.668219,6.409406
650.500026,6.408530,6.674328,6.413662
651.000026,6.414531,6.682458,6.419833
651.500026,6.422061,6.692371,6.427467
652.000026,6.429979,6.703028,6.435539
652.500026,6.435868,6.711891,6.441571
653.000026,6.439943,6.719033,6.445704
653.500026,6.443217,6.725565,6.448985
654.000026,6.447085,6.732825,6.452862
654.500026,6.451270,6.740498,6.457088
655.000026,6.455172,6.747658,6.460920
655.500026,6.458242,6.753835,6.463917
656.000026,6.460445,6.759047,6.466206
656.500026,6.462620,6.764139,6.468401
657.000026,6.464541,6.768927,6.470381
657.500026,6.466245,6.773277,6.471954
658.000026,6.467805,6.777271,6.473411
658.500026,6.469728,6.781428,6.475230
659.000026,6.472160,6.785922,6.477574
659.500026,6.474199,6.789998,6.479501
660.000026,6.475818,6.793658,6.481055
660.500026,6.477165,6.797022,6.482338
661.000026,6.478668,6.800433,6.483844
661.500026,6.480360,6.803879,6.485386
662.000026,6.481644,6.807004,6.486467
662.500026,6.483369,6.810584,6.487916
663.000026,6.484779,6.814013,6.489137
663.500026,6.486875,6.818294,6.491024
664.000026,6.489037,6.822812,6.492931
664.500026,6.491859,6.828289,6.495434
665.000026,6.495430,6.834755,6.498588
665.500026,6.499229,6.842061,6.501950
666.000026,6.503844,6.850725,6.505996
666.500026,6.508582,6.859983,6.509995
667.000026,6.514101,6.870345,6.514406
667.500026,6.519790,6.881213,6.518403
668.000026,6.524955,6.892583,6.521039
668.500026,6.528573,6.904305,6.519940
669.000026,6.531020,6.919076,6.509784
669.500026,5.066587,7.774027,5.049915
670.000026,3.618120,8.632660,3.609724
670.500026,2.169321,9.479053,2.177697
671.000026,2.184036,9.476054,2.193308
671.500026,2.177917,9.462203,2.187172
672.000026,2.168282,9.453650,2.177787
672.500026,2.159518,9.453263,2.169326
673.000026,2.153566,9.458413,2.163674
673.500026,2.147032,9.465513,2.157295
674.000026,2.137718,9.471383,2.148211
674.500026,2.126471,9.476178,2.137267
675.000026,2.116914,9.480605,2.127824
675.500026,2.112371,9.482711,2.123324
