?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
575.000014,6.739309,6.775926,6.698584
576.000014,6.748707,6.785728,6.708107
577.000014,6.757252,6.794709,6.716551
578.000014,6.768456,6.806319,6.727690
579.000014,6.777687,6.816059,6.737035
580.000014,6.788155,6.826950,6.747618
581.000014,6.796140,6.835437,6.755496
582.000014,6.805843,6.845415,6.764993
583.000014,6.814992,6.854872,6.774033
584.000014,6.821698,6.861846,6.780793
585.000014,6.827622,6.868071,6.786783
586.000014,6.832811,6.873540,6.792049
587.000014,6.840342,6.881232,6.799481
588.000014,6.849824,6.891049,6.808989
589.000014,6.862342,6.904054,6.821480
590.000014,6.873701,6.915936,6.833004
590.500026,6.882724,6.925297,6.841914
591.000026,6.889532,6.932234,6.848537
591.500026,6.895961,6.938870,6.854857
592.000026,6.901463,6.944525,6.860417
592.500026,6.906157,6.949387,6.865192
593.000026,6.909989,6.953341,6.869052
593.500026,6.914023,6.957803,6.873119
594.000026,6.918775,6.962907,6.877870
594.500026,6.923205,6.967613,6.882256
595.000026,6.926473,6.970754,6.885422
595.500026,6.928239,6.972486,6.887173
596.000026,6.929835,6.974119,6.888620
596.500026,6.931789,6.976165,6.890370
597.000026,6.934264,6.978757,6.892821
597.500026,6.936585,6.981096,6.895109
598.000026,6.938615,6.983145,6.897252
598.500026,6.940627,6.985246,6.899264
599.000026,6.942760,6.987437,6.901537
599.500026,6.945843,6.990600,6.904649
600.000026,6.949851,6.994866,6.908710
600.500026,6.954822,7.000423,6.913684
601.000026,6.960120,7.006262,6.918970
601.500026,6.965978,7.012315,6.924600
602.000026,6.972091,7.018174,6.930583
602.500026,6.978162,7.024046,6.936651
603.000026,6.983528,7.029660,6.942190
603.500026,6.988539,7.035308,6.947357
604.000026,6.993165,7.040699,6.952078
604.500026,6.998304,7.045826,6.957105
605.000026,7.003636,7.051298,6.962356
605.500026,7.009803,7.057285,6.968223
606.000026,7.015564,7.063215,6.973973
606.500026,7.021000,7.068666,6.979383
607.000026,7.025720,7.073830,6.984356
607.500026,7.029649,7.078003,6.988255
608.000026,7.032840,7.081527,6.991446
608.500026,7.035408,7.084148,6.993918
609.000026,7.037888,7.086899,6.996424
609.500026,7.040775,7.089947,6.999285
610.000026,7.043706,7.093017,7.002185
610.500026,7.046750,7.096287,7.005213
611.000026,7.049765,7.099138,7.008143
611.500026,7.053439,7.102861,7.011645
612.000026,7.058477,7.107975,7.016564
612.500026,7.064779,7.114650,7.022895
613.000026,7.071756,7.122052,7.030019
613.500026,7.078614,7.129332,7.037029
614.000026,7.084196,7.135306,7.042651
614.500026,7.088401,7.139621,7.046844
615.000026,7.091815,7.142740,7.050018
615.500026,7.095540,7.146553,7.053563
616.000026,7.100077,7.151330,7.058044
616.500026,7.104219,7.155810,7.062384
617.000026,7.107537,7.159141,7.065797
617.500026,7.109187,7.160878,7.067462
618.000026,7.110547,7.162408,7.068674
618.500026,7.112253,7.164414,7.070360
619.000026,7.114959,7.167264,7.072970
619.500026,7.117295,7.169858,7.075312
620.000026,7.119448,7.172063,7.077402
620.500026,7.121878,7.174699,7.079919
621.000026,7.126405,7.179363,7.084476
621.500026,7.133108,7.186211,7.091172
622.000026,7.141034,7.194365,7.099095
622.500026,7.148665,7.202382,7.106747
623.000026,7.155202,7.209373,7.113266
623.500026,7.161364,7.215898,7.119404
624.000026,7.168151,7.223041,7.126152
624.500026,7.176110,7.231259,7.134115
625.000026,7.183782,7.239361,7.141608
625.500026,7.190392,7.246235,7.148115
626.000026,7.195337,7.251674,7.153086
626.500026,7.200045,7.256279,7.157830
627.000026,7.204543,7.260965,7.162394
627.500026,7.209072,7.265407,7.166833
628.000026,7.213238,7.269658,7.171000
628.500026,7.216682,7.273148,7.174317
629.000026,7.219568,7.276096,7.177189
629.500026,7.221750,7.278294,7.179199
630.000026,7.224098,7.280755,7.181534
630.500026,7.226345,7.283170,7.183730
631.000026,7.229043,7.286089,7.186508
631.500026,7.231848,7.289158,7.189310
632.000026,7.234780,7.292340,7.192256
632.500026,7.237522,7.295428,7.195011
633.000026,7.240579,7.298582,7.198038
633.500026,7.243363,7.301539,7.200763
634.000026,7.246182,7.304316,7.203576
634.500026,7.248974,7.307040,7.206416
635.000026,7.252582,7.310523,7.209960
635.500026,7.256687,7.314811,7.213961
636.000026,7.260906,7.319222,7.218155
636.500026,7.266184,7.324923,7.223508
637.000026,7.272496,7.331674,7.229764
637.500026,7.279153,7.338840,7.236422
638.000026,7.285496,7.345441,7.242704
638.500026,7.291647,7.351626,7.248904
639.000026,7.297359,7.357561,7.254515
639.500026,7.302962,7.363585,7.260103
640.000026,7.308552,7.369727,7.265635
640.500026,7.314093,7.375402,7.271076
641.000026,7.318871,7.380096,7.275664
641.500026,7.322156,7.383286,7.278980
642.000026,7.325452,7.386670,7.282357
642.500026,7.329131,7.390654,7.286144
643.000026,7.333348,7.395103,7.290267
643.500026,7.336800,7.398540,7.293646
644.000026,7.339132,7.400703,7.295868
644.500026,7.340712,7.402541,7.297483
645.000026,7.342190,7.404223,7.298835
645.500026,7.343522,7.405818,7.300182
646.000026,7.345238,7.407559,7.301802
646.500026,7.347985,7.410669,7.304586
647.000026,7.351962,7.414959,7.308510
647.500026,7.355978,7.419149,7.312505
648.000026,7.360711,7.424148,7.317267
648.500026,7.366591,7.430154,7.323209
649.000026,7.373997,7.437804,7.330552
649.500026,7.381457,7.445523,7.337929
650.000026,7.388341,7.452819,7.344738
650.500026,7.394665,7.459339,7.351030
651.000026,7.401643,7.466392,7.357944
651.500026,7.408392,7.473278,7.364575
652.000026,7.414760,7.480127,7.370910
652.500026,7.419916,7.485601,7.376021
653.000026,7.424487,7.490504,7.380600
653.500026,7.428973,7.494986,7.385081
654.000026,7.433510,7.499838,7.389570
654.500026,7.438689,7.505287,7.394691
655.000026,7.442938,7.509981,7.398838
655.500026,7.445740,7.512593,7.401513
656.000026,7.447105,7.514006,7.402901
656.500026,7.448914,7.515504,7.404711
657.000026,7.451915,7.518701,7.407879
657.500026,7.455142,7.521904,7.411114
658.000026,7.457794,7.524926,7.413802
658.500026,7.459582,7.526851,7.415434
659.000026,7.460659,7.528112,7.416303
659.500026,7.462261,7.529814,7.417838
660.000026,7.465369,7.533369,7.421003
660.500026,7.470585,7.538960,7.426315
661.000026,7.477734,7.546564,7.433358
661.500026,7.484093,7.553037,7.439682
662.000026,7.489507,7.558531,7.445001
662.500026,7.493918,7.563172,7.449449
663.000026,7.498981,7.568582,7.454504
663.500026,7.504681,7.574783,7.460243
664.000026,7.510649,7.581006,7.466123
664.500026,7.516810,7.587469,7.472278
665.000026,7.521932,7.592846,7.477333
665.500026,7.526428,7.597305,7.481781
666.000026,7.528860,7.599797,7.484084
666.500026,7.531194,7.602182,7.486391
667.000026,7.533289,7.604716,7.488545
667.500026,7.537149,7.608758,7.492399
668.000026,7.542164,7.613890,7.497303
668.500026,7.546278,7.618106,7.501348
669.000026,7.549237,7.621344,7.504246
669.500026,7.551178,7.623470,7.506164
670.000026,7.554161,7.626571,7.509071
670.500026,7.558441,7.631085,7.513278
671.000026,7.563521,7.636332,7.518245
671.500026,7.568866,7.641958,7.523477
672.000026,7.574479,7.647840,7.529002
672.500026,7.580483,7.654173,7.535003
673.000026,7.586738,7.660714,7.541199
673.500026,7.592813,7.667141,7.547134
674.000026,7.598722,7.673373,7.552975
674.500026,7.604360,7.679462,7.558571
675.000026,7.609618,7.684737,7.563783
675.500026,7.613874,7.689179,7.568031
676.000026,7.617945,7.693427,7.572118
676.500026,7.621546,7.697166,7.575761
677.000026,7.624889,7.700880,7.579153
677.500026,7.627509,7.703645,7.581843
678.000026,7.629942,7.706412,7.584321
678.500026,7.632069,7.708383,7.586318
679.000026,7.634228,7.710422,7.588268
679.500026,7.636220,7.712351,7.590109
680.000026,7.638823,7.715128,7.592672
680.500026,7.642447,7.718997,7.596240
681.000026,7.646696,7.723335,7.600368
681.500026,7.652067,7.729080,7.605618
682.000026,7.657876,7.735302,7.611411
682.500026,7.664306,7.742446,7.618013
683.000026,7.670907,7.749374,7.624552
683.500026,7.677676,7.756409,7.631243
684.000026,7.684757,7.763868,7.638064
684.500026,7.691626,7.771222,7.644863
685.000026,7.697536,7.777667,7.650855
685.500026,7.702526,7.782816,7.655838
686.000026,7.707190,7.787733,7.660427
686.500026,7.712035,7.792687,7.665156
687.000026,7.716988,7.797907,7.670064
687.500026,7.721111,7.802073,7.674115
688.000026,7.724408,7.805498,7.677226
688.500026,7.726520,7.807705,7.679336
689.000026,7.729354,7.810804,7.682180
689.500026,7.732070,7.813867,7.684906
690.000026,7.734860,7.816732,7.687600
690.500026,7.737069,7.819000,7.689794
691.000026,7.739870,7.821882,7.692681
691.500026,7.742397,7.824698,7.695215
692.000026,7.744435,7.826784,7.697184
692.500026,7.745377,7.827734,7.698048
693.000026,7.748010,7.830444,7.700629
693.500026,7.752186,7.834844,7.704839
694.000026,7.758011,7.840863,7.710458
694.500026,7.763880,7.847100,7.716225
695.000026,7.769586,7.853193,7.721789
695.500026,7.774592,7.858416,7.726770
696.000026,7.778839,7.862914,7.730955
696.500026,7.783090,7.867572,7.735163
697.000026,7.788354,7.873306,7.740358
697.500026,7.794271,7.879502,7.746179
698.000026,7.799548,7.884893,7.751403
698.500026,7.804322,7.889819,7.756042
699.000026,7.808848,7.894555,7.760459
699.500026,7.814152,7.900264,7.765648
700.000026,7.819784,7.906439,7.771331
700.500026,7.824576,7.911669,7.776166
701.000026,7.827987,7.915298,7.779504
701.500026,7.830224,7.917707,7.781700
702.000026,7.832947,7.920384,7.784317
702.500026,7.836438,7.923857,7.787703
703.000026,7.839928,7.927301,7.790955
703.500026,7.842457,7.930063,7.793391
704.000026,7.844750,7.932564,7.795501
704.500026,7.847649,7.935796,7.798354
705.000026,7.852004,7.940421,7.802570
705.500026,7.857063,7.946028,7.807593
706.000026,7.863257,7.952704,7.813919
706.500026,7.870363,7.960275,7.820943
707.000026,7.877708,7.967941,7.828234
707.500026,7.884624,7.975135,7.834803
708.000026,7.890378,7.981131,7.840369
708.500026,7.895125,7.986165,7.844856
709.000026,7.899377,7.990653,7.849014
709.500026,7.903511,7.995111,7.853210
710.000026,7.907735,7.999617,7.857570
710.500026,7.910636,8.002803,7.860554
711.000026,7.913153,8.005525,7.862923
711.500026,7.915915,8.008209,7.865546
712.000026,7.919975,8.012415,7.869403
712.500026,7.923837,8.016488,7.873175
713.000026,7.926997,8.019927,7.876017
713.500026,7.929203,8.022202,7.877993
714.000026,7.931185,8.024379,7.879903
714.500026,7.933723,8.026914,7.882422
715.000026,7.937379,8.030840,7.886047
715.500026,7.941396,8.035078,7.889923
716.000026,7.945391,8.039550,7.894067
716.500026,7.949234,8.043663,7.897940
717.000026,7.954528,8.049155,7.903083
717.500026,7.961085,8.055864,7.909365
718.000026,7.968889,8.064015,7.916966
718.500026,7.976602,8.072383,7.924484
719.000026,7.982640,8.079178,7.930392
719.500026,7.987489,8.084486,7.935161
720.000026,7.992604,8.089750,7.940290
720.500026,7.998814,8.096378,7.946482
721.000026,8.004369,8.102207,7.951800
721.500026,8.008058,8.106286,7.955311
722.000026,8.011369,8.109738,7.958277
722.500026,8.014901,8.113432,7.961594
723.000026,8.018861,8.117490,7.965374
723.500026,8.021949,8.120489,7.968290
724.000026,8.024391,8.123191,7.970681
724.500026,8.026153,8.125214,7.972390
725.000026,8.028119,8.127611,7.974481
725.500026,8.030840,8.130745,7.977132
726.000026,8.034130,8.134201,7.980380
726.500026,8.037317,8.137703,7.983425
727.000026,8.040621,8.140963,7.986644
727.500026,8.044177,8.144711,7.990082
728.000026,8.048305,8.148837,7.993872
728.500026,8.052782,8.153688,7.998151
729.000026,8.057933,8.159264,8.003070
729.500026,8.063911,8.165718,8.009104
730.000026,8.070262,8.172358,8.015330
730.500026,8.077168,8.179601,8.021747
731.000026,8.083951,8.186914,8.028148
731.500026,8.090472,8.193916,8.034355
732.000026,8.095760,8.199441,8.039551
732.500026,8.100178,8.204317,8.043759
733.000026,8.104111,8.208616,8.047510
733.500026,8.108134,8.213280,8.051475
734.000026,8.112304,8.217544,8.055467
734.500026,8.115955,8.221310,8.059094
735.000026,8.119422,8.224906,8.062461
735.500026,8.122579,8.228259,8.065325
736.000026,8.125489,8.231551,8.067927
736.500026,8.127934,8.234079,8.070102
737.000026,8.129865,8.236296,8.072082
737.500026,8.132172,8.238639,8.074190
738.000026,8.135169,8.241918,8.076908
738.500026,8.139360,8.246257,8.080848
739.000026,8.145084,8.252350,8.086379
739.500026,8.151435,8.259403,8.092764
740.000026,8.157311,8.265696,8.098487
740.500026,8.161401,8.270146,8.102402
741.000026,8.164398,8.273100,8.105025
741.500026,8.167378,8.276314,8.107712
742.000026,8.171201,8.280577,8.111134
742.500026,8.175606,8.285268,8.115396
743.000026,8.179732,8.289753,8.119393
743.500026,8.182703,8.292872,8.122272
744.000026,8.185389,8.295898,8.124700
744.500026,8.188046,8.298930,8.127020
745.000026,8.191347,8.302793,8.130267
745.500026,8.195229,8.307253,8.134090
746.000026,8.199795,8.312194,8.138606
746.500026,8.204655,8.317258,8.143113
747.000026,8.209240,8.321913,8.147277
747.500026,8.214654,8.327734,8.152251
748.000026,8.220941,8.334554,8.158133
748.500026,8.227889,8.342201,8.164785
749.000026,8.233969,8.348868,8.170569
749.500026,8.239020,8.354628,8.175395
750.000026,8.243747,8.359739,8.179535
750.500026,8.248514,8.364776,8.183881
751.000026,8.253517,8.369884,8.188342
751.500026,8.257867,8.374542,8.192288
752.000026,8.262005,8.379026,8.195921
752.500026,8.265644,8.383236,8.199258
753.000026,8.269052,8.387172,8.202438
753.500026,8.272043,8.390540,8.205239
754.000026,8.274640,8.393276,8.207517
754.500026,8.276783,8.395455,8.209381
755.000026,8.278652,8.397597,8.211029
755.500026,8.281218,8.400377,8.213267
756.000026,8.284370,8.403872,8.216109
756.500026,8.288979,8.408684,8.220293
757.000026,8.294489,8.414565,8.225330
757.500026,8.300724,8.421357,8.231028
758.000026,8.306834,8.428152,8.236515
758.500026,8.313137,8.435218,8.242440
759.000026,8.319832,8.442544,8.248526
759.500026,8.327309,8.450584,8.255293
760.000026,8.334254,8.458086,8.261233
760.500026,8.340250,8.464641,8.266412
761.000026,8.344987,8.470058,8.270404
761.500026,8.349766,8.475395,8.274629
762.000026,8.355049,8.481384,8.279305
762.500026,8.359893,8.486785,8.283644
763.000026,8.363302,8.490763,8.286367
763.500026,8.366131,8.494109,8.288628
764.000026,8.369441,8.497823,8.291230
764.500026,8.373099,8.501919,8.294273
765.000026,8.376024,8.505046,8.296558
765.500026,8.377229,8.506872,8.297354
766.000026,8.378374,8.508068,8.298113
766.500026,8.380090,8.510223,8.299462
767.000026,8.383477,8.513934,8.302504
767.500026,8.386936,8.518119,8.305689
768.000026,8.389964,8.521449,8.308439
768.500026,8.392730,8.524722,8.310896
769.000026,8.396758,8.529179,8.314435
769.500026,8.402271,8.535422,8.319422
770.000026,8.408317,8.542010,8.324537
770.500026,8.413769,8.548144,8.329099
771.000026,8.418802,8.553759,8.332951
771.500026,8.424072,8.559818,8.337095
772.000026,8.429703,8.566103,8.341604
772.500026,8.435326,8.572737,8.346059
773.000026,8.440265,8.578535,8.349842
773.500026,8.444885,8.584096,8.353101
774.000026,8.449250,8.589028,8.356080
774.500026,8.453105,8.593196,8.358533
775.000026,8.456463,8.597225,8.360787
775.500026,8.459866,8.601460,8.363254
776.000026,8.463426,8.605773,8.366078
776.500026,8.466975,8.609866,8.368821
777.000026,8.469729,8.613281,8.370944
777.500026,8.472423,8.616592,8.372813
778.000026,8.475248,8.620330,8.374925
778.500026,8.478685,8.624398,8.377416
779.000026,8.482098,8.628725,8.380015
779.500026,8.485627,8.632993,8.382546
780.000026,8.489526,8.637512,8.385326
780.500026,8.494190,8.642834,8.388739
781.000026,8.499940,8.649104,8.392938
781.500026,8.506610,8.656999,8.398081
782.000026,8.513872,8.665562,8.403507
782.500026,8.520624,8.673777,8.408227
783.000026,8.527145,8.681689,8.412231
783.500026,8.532970,8.688913,8.415278
784.000026,8.538853,8.696349,8.418313
784.500026,8.544240,8.703215,8.421114
785.000026,8.549520,8.709876,8.424159
785.500026,8.553893,8.715607,8.426505
786.000026,8.557863,8.720892,8.428433
786.500026,8.561357,8.725774,8.429775
787.000026,8.565494,8.731420,8.431392
787.500026,8.569631,8.736951,8.432458
788.000026,8.573492,8.742325,8.432859
788.500026,8.576859,8.746921,8.432595
789.000026,8.579418,8.750928,8.431219
789.500026,8.582010,8.755357,8.429433
790.000026,8.584401,8.760200,8.426802
790.500026,8.587554,8.765785,8.424590
791.000026,8.590440,8.771491,8.421131
791.500026,8.592565,8.776561,8.416420
792.000026,8.593723,8.780933,8.410687
792.500026,8.595220,8.785567,8.405414
793.000026,8.597544,8.791290,8.398958
793.500026,8.598972,8.794577,8.395794
794.000026,,,
794.500026,4.301627,12.198521,3.996329
795.000026,4.301910,12.213661,3.996529
795.500026,4.299772,12.240970,3.994642
796.000026,4.293612,12.257957,3.988830
796.500026,4.285395,12.267478,3.980775
797.000026,4.278788,12.269984,3.973811
797.500026,4.274577,12.266006,3.969507
798.000026,4.272216,12.259242,3.967237
798.500026,4.270711,12.251651,3.966067
799.000026,4.270989,12.244275,3.966254
799.500026,4.271492,12.237226,3.966660
800.000026,4.272226,12.231302,3.967217
800.500026,4.271843,12.226074,3.966823
801.000026,4.271639,12.223578,3.966647
