?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
449.000014,5.299015,5.360518,5.302749
450.000014,5.307231,5.368811,5.310865
451.000014,5.314694,5.376733,5.318130
452.000014,5.325406,5.387944,5.328664
453.000014,5.335892,5.399054,5.339041
454.000014,5.348618,5.412480,5.351663
455.000014,5.360798,5.425170,5.363609
456.000014,5.372874,5.437979,5.375493
457.000014,5.383864,5.449335,5.386331
458.000014,5.393169,5.459154,5.395608
459.000014,5.402527,5.468875,5.404784
460.000014,5.410485,5.477371,5.412628
461.000014,5.419545,5.486785,5.421540
462.000014,5.427665,5.495313,5.429506
463.000014,5.436971,5.504924,5.438652
464.000014,5.445737,5.514022,5.447242
465.000014,5.454122,5.522928,5.455495
466.000014,5.463351,5.532579,5.464567
467.000014,5.471359,5.541088,5.472477
468.000014,5.481397,5.551471,5.482390
469.000014,5.489998,5.560674,5.490926
470.000014,5.500766,5.571970,5.501574
471.000014,5.510439,5.582086,5.511136
472.000014,5.520333,5.592502,5.520916
473.000014,5.530423,5.603127,5.530863
474.000014,5.539306,5.612657,5.539640
475.000014,5.549206,5.623088,5.549330
476.000014,5.558611,5.633143,5.558609
477.000014,5.568726,5.643673,5.568613
478.000014,5.578118,5.653590,5.577938
479.000014,5.587427,5.663313,5.587091
480.000014,5.596922,5.673448,5.596419
481.000014,5.605812,5.682782,5.605202
482.000014,5.613235,5.690625,5.612564
483.000014,5.619744,5.697461,5.619090
484.000014,5.626187,5.704431,5.625473
485.000014,5.634911,5.713602,5.634047
486.000014,5.645558,5.724968,5.644598
487.000014,5.658078,5.738185,5.657041
488.000014,5.670603,5.751460,5.669444
489.000014,5.682690,5.764147,5.681391
490.000014,5.693569,5.775556,5.692166
491.000014,5.703249,5.786006,5.701872
492.000014,5.711964,5.795352,5.710487
493.000014,5.719681,5.803497,5.718113
494.000014,5.726443,5.810351,5.724695
495.000014,5.732140,5.816263,5.730317
496.000014,5.738198,5.822665,5.736361
497.000014,5.745931,5.831051,5.744162
498.000014,5.756308,5.842188,5.754448
499.000014,5.768491,5.855153,5.766482
500.000014,5.780821,5.868338,5.778702
501.000014,5.792495,5.880904,5.790306
502.000014,5.803006,5.892252,5.800746
503.000014,5.812668,5.902397,5.810380
504.000014,5.821322,5.911597,5.819061
505.000014,5.828826,5.919645,5.826545
506.000014,5.834920,5.926309,5.832564
507.000014,5.840351,5.932045,5.837865
508.000014,5.846015,5.937896,5.843425
509.000014,5.853096,5.945364,5.850440
510.000014,5.862613,5.955566,5.859945
511.000014,5.873116,5.966992,5.870321
512.000014,5.886174,5.980885,5.883247
513.000014,5.899452,5.994865,5.896472
514.000014,5.912814,6.009123,5.909853
515.000014,5.925185,6.022354,5.922104
516.000014,5.935367,6.033174,5.932092
517.000014,5.944797,6.043248,5.941490
518.000014,5.952785,6.051943,5.949615
519.000014,5.959528,6.059401,5.956350
520.000014,5.966610,6.066885,5.963343
521.000014,5.971210,6.071705,5.967676
522.000014,5.976692,6.077310,5.973016
523.000014,5.981079,6.081923,5.977240
524.000014,5.986978,6.088322,5.983266
525.000014,5.994591,6.096796,5.990948
526.000014,6.004622,6.107533,6.000884
527.000014,6.016125,6.119748,6.012142
528.000014,6.027409,6.131750,6.023335
529.000014,6.037931,6.143196,6.033864
530.000014,6.047078,6.153108,6.042940
530.500026,6.054440,6.160878,6.050106
531.000026,6.059706,6.166556,6.055217
531.500026,6.064445,6.171493,6.059931
532.000026,6.069219,6.176724,6.064842
532.500026,6.074236,6.181978,6.069958
533.000026,6.078349,6.186466,6.074096
533.500026,6.081426,6.189719,6.077150
534.000026,6.084492,6.193016,6.080117
534.500026,6.088707,6.197500,6.084239
535.000026,6.092749,6.201819,6.088090
535.500026,6.095775,6.205096,6.090995
536.000026,6.098490,6.208238,6.093642
536.500026,6.102425,6.212530,6.097543
537.000026,6.106432,6.216880,6.101585
537.500026,6.109933,6.220637,6.105180
538.000026,6.113325,6.224383,6.108644
538.500026,6.118181,6.229615,6.113545
539.000026,6.123570,6.235365,6.118858
539.500026,6.128531,6.240819,6.123713
540.000026,6.133551,6.246461,6.128567
540.500026,6.139825,6.253172,6.134549
541.000026,6.146678,6.260357,6.141327
541.500026,6.152919,6.267004,6.147636
542.000026,6.158583,6.273136,6.153538
542.500026,6.164343,6.279340,6.159348
543.000026,6.170957,6.286538,6.165825
543.500026,6.176994,6.292990,6.171672
544.000026,6.181170,6.297629,6.175646
544.500026,6.184425,6.300989,6.178737
545.000026,6.188985,6.305958,6.183384
545.500026,6.195052,6.312316,6.189533
546.000026,6.199731,6.317358,6.194412
546.500026,6.202141,6.320027,6.196783
547.000026,6.204913,6.323145,6.199572
547.500026,6.209181,6.327645,6.203744
548.000026,6.212602,6.331348,6.207140
548.500026,6.214083,6.333117,6.208615
549.000026,6.215447,6.334861,6.209968
549.500026,6.218728,6.338181,6.213108
550.000026,6.222832,6.342309,6.216983
550.500026,6.225332,6.344877,6.219326
551.000026,6.227142,6.347069,6.221081
551.500026,6.230008,6.350263,6.223930
552.000026,6.235058,6.355745,6.229169
552.500026,6.240510,6.361520,6.234806
553.000026,6.245448,6.367047,6.239911
553.500026,6.250355,6.372465,6.244716
554.000026,6.255785,6.378576,6.249909
554.500026,6.261269,6.384520,6.255264
555.000026,6.266664,6.390231,6.260467
555.500026,6.271484,6.395276,6.265244
556.000026,6.276287,6.400362,6.270029
556.500026,6.281534,6.406171,6.275480
557.000026,6.286546,6.411875,6.280714
557.500026,6.291240,6.417147,6.285439
558.000026,6.295085,6.421491,6.289182
558.500026,6.299942,6.426703,6.293850
559.000026,6.305503,6.432549,6.299201
559.500026,6.310433,6.437614,6.303924
560.000026,6.313996,6.441310,6.307413
560.500026,6.316732,6.444437,6.310223
561.000026,6.319433,6.447531,6.313141
561.500026,6.322065,6.450763,6.315948
562.000026,6.325815,6.454839,6.319808
562.500026,6.329894,6.459400,6.323925
563.000026,6.333291,6.463200,6.327295
563.500026,6.336487,6.466881,6.330464
564.000026,6.340956,6.471801,6.334702
564.500026,6.347489,6.478575,6.341010
565.000026,6.353595,6.485152,6.346991
565.500026,6.359535,6.491570,6.353050
566.000026,6.365102,6.497813,6.358855
566.500026,6.370581,6.503943,6.364449
567.000026,6.375440,6.509465,6.369334
567.500026,6.381096,6.515643,6.374856
568.000026,6.386861,6.521687,6.380332
568.500026,6.392321,6.527419,6.385596
569.000026,6.396195,6.531686,6.389349
569.500026,6.399552,6.535496,6.392806
570.000026,6.402982,6.539362,6.396379
570.500026,6.406652,6.543471,6.400262
571.000026,6.410602,6.547855,6.404356
571.500026,6.413980,6.551520,6.407814
572.000026,6.416442,6.554290,6.410365
572.500026,6.418693,6.556804,6.412626
573.000026,6.421069,6.559367,6.414931
573.500026,6.423543,6.561853,6.417125
574.000026,6.425539,6.563947,6.419040
574.500026,6.428204,6.566814,6.421559
575.000026,6.431816,6.570828,6.425115
575.500026,6.436261,6.575701,6.429494
576.000026,6.440805,6.580969,6.434156
576.500026,6.446098,6.587120,6.439661
577.000026,6.452386,6.594329,6.446175
577.500026,6.459169,6.601737,6.452943
578.000026,6.465866,6.608910,6.459403
578.500026,6.472781,6.616226,6.465961
579.000026,6.479350,6.623499,6.472414
579.500026,6.485181,6.630220,6.478445
580.000026,6.490199,6.635962,6.483781
580.500026,6.495110,6.641386,6.488945
581.000026,6.499939,6.646603,6.493866
581.500026,6.504134,6.651428,6.497976
582.000026,6.508092,6.655887,6.501805
582.500026,6.512250,6.660498,6.505766
583.000026,6.516695,6.665341,6.510076
583.500026,6.520623,6.669597,6.513904
584.000026,6.523482,6.672705,6.516749
584.500026,6.525971,6.675635,6.519378
585.000026,6.527935,6.678113,6.521517
585.500026,6.530365,6.681004,6.524130
586.000026,6.533094,6.684000,6.527024
586.500026,6.536433,6.687732,6.530465
587.000026,6.539238,6.690923,6.533425
587.500026,6.541259,6.693350,6.535451
588.000026,6.543430,6.695922,6.537612
588.500026,6.546793,6.699650,6.540804
589.000026,6.550799,6.703918,6.544585
589.500026,6.553799,6.707286,6.547483
590.000026,6.557221,6.711166,6.550704
590.500026,6.561262,6.715717,6.554664
591.000026,6.567086,6.722214,6.560565
591.500026,6.572726,6.728786,6.566535
592.000026,6.568855,6.741033,6.573499
592.500026,6.564586,6.753370,6.580126
593.000026,6.560387,6.765979,6.586968
593.500026,6.565190,6.773367,6.592528
594.000026,6.569712,6.780006,6.597878
594.500026,6.574369,6.786946,6.603329
595.000026,6.579264,6.793263,6.608971
595.500026,6.583917,6.799567,6.614133
596.000026,6.587399,6.804093,6.618026
596.500026,6.590988,6.808936,6.621937
597.000026,6.595865,6.814775,6.627025
597.500026,6.600644,6.820616,6.631992
598.000026,6.603592,6.824585,6.635062
598.500026,6.605117,6.827017,6.636833
599.000026,6.607870,6.830746,6.639936
599.500026,6.611162,6.834795,6.643681
600.000026,6.613774,6.838254,6.646768
600.500026,6.615152,6.840419,6.648554
601.000026,6.616899,6.842886,6.650667
601.500026,6.619319,6.846200,6.653462
602.000026,6.621888,6.849667,6.656441
602.500026,6.624652,6.853483,6.659611
603.000026,6.627578,6.857337,6.662787
603.500026,6.632261,6.863099,6.667702
604.000026,6.638290,6.870516,6.673966
604.500026,6.644026,6.877821,6.680039
605.000026,6.647649,6.883114,6.684110
605.500026,6.650481,6.887400,6.687668
606.000026,6.654726,6.893234,6.692840
606.500026,6.660287,6.900675,6.699247
607.000026,6.664982,6.907402,6.704704
607.500026,6.668162,6.912762,6.708565
608.000026,6.671001,6.917254,6.712005
608.500026,6.674276,6.922194,6.715707
609.000026,6.677676,6.926684,6.719436
609.500026,6.679845,6.929906,6.721985
610.000026,6.681749,6.932911,6.724299
610.500026,6.684251,6.936613,6.727272
611.000026,6.687601,6.941432,6.731156
611.500026,6.690653,6.945785,6.734875
612.000026,6.692941,6.949493,6.737925
612.500026,6.694962,6.953082,6.740783
613.000026,6.696458,6.958591,6.744255
613.500026,6.697898,6.965079,6.748161
614.000026,6.699369,6.971813,6.752143
614.500026,6.701885,6.977456,6.755978
615.000026,6.704617,6.982489,6.759564
615.500026,6.707291,6.987117,6.763005
616.000026,6.710055,6.992165,6.766609
616.500026,6.713574,6.997820,6.770835
617.000026,6.717346,7.003931,6.775458
617.500026,6.721096,7.009697,6.780021
618.000026,6.724001,7.014581,6.783757
618.500026,6.726964,7.019514,6.787433
619.000026,6.730125,7.024563,6.791282
619.500026,6.733531,7.030038,6.795464
620.000026,6.736656,7.035362,6.799483
620.500026,6.739335,7.040575,6.803140
621.000026,6.741774,7.045771,6.806708
621.500026,6.744114,7.051063,6.810270
622.000026,6.746467,7.056226,6.814039
622.500026,6.748944,7.061654,6.818037
623.000026,6.751788,7.067475,6.822334
623.500026,6.754309,7.072993,6.826037
624.000026,6.756786,7.078372,6.829478
624.500026,6.759112,7.083315,6.832743
625.000026,6.762237,7.089026,6.836808
625.500026,6.765045,7.094174,6.840594
626.000026,6.767607,7.099156,6.844022
626.500026,6.769630,7.103745,6.847013
627.000026,6.772002,7.108845,6.850369
627.500026,6.774545,7.114167,6.854022
628.000026,6.777573,7.120026,6.858277
628.500026,6.780604,7.125904,6.862588
629.000026,6.783421,7.131509,6.866641
629.500026,6.785195,7.136054,6.869535
630.000026,6.787073,7.140681,6.872529
630.500026,6.789627,7.146005,6.876145
631.000026,6.793053,7.152153,6.880644
631.500026,6.795786,7.157943,6.884350
632.000026,6.797582,7.162840,6.887218
632.500026,6.799814,7.168301,6.890638
633.000026,6.803016,7.174874,6.895178
633.500026,6.806461,7.182323,6.900223
634.000026,6.809191,7.189583,6.904731
634.500026,6.812323,7.197670,6.909739
635.000026,6.815683,7.205824,6.914903
635.500026,6.818219,7.213069,6.919180
636.000026,6.819339,7.218247,6.921897
636.500026,6.820473,7.223528,6.924556
637.000026,6.822726,7.229773,6.928305
637.500026,6.824942,7.236168,6.932107
638.000026,6.825756,7.240932,6.934523
638.500026,6.825467,7.244481,6.935704
639.000026,6.825822,7.248441,6.937450
639.500026,6.826826,7.252916,6.939761
640.000026,6.827535,7.257047,6.941891
640.500026,6.827378,7.260418,6.943202
641.000026,6.827429,7.264070,6.944797
641.500026,6.828040,7.268678,6.947010
642.000026,6.829150,7.274245,6.949965
642.500026,6.829969,7.280775,6.952965
643.000026,6.830479,7.288509,6.956248
643.500026,6.830955,7.297984,6.960149
644.000026,6.831036,7.308947,6.964426
644.500026,6.829692,7.320795,6.968401
645.000026,6.825686,7.333400,6.971372
645.500026,6.802089,7.359620,6.970548
646.000026,6.766108,7.395158,6.970685
646.500026,6.721662,7.441838,6.961505
647.000026,6.694347,7.475905,6.954466
647.500026,6.676854,7.502201,6.944797
648.000026,6.666600,7.519702,6.943113
648.500026,6.647768,7.543954,6.939434
649.000026,6.577787,7.614999,6.913808
649.500026,6.501142,7.690449,6.882609
650.000026,6.432310,7.759651,6.851682
650.500026,6.416812,7.780643,6.842429
651.000026,6.409691,7.793905,6.838038
651.500026,6.403282,7.804433,6.834153
652.000026,6.394816,7.814766,6.829835
652.500026,6.369442,7.836057,6.824917
653.000026,5.433059,8.368149,5.800913
653.500026,4.506623,8.900874,4.781927
654.000026,3.600118,9.418902,3.765439
654.500026,3.604018,9.420208,3.765838
655.000026,3.597334,9.411604,3.758111
655.500026,3.587208,9.400098,3.747348
656.000026,3.580461,9.391385,3.740308
656.500026,3.577522,9.387866,3.737082
657.000026,3.575411,9.386020,3.734726
657.500026,3.573338,9.384138,3.732479
658.000026,3.572367,9.383048,3.731439
658.500026,3.573011,9.383833,3.732257
659.000026,3.574430,9.385776,3.733735
659.500026,3.575053,9.386693,3.734431
