?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
536.000014,5.074247,5.147531,5.037869
537.000014,5.084893,5.158913,5.048621
538.000014,5.094421,5.168952,5.057883
539.000014,5.102524,5.177450,5.065723
540.000014,5.109375,5.184627,5.072231
541.000014,5.115103,5.190723,5.078016
542.000014,5.119796,5.195769,5.082860
543.000014,5.124298,5.200843,5.087600
544.000014,5.130936,5.207820,5.093939
545.000014,5.141820,5.219238,5.104567
546.000014,5.155524,5.233712,5.118199
547.000014,5.170735,5.249716,5.133195
548.000014,5.184440,5.264358,5.146834
549.000014,5.196215,5.277014,5.158641
550.000014,5.206237,5.287818,5.168623
551.000014,5.214475,5.296583,5.176695
552.000014,5.221488,5.303962,5.183338
553.000014,5.227277,5.310177,5.188974
554.000014,5.232405,5.315987,5.194158
555.000014,5.237172,5.321230,5.198830
556.000014,5.240483,5.325158,5.202341
557.000014,5.243024,5.327944,5.204764
558.000014,5.246313,5.331229,5.207859
559.000014,5.252164,5.335878,5.212226
560.000014,5.259100,5.343023,5.218880
561.000014,5.270136,5.354995,5.230288
562.000014,5.282696,5.369701,5.244199
563.000014,5.298357,5.386368,5.259749
564.000014,5.312318,5.401251,5.273306
565.000014,5.326340,5.414876,5.285644
566.000014,5.337287,5.426537,5.296224
567.000014,5.346158,5.436014,5.304716
568.000014,5.352288,5.444345,5.312224
569.000014,5.358596,5.451660,5.318869
570.000014,5.364299,5.457949,5.324585
571.000014,5.368337,5.462572,5.328585
572.000014,5.371661,5.466177,5.331744
573.000014,5.376819,5.470352,5.335434
574.000014,5.382897,5.476610,5.340958
575.000014,5.392239,5.486563,5.350203
576.000014,5.403448,5.499925,5.362609
577.000014,5.418267,5.515795,5.377372
578.000014,5.432625,5.531486,5.391726
579.000014,5.445651,5.545739,5.404470
580.000014,5.456839,5.558157,5.415544
581.000014,5.467055,5.569035,5.425066
582.000014,5.475035,5.577952,5.432901
583.000014,5.481508,5.585270,5.439353
584.000014,5.486697,5.591151,5.444313
585.000014,5.491737,5.596796,5.449078
586.000014,5.497387,5.601386,5.453008
587.000014,5.500961,5.605733,5.456759
588.000014,5.504661,5.609918,5.460381
589.000014,5.508621,5.615847,5.465470
590.000014,5.514563,5.622023,5.471020
590.500026,5.521541,5.629814,5.478172
591.000026,5.528857,5.637719,5.485484
591.500026,5.537184,5.646818,5.493812
592.000026,5.545544,5.655508,5.501808
592.500026,5.553833,5.664465,5.510142
593.000026,5.562302,5.672649,5.517536
593.500026,5.568808,5.680283,5.524046
594.000026,5.576389,5.687144,5.529776
594.500026,5.580856,5.693684,5.535212
595.000026,5.586402,5.699606,5.540478
595.500026,5.589671,5.705078,5.545110
596.000026,5.594442,5.710144,5.549389
596.500026,5.598502,5.714798,5.553256
597.000026,5.601846,5.718849,5.556596
597.500026,5.604840,5.722618,5.559714
598.000026,5.607444,5.725748,5.562140
598.500026,5.609628,5.728254,5.564079
599.000026,5.612222,5.731286,5.566498
599.500026,5.615210,5.734733,5.569386
600.000026,5.618979,5.738832,5.572872
600.500026,5.621292,5.741369,5.575175
601.000026,5.622186,5.742776,5.576215
601.500026,5.622955,5.744147,5.577299
602.000026,5.624424,5.745979,5.578556
602.500026,5.626487,5.748237,5.580406
603.000026,5.628383,5.750130,5.581941
603.500026,5.630155,5.752032,5.583587
604.000026,5.632578,5.754794,5.586004
604.500026,5.635239,5.758030,5.588733
605.000026,5.638683,5.762056,5.592151
605.500026,5.642601,5.766518,5.595976
606.000026,5.650424,5.773320,5.602365
606.500026,5.658052,5.781366,5.609844
607.000026,5.666670,5.790520,5.618092
607.500026,5.673065,5.799063,5.625637
608.000026,5.680693,5.807885,5.633315
608.500026,5.689610,5.816644,5.641026
609.000026,5.698290,5.824909,5.647854
609.500026,5.704803,5.832345,5.653893
610.000026,5.709562,5.839444,5.659559
610.500026,5.713351,5.845815,5.664726
611.000026,5.718607,5.852065,5.669760
611.500026,5.723112,5.857403,5.674081
612.000026,5.726596,5.861909,5.677562
612.500026,5.729889,5.865975,5.680799
613.000026,5.732785,5.869721,5.683700
613.500026,5.736515,5.873999,5.687074
614.000026,5.741218,5.877880,5.690102
614.500026,5.744396,5.881636,5.693043
615.000026,5.747254,5.885102,5.695724
615.500026,5.748263,5.888028,5.697920
616.000026,5.750322,5.890326,5.699450
616.500026,5.751680,5.892151,5.700638
617.000026,5.752969,5.893855,5.701665
617.500026,5.753910,5.895398,5.702839
618.000026,5.755195,5.896894,5.703911
618.500026,5.756334,5.898330,5.705004
619.000026,5.758555,5.900780,5.707056
619.500026,5.761319,5.904132,5.709979
620.000026,5.765114,5.908707,5.713993
620.500026,5.769728,5.914133,5.718605
621.000026,5.776647,5.921742,5.725260
621.500026,5.784677,5.930550,5.732943
622.000026,5.793664,5.940471,5.741705
622.500026,5.801643,5.949410,5.749481
623.000026,5.808757,5.957852,5.756686
623.500026,5.817106,5.966094,5.763284
624.000026,5.823394,5.973986,5.769528
624.500026,5.829703,5.981521,5.775131
625.000026,5.833420,5.987947,5.779962
625.500026,5.839513,5.993636,5.784150
626.000026,5.843866,5.999226,5.788381
626.500026,5.847813,6.004626,5.792239
627.000026,5.850068,6.009773,5.795872
627.500026,5.853614,6.014448,5.799362
628.000026,5.856649,6.018202,5.802139
628.500026,5.859035,6.021245,5.804101
629.000026,5.861279,6.024181,5.806088
629.500026,5.864004,6.027403,5.808482
630.000026,5.867400,6.031468,5.811719
630.500026,5.869821,6.034515,5.813994
631.000026,5.871088,6.036303,5.815055
631.500026,5.871818,6.037469,5.815675
632.000026,5.873098,6.039100,5.816604
632.500026,5.874966,6.041551,5.818201
633.000026,5.876648,6.043748,5.819743
633.500026,5.877933,6.045481,5.820950
634.000026,5.879573,6.047667,5.822531
634.500026,5.881920,6.050753,5.824785
635.000026,5.885458,6.055196,5.828389
635.500026,5.889284,6.059996,5.832548
636.000026,5.894952,6.066517,5.838308
636.500026,5.901943,6.074439,5.845156
637.000026,5.910665,6.084236,5.853547
637.500026,5.918932,6.093727,5.861360
638.000026,5.926191,6.102674,5.868537
638.500026,5.933977,6.112155,5.876004
639.000026,5.941951,6.122308,5.883778
639.500026,5.951015,6.133464,5.892331
640.000026,5.958991,6.143807,5.899983
640.500026,5.966275,6.153635,5.906997
641.000026,5.973448,6.161896,5.912454
641.500026,5.978441,6.169407,5.917230
642.000026,5.984555,6.176094,5.921664
642.500026,5.988430,6.183242,5.926774
643.000026,5.993129,6.189680,5.931196
643.500026,5.995629,6.195181,5.934869
644.000026,5.997884,6.198959,5.936850
644.500026,6.000123,6.202669,5.939061
645.000026,6.004391,6.206839,5.941508
645.500026,6.009465,6.211805,5.944735
646.000026,6.013692,6.215861,5.947468
646.500026,6.014045,6.218565,5.949051
647.000026,6.013537,6.220489,5.949995
647.500026,6.013547,6.222481,5.951016
648.000026,6.014912,6.224636,5.952341
648.500026,6.016264,6.226065,5.953244
649.000026,6.017723,6.227020,5.953449
649.500026,6.018542,6.228307,5.954180
650.000026,6.019670,6.230335,5.955431
650.500026,6.020488,6.232851,5.957350
651.000026,6.022910,6.234649,5.958456
651.500026,6.023424,6.235826,5.958985
652.000026,6.024440,6.237075,5.959611
652.500026,6.024463,6.239073,5.960939
653.000026,6.027463,6.242561,5.963776
653.500026,6.032414,6.247344,5.967538
654.000026,6.036785,6.252715,5.971791
654.500026,6.041268,6.258482,5.976214
655.000026,6.045839,6.265610,5.982056
655.500026,6.053965,6.273549,5.988593
656.000026,6.061887,6.281604,5.995183
656.500026,6.067448,6.288387,6.000269
657.000026,6.070925,6.294701,6.004791
657.500026,6.074341,6.300861,6.009011
658.000026,6.079913,6.306721,6.013032
658.500026,6.084355,6.312956,6.017016
659.000026,6.088874,6.319451,6.021271
659.500026,6.091477,6.325769,6.025020
660.000026,6.094989,6.331263,6.028410
660.500026,6.097963,6.336433,6.031300
661.000026,6.102937,6.341625,6.034477
661.500026,6.107165,6.346565,6.037294
662.000026,6.109948,6.350643,6.039544
662.500026,6.109953,6.353564,6.040761
663.000026,6.110098,6.356453,6.042039
663.500026,6.111619,6.359340,6.043401
664.000026,6.114159,6.363403,6.045969
664.500026,6.117287,6.367548,6.048570
665.000026,6.120265,6.371997,6.051533
665.500026,6.123997,6.376976,6.054743
666.000026,6.128743,6.383487,6.059316
666.500026,6.135177,6.391897,6.065224
667.000026,6.141763,6.400804,6.071479
667.500026,6.147699,6.408962,6.076847
668.000026,6.152732,6.416201,6.081386
668.500026,6.158134,6.423728,6.086145
669.000026,6.163909,6.432189,6.091462
669.500026,6.169283,6.440412,6.096317
670.000026,6.172924,6.447100,6.099615
670.500026,6.175876,6.452419,6.101915
671.000026,6.178606,6.457317,6.104024
671.500026,6.181706,6.462248,6.106199
672.000026,6.184413,6.466947,6.108375
672.500026,6.186775,6.471198,6.110157
673.000026,6.188210,6.474672,6.111225
673.500026,6.190099,6.478226,6.112556
674.000026,6.191898,6.481725,6.113913
674.500026,6.193814,6.484911,6.115310
675.000026,6.194546,6.487179,6.115778
675.500026,6.195661,6.489224,6.116256
676.000026,6.197505,6.492343,6.117801
676.500026,6.200853,6.496423,6.120194
677.000026,6.203916,6.500789,6.122875
677.500026,6.207150,6.505506,6.125694
678.000026,6.210898,6.511177,6.128992
678.500026,6.217549,6.518507,6.132973
679.000026,6.224371,6.527657,6.138309
679.500026,6.231483,6.537621,6.144075
680.000026,6.237141,6.547528,6.149809
680.500026,6.242811,6.556272,6.153910
681.000026,6.247597,6.564585,6.156936
681.500026,6.251852,6.572817,6.158651
682.000026,6.256033,6.581094,6.159177
682.500026,6.259888,6.589169,6.158752
683.000026,6.263396,6.597228,6.157737
683.500026,6.267102,6.605776,6.155999
684.000026,6.270810,6.614942,6.151553
684.500026,6.272764,6.619661,6.149056
685.000026,,,
685.500026,1.947720,9.446383,1.939521
686.000026,1.940948,9.456148,1.932747
686.500026,1.931773,9.475870,1.921331
687.000026,1.924768,9.504228,1.915719
687.500026,1.918170,9.526500,1.909117
688.000026,1.908110,9.541724,1.899614
688.500026,1.896229,9.552075,1.888604
689.000026,1.890540,9.556864,1.883209
