?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
643.000014,5.987627,6.081990,5.985711
644.000014,6.001746,6.096669,5.999708
645.000014,6.014892,6.110388,6.012589
646.000014,6.025079,6.121124,6.022664
647.000014,6.034148,6.130810,6.031638
648.000014,6.040985,6.138074,6.038416
649.000014,6.047393,6.144727,6.044734
650.000014,6.052049,6.149494,6.049354
651.000014,6.055017,6.152496,6.052278
652.000014,6.058159,6.155832,6.055226
653.000014,6.062400,6.160431,6.059375
654.000014,6.068887,6.167493,6.065735
655.000014,6.079234,6.178637,6.076309
656.000014,6.091949,6.191822,6.088796
657.000014,6.106572,6.207209,6.103285
658.000014,6.119695,6.220808,6.116014
659.000014,6.130956,6.233009,6.127288
660.000014,6.140726,6.243473,6.136844
661.000014,6.148599,6.252056,6.144604
662.000014,6.154585,6.258452,6.150387
663.000014,6.159381,6.263450,6.155259
664.000014,6.164148,6.268401,6.160067
665.000014,6.169442,6.273927,6.165330
666.000014,6.174157,6.279008,6.169928
667.000014,6.180082,6.285268,6.175525
668.000014,6.187008,6.292797,6.182459
669.000014,6.195671,6.301995,6.191004
670.000014,6.206872,6.313953,6.202213
671.000014,6.220567,6.328372,6.215628
672.000014,6.233608,6.342165,6.228441
673.000014,6.246494,6.355805,6.241116
674.000014,6.257547,6.367432,6.251854
675.000014,6.267541,6.378180,6.261681
676.000014,6.274397,6.385697,6.268445
677.000014,6.280242,6.391953,6.274319
678.000014,6.285054,6.397148,6.279110
679.000014,6.290077,6.402599,6.284209
680.000014,6.293823,6.406794,6.287918
681.000014,6.298543,6.411876,6.292476
682.000014,6.303180,6.416923,6.296699
683.000014,6.310019,6.424312,6.303443
684.000014,6.319196,6.434027,6.312609
685.000014,6.329379,6.444652,6.322790
686.000014,6.340991,6.457201,6.334258
687.000014,6.354249,6.471347,6.347288
688.000014,6.366872,6.485035,6.359698
689.000014,6.378655,6.497517,6.371152
690.000014,6.388628,6.508277,6.380822
691.000014,6.397812,6.518216,6.389962
692.000014,6.403692,6.524673,6.395765
693.000014,6.407975,6.529417,6.400020
694.000014,6.412125,6.533968,6.404010
695.000014,6.416313,6.538533,6.408042
696.000014,6.421829,6.544479,6.413282
697.000014,6.429515,6.552636,6.420743
698.000014,6.439732,6.563598,6.430883
699.000014,6.450617,6.575338,6.441599
700.000014,6.460470,6.586114,6.451155
701.000014,6.471052,6.597594,6.461409
702.000014,6.479092,6.606434,6.469249
703.000014,6.486473,6.614536,6.476571
704.000014,6.492441,6.621218,6.482474
705.000014,6.498352,6.627779,6.488297
706.000014,6.485215,6.613828,6.475048
707.000014,6.474267,6.601882,6.463847
708.000014,6.464142,6.590873,6.453630
709.000014,6.471992,6.598956,6.461325
710.000014,6.476025,6.603265,6.465390
710.500026,6.478089,6.605359,6.467371
711.000026,6.479838,6.607298,6.469074
711.500026,6.481195,6.608814,6.470341
712.000026,6.482384,6.610291,6.471593
712.500026,6.483675,6.611655,6.472903
713.000026,6.485866,6.613919,6.475141
713.500026,6.488599,6.616781,6.477972
714.000026,6.491567,6.620056,6.480978
714.500026,6.494465,6.623280,6.483912
715.000026,6.497890,6.626907,6.487223
715.500026,6.502325,6.631468,6.491482
716.000026,6.507610,6.636930,6.496517
716.500026,6.513700,6.643235,6.502442
717.000026,6.520751,6.650728,6.509473
717.500026,6.529206,6.659394,6.517791
718.000026,6.537845,6.668562,6.526381
718.500026,6.546110,6.677159,6.534343
719.000026,6.553680,6.685513,6.541773
719.500026,6.560979,6.693419,6.548681
720.000026,6.567691,6.700976,6.555205
720.500026,6.573571,6.707431,6.560916
721.000026,6.579379,6.713889,6.566739
721.500026,6.585193,6.720139,6.572332
722.000026,6.590955,6.726430,6.577824
722.500026,6.595138,6.731092,6.581746
723.000026,6.597888,6.734459,6.584493
723.500026,6.599955,6.737178,6.586648
724.000026,6.603424,6.741251,6.590046
724.500026,6.608695,6.746985,6.595169
725.000026,6.613730,6.752286,6.599981
725.500026,6.615952,6.754809,6.602135
726.000026,6.615763,6.755007,6.602029
726.500026,6.614984,6.754627,6.601191
727.000026,6.616371,6.756148,6.602452
727.500026,6.619546,6.759408,6.605422
728.000026,6.623415,6.763331,6.609241
728.500026,6.626454,6.766653,6.612274
729.000026,6.628233,6.768772,6.613927
729.500026,6.629826,6.770755,6.615403
730.000026,6.633150,6.774616,6.618604
730.500026,6.638907,6.781219,6.624413
731.000026,6.646644,6.789730,6.632110
731.500026,6.654438,6.798142,6.639757
732.000026,6.661028,6.805199,6.646219
732.500026,6.667211,6.812005,6.652191
733.000026,6.673244,6.818918,6.657951
733.500026,6.679966,6.826527,6.664274
734.000026,6.685909,6.833545,6.669960
734.500026,6.691056,6.839669,6.674910
735.000026,6.695196,6.844550,6.678938
735.500026,6.699440,6.849348,6.682974
736.000026,6.704042,6.854344,6.687397
736.500026,6.708412,6.859462,6.691606
737.000026,6.712637,6.864495,6.695603
737.500026,6.715983,6.868672,6.698803
738.000026,6.718977,6.872256,6.701689
738.500026,6.720794,6.874596,6.703585
739.000026,6.722025,6.876135,6.704555
739.500026,6.722791,6.877240,6.705273
740.000026,6.725114,6.879857,6.707455
740.500026,6.728995,6.884260,6.711530
741.000026,6.732738,6.888418,6.715432
741.500026,6.735367,6.891429,6.717944
742.000026,6.738107,6.894306,6.720310
742.500026,6.742519,6.899244,6.724303
743.000026,6.748769,6.906102,6.730377
743.500026,6.754855,6.913190,6.736544
744.000026,6.760931,6.920021,6.742370
744.500026,6.766168,6.926002,6.747314
745.000026,6.771212,6.931985,6.752177
745.500026,6.776294,6.938119,6.757207
746.000026,6.781632,6.944576,6.762544
746.500026,6.786633,6.950447,6.767243
747.000026,6.790828,6.955322,6.771088
747.500026,6.794114,6.959345,6.774207
748.000026,6.797129,6.963005,6.777161
748.500026,6.799915,6.966484,6.779889
749.000026,6.802630,6.969853,6.782490
749.500026,6.805811,6.973714,6.785365
750.000026,6.809269,6.977930,6.788764
750.500026,6.812821,6.982265,6.792207
751.000026,6.816291,6.986417,6.795611
751.500026,6.819372,6.990226,6.798517
752.000026,6.822405,6.993756,6.801345
752.500026,6.825298,6.997327,6.804194
753.000026,6.829153,7.001692,6.807840
753.500026,6.834270,7.007487,6.812725
754.000026,6.840079,7.014152,6.818353
754.500026,6.845825,7.021069,6.823946
755.000026,6.851236,7.027880,6.829143
755.500026,6.856530,7.034600,6.834251
756.000026,6.861754,7.040932,6.839241
756.500026,6.866590,7.046735,6.843907
757.000026,6.871268,7.052349,6.848345
757.500026,6.875647,7.057745,6.852543
758.000026,6.879692,7.062772,6.856267
758.500026,6.882410,7.066364,6.858820
759.000026,6.884708,7.069534,6.860958
759.500026,6.886858,7.072604,6.863148
760.000026,6.889435,7.075918,6.865662
760.500026,6.892044,7.079256,6.868186
761.000026,6.894357,7.082036,6.870169
761.500026,6.896321,7.084482,6.871762
762.000026,6.898050,7.086835,6.873319
762.500026,6.899954,7.089636,6.875207
763.000026,6.903707,7.094287,6.878792
763.500026,6.908995,7.100697,6.883761
764.000026,6.915515,7.108228,6.890053
764.500026,6.921959,7.115845,6.896289
765.000026,6.927656,7.122846,6.902104
765.500026,6.933344,7.129934,6.907659
766.000026,6.938920,7.137098,6.913136
766.500026,6.945216,7.144834,6.918927
767.000026,6.950793,7.152078,6.924239
767.500026,6.955473,7.158179,6.928537
768.000026,6.959027,7.163197,6.931936
768.500026,6.962325,7.167832,6.935082
769.000026,6.965695,7.172574,6.938495
769.500026,6.969380,7.177491,6.942004
770.000026,6.972909,7.182285,6.945333
770.500026,6.976313,7.186986,6.948545
771.000026,6.979048,7.190718,6.951022
771.500026,6.980859,7.193321,6.952631
772.000026,6.982150,7.195239,6.953640
772.500026,6.983522,7.197404,6.954954
773.000026,6.985579,7.200045,6.956756
773.500026,6.987970,7.203191,6.959085
774.000026,6.990454,7.206265,6.961313
774.500026,6.993540,7.210072,6.964255
775.000026,6.997537,7.214734,6.968038
775.500026,7.001860,7.220067,6.972370
776.000026,7.006850,7.226438,6.977340
776.500026,7.011717,7.233022,6.982279
777.000026,7.017483,7.240442,6.987864
777.500026,7.023305,7.247878,6.993494
778.000026,7.029171,7.255348,6.998875
778.500026,7.034866,7.262961,7.004167
779.000026,7.040375,7.270687,7.009444
779.500026,7.045157,7.277773,7.014219
780.000026,7.049288,7.283835,7.018267
780.500026,7.052883,7.289096,7.021619
781.000026,7.056479,7.294299,7.024955
781.500026,7.059931,7.299526,7.028347
782.000026,7.063035,7.304204,7.031380
782.500026,7.065466,7.308006,7.033607
783.000026,7.067519,7.311193,7.035404
783.500026,7.069517,7.314224,7.036968
784.000026,7.071670,7.317424,7.038883
784.500026,7.073840,7.320477,7.040709
785.000026,7.075644,7.323293,7.042441
785.500026,7.077538,7.325937,7.044054
786.000026,7.079257,7.328473,7.045658
786.500026,7.081600,7.331540,7.047807
787.000026,7.085123,7.336054,7.051339
787.500026,7.089880,7.342118,7.056059
788.000026,7.095085,7.349022,7.061338
788.500026,7.100182,7.355942,7.066298
789.000026,7.105200,7.362944,7.071102
789.500026,7.110695,7.370379,7.076089
790.000026,7.116656,7.378567,7.081711
790.500026,7.122539,7.386809,7.087135
791.000026,7.127356,7.394404,7.091838
791.500026,7.130747,7.400458,7.094920
792.000026,7.133746,7.405913,7.097779
792.500026,7.137585,7.411978,7.101421
793.000026,7.141995,7.418370,7.105700
793.500026,7.145870,7.424283,7.109413
794.000026,7.148592,7.429014,7.111967
794.500026,7.150512,7.432968,7.113748
795.000026,7.152448,7.436579,7.115384
795.500026,7.154191,7.439705,7.116903
796.000026,7.156223,7.442931,7.118705
796.500026,7.158061,7.445985,7.120377
797.000026,7.160048,7.449124,7.122022
797.500026,7.161845,7.452010,7.123451
798.000026,7.163390,7.454609,7.124866
798.500026,7.164948,7.457184,7.126258
799.000026,7.167249,7.460690,7.128514
799.500026,7.171473,7.466460,7.132526
800.000026,7.176766,7.473587,7.137654
800.500026,7.182461,7.481535,7.143316
801.000026,7.187481,7.488859,7.148099
801.500026,7.192375,7.496417,7.152663
802.000026,7.197449,7.504229,7.157031
802.500026,7.202550,7.512482,7.161616
803.000026,7.207515,7.520779,7.166072
803.500026,7.211589,7.528393,7.169785
804.000026,7.215041,7.535273,7.172627
804.500026,7.218044,7.541522,7.175049
805.000026,7.221163,7.547690,7.177422
805.500026,7.224129,7.553607,7.179702
806.000026,7.226892,7.559232,7.181942
806.500026,7.229220,7.564337,7.183560
807.000026,7.231233,7.568895,7.184896
807.500026,7.232837,7.572874,7.185628
808.000026,7.234231,7.576247,7.186127
808.500026,7.235490,7.579442,7.186508
809.000026,7.236943,7.582741,7.187033
809.500026,7.238919,7.586676,7.188205
810.000026,7.241332,7.590970,7.189734
810.500026,7.243428,7.594951,7.190780
811.000026,7.245648,7.599166,7.191844
811.500026,7.248087,7.604117,7.192889
812.000026,7.251785,7.610907,7.194792
812.500026,7.256176,7.619371,7.196719
813.000026,7.260857,7.629137,7.198661
813.500026,7.264966,7.639228,7.199926
814.000026,7.267869,7.648814,7.200199
814.500026,7.271053,7.658840,7.200502
815.000026,7.274446,7.669424,7.200890
815.500026,7.278142,7.680132,7.201503
816.000026,7.280542,7.689332,7.200777
816.500026,7.282253,7.697434,7.199374
817.000026,7.283901,7.705333,7.198037
817.500026,7.286306,7.713935,7.197813
818.000026,7.288687,7.722405,7.197919
818.500026,7.290307,7.729494,7.197486
819.000026,7.290537,7.734735,7.195851
819.500026,7.290522,7.738937,7.194057
820.000026,7.291036,7.743566,7.192820
820.500026,7.292698,7.749106,7.192687
821.000026,7.294279,7.754688,7.192454
821.500026,7.295577,7.759939,7.191937
822.000026,7.296074,7.764529,7.190585
822.500026,7.296692,7.769487,7.189191
823.000026,7.297742,7.774920,7.187560
823.500026,7.299488,7.781389,7.186262
824.000026,7.301627,7.788528,7.184948
824.500026,7.303106,7.795797,7.182890
825.000026,7.303954,7.803088,7.179150
825.500026,7.304332,7.811660,7.173473
826.000026,7.305558,7.825481,7.162648
826.500026,7.306244,7.833040,7.157039
827.000026,,,
827.500026,1.524934,12.565801,1.472872
828.000026,1.527946,12.617888,1.476300
828.500026,1.528799,12.706870,1.477039
829.000026,1.522459,12.768654,1.470740
829.500026,1.515685,12.807251,1.463946
830.000026,1.514351,12.837655,1.462627
830.500026,1.518043,12.867239,1.466452
831.000026,1.522261,12.896466,1.470691
831.500026,1.523802,12.921675,1.472398
832.000026,1.521677,12.942075,1.470175
832.500026,1.518408,12.958495,1.466623
833.000026,1.516745,12.974989,1.464896
833.500026,1.516222,12.982731,1.464300
