?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
527.000014,5.330930,5.406968,5.307256
528.000014,5.344902,5.421532,5.321119
529.000014,5.357935,5.435178,5.333893
530.000014,5.368990,5.446936,5.344997
531.000014,5.376950,5.455566,5.353024
532.000014,5.383790,5.462837,5.359733
533.000014,5.389712,5.469131,5.365411
534.000014,5.395222,5.475033,5.370886
535.000014,5.401216,5.481471,5.377064
536.000014,5.411305,5.492130,5.387204
537.000014,5.424793,5.506239,5.400594
538.000014,5.439230,5.521437,5.414938
539.000014,5.450452,5.533355,5.426184
540.000014,5.459181,5.542768,5.434871
541.000014,5.466323,5.550431,5.441918
542.000014,5.472601,5.557160,5.447995
543.000014,5.478428,5.563366,5.453779
544.000014,5.483766,5.569213,5.459106
545.000014,5.489079,5.574911,5.464493
546.000014,5.494846,5.581093,5.470216
547.000014,5.502222,5.589035,5.477577
548.000014,5.514276,5.601739,5.489665
549.000014,5.527765,5.615979,5.503233
550.000014,5.541836,5.630768,5.517262
551.000014,5.552407,5.641963,5.527590
552.000014,5.560742,5.650985,5.535947
553.000014,5.567573,5.658289,5.542723
554.000014,5.572239,5.663496,5.547381
555.000014,5.577808,5.669540,5.552758
556.000014,5.583173,5.675469,5.558128
557.000014,5.590106,5.683114,5.565038
558.000014,5.602280,5.695889,5.577180
559.000014,5.615507,5.709953,5.590346
560.000014,5.631382,5.726525,5.605970
561.000014,5.642355,5.738372,5.616747
562.000014,5.653162,5.750036,5.627513
563.000014,5.662447,5.760328,5.637002
564.000014,5.670056,5.768795,5.644580
565.000014,5.676371,5.775654,5.650702
566.000014,5.681258,5.780803,5.655411
567.000014,5.685879,5.785828,5.660138
568.000014,5.691066,5.791543,5.665243
569.000014,5.697135,5.798469,5.671325
570.000014,5.706886,5.808913,5.680919
571.000014,5.719221,5.821967,5.693282
572.000014,5.732076,5.835725,5.706139
573.000014,5.743165,5.847802,5.717100
574.000014,5.752215,5.857754,5.726116
575.000014,5.759479,5.865598,5.733142
576.000014,5.765672,5.872450,5.739305
577.000014,5.772155,5.879732,5.745701
578.000014,5.778061,5.886588,5.751771
579.000014,5.784887,5.894213,5.758602
580.000014,5.793449,5.903416,5.767035
581.000014,5.804251,5.914968,5.777644
582.000014,5.817323,5.929047,5.790779
583.000014,5.829738,5.942586,5.803044
584.000014,5.839035,5.952893,5.812167
585.000014,5.848580,5.963549,5.821591
586.000014,5.853595,5.969544,5.826714
587.000014,5.860451,5.977288,5.833636
588.000014,5.864340,5.981716,5.837378
589.000014,5.868189,5.986265,5.841224
590.000014,5.873478,5.992126,5.846381
590.500026,5.879916,5.999177,5.852622
591.000026,5.888703,6.008460,5.861234
591.500026,5.895340,6.015702,5.867833
592.000026,5.900441,6.021368,5.873039
592.500026,5.906208,6.027830,5.878738
593.000026,5.912906,6.035046,5.885198
593.500026,5.920631,6.043428,5.892685
594.000026,5.928484,6.051929,5.900426
594.500026,5.934920,6.059198,5.906942
595.000026,5.938972,6.063967,5.910925
595.500026,5.940787,6.066384,5.912670
596.000026,5.942916,6.069173,5.914754
596.500026,5.946493,6.073450,5.918390
597.000026,5.952550,6.080236,5.924359
597.500026,5.958201,6.086527,5.929861
598.000026,5.961463,6.090253,5.932975
598.500026,5.961437,6.090591,5.932841
599.000026,5.960632,6.089988,5.931818
599.500026,5.961875,6.091515,5.932923
600.000026,5.965784,6.095725,5.936803
600.500026,5.970044,6.100369,5.941169
601.000026,5.973114,6.103882,5.944290
601.500026,5.974686,6.105817,5.945837
602.000026,5.976954,6.108558,5.948104
602.500026,5.981542,6.113860,5.952755
603.000026,5.988694,6.121748,5.959805
603.500026,5.996998,6.130624,5.967893
604.000026,6.004070,6.138203,5.974732
604.500026,6.009984,6.144700,5.980545
605.000026,6.015780,6.151481,5.986334
605.500026,6.022828,6.159453,5.993318
606.000026,6.029646,6.167454,6.000138
606.500026,6.034315,6.173074,6.004786
607.000026,6.037634,6.177281,6.007922
607.500026,6.042072,6.182246,6.012053
608.000026,6.047893,6.188713,6.017636
608.500026,6.051984,6.193335,6.021590
609.000026,6.053524,6.195765,6.023177
609.500026,6.056455,6.199454,6.026011
610.000026,6.061588,6.205618,6.031140
610.500026,6.065260,6.209988,6.034807
611.000026,6.064895,6.210164,6.034492
611.500026,6.064192,6.209890,6.033855
612.000026,6.066736,6.212843,6.036270
612.500026,6.071015,6.217606,6.040456
613.000026,6.072873,6.219849,6.042245
613.500026,6.073220,6.220758,6.042591
614.000026,6.075606,6.223559,6.044818
614.500026,6.082589,6.231031,6.051553
615.000026,6.090391,6.239363,6.059114
615.500026,6.096409,6.246201,6.065159
616.000026,6.100496,6.251244,6.069309
616.500026,6.106214,6.257903,6.075029
617.000026,6.114491,6.267038,6.083006
617.500026,6.122920,6.276251,6.091096
618.000026,6.129179,6.283457,6.097048
618.500026,6.132880,6.288418,6.100648
619.000026,6.136272,6.293039,6.103947
619.500026,6.140519,6.298411,6.108161
620.000026,6.145025,6.303969,6.112762
620.500026,6.149095,6.309064,6.116959
621.000026,6.152430,6.313359,6.120349
621.500026,6.155704,6.317486,6.123422
622.000026,6.158538,6.321156,6.125954
622.500026,6.160675,6.324126,6.127845
623.000026,6.162228,6.326281,6.129239
623.500026,6.164226,6.328775,6.130988
624.000026,6.166004,6.330994,6.132560
624.500026,6.167577,6.332929,6.133812
625.000026,6.168678,6.334505,6.134822
625.500026,6.170607,6.336914,6.136723
626.000026,6.173292,6.340168,6.139377
626.500026,6.177211,6.344756,6.143282
627.000026,6.181731,6.350075,6.147827
627.500026,6.186540,6.356025,6.152759
628.000026,6.192708,6.363265,6.158910
628.500026,6.200326,6.371868,6.166171
629.000026,6.209042,6.381579,6.174578
629.500026,6.216999,6.390749,6.182232
630.000026,6.223891,6.399292,6.189149
630.500026,6.229819,6.407021,6.195161
631.000026,6.235402,6.414312,6.200546
631.500026,6.240084,6.420491,6.204785
632.000026,6.244824,6.426493,6.209004
632.500026,6.249072,6.432059,6.212935
633.000026,6.253561,6.437859,6.217255
633.500026,6.257584,6.443261,6.221129
634.000026,6.260638,6.447652,6.224184
634.500026,6.262933,6.451031,6.226384
635.000026,6.264512,6.453696,6.227950
635.500026,6.266436,6.456555,6.229778
636.000026,6.268995,6.460193,6.232403
636.500026,6.271235,6.463475,6.234611
637.000026,6.273952,6.467139,6.237254
637.500026,6.276961,6.470889,6.239888
638.000026,6.281322,6.475862,6.243931
638.500026,6.285252,6.480533,6.247538
639.000026,6.288605,6.484703,6.250650
639.500026,6.291714,6.488723,6.253602
640.000026,6.295504,6.493283,6.257163
640.500026,6.299850,6.498608,6.261431
641.000026,6.303969,6.503757,6.265507
641.500026,6.308183,6.509312,6.269807
642.000026,6.313030,6.515537,6.274751
642.500026,6.319239,6.523190,6.280665
643.000026,6.326530,6.531949,6.287617
643.500026,6.333665,6.540683,6.294229
644.000026,6.339567,6.548232,6.299776
644.500026,6.344055,6.554659,6.304019
645.000026,6.348424,6.561110,6.308353
645.500026,6.353148,6.568084,6.313091
646.000026,6.357862,6.574698,6.317538
646.500026,6.361877,6.580330,6.321228
647.000026,6.365220,6.585094,6.324148
647.500026,6.367654,6.588869,6.326253
648.000026,6.370002,6.592555,6.328240
648.500026,6.372879,6.596733,6.330849
649.000026,6.375926,6.601167,6.333759
649.500026,6.378718,6.605122,6.336210
650.000026,6.380483,6.607977,6.337819
650.500026,6.381959,6.610305,6.339016
651.000026,6.383436,6.612679,6.340412
651.500026,6.384996,6.615167,6.341793
652.000026,6.386613,6.617797,6.343417
652.500026,6.388278,6.620548,6.345122
653.000026,6.390537,6.623915,6.347451
653.500026,6.393988,6.628473,6.350729
654.000026,6.399439,6.635014,6.355863
654.500026,6.406181,6.643185,6.362173
655.000026,6.414462,6.653133,6.370090
655.500026,6.422170,6.662838,6.377419
656.000026,6.430217,6.672890,6.385166
656.500026,6.436939,6.681860,6.391627
657.000026,6.443014,6.690345,6.397330
657.500026,6.447921,6.697696,6.401587
658.000026,6.452365,6.704567,6.405331
658.500026,6.456982,6.711552,6.409376
659.000026,6.461242,6.718140,6.413154
659.500026,6.465310,6.724633,6.416902
660.000026,6.468946,6.730699,6.420251
660.500026,6.471803,6.735788,6.423008
661.000026,6.473998,6.739931,6.425007
661.500026,6.475548,6.743175,6.426370
662.000026,6.477228,6.746362,6.427695
662.500026,6.478112,6.748645,6.428286
663.000026,6.479407,6.751155,6.429254
663.500026,6.481566,6.754454,6.431054
664.000026,6.485179,6.759078,6.434118
664.500026,6.487596,6.762680,6.436127
665.000026,6.489015,6.765400,6.437239
665.500026,6.490555,6.768090,6.438422
666.000026,6.493403,6.772073,6.440995
666.500026,6.496902,6.776660,6.444079
667.000026,6.499801,6.780887,6.446638
667.500026,6.501848,6.784230,6.448113
668.000026,6.503696,6.787581,6.449507
668.500026,6.506833,6.792466,6.452266
669.000026,6.513543,6.801236,6.458642
669.500026,6.522745,6.812536,6.467272
670.000026,6.531102,6.823043,6.474860
670.500026,6.536496,6.830819,6.479356
671.000026,6.540955,6.838026,6.482913
671.500026,6.546842,6.847218,6.487804
672.000026,6.553743,6.857808,6.493627
672.500026,6.559366,6.867321,6.498029
673.000026,6.564160,6.875569,6.501384
673.500026,6.567036,6.881763,6.502925
674.000026,6.570011,6.887657,6.504305
674.500026,6.573038,6.893791,6.505903
675.000026,6.577470,6.901111,6.508505
675.500026,6.580607,6.907202,6.510162
676.000026,6.582097,6.911480,6.510060
676.500026,6.582779,6.914748,6.509309
677.000026,6.584986,6.919396,6.509911
677.500026,6.587617,6.924385,6.511013
678.000026,6.589270,6.928257,6.511100
678.500026,6.589859,6.931056,6.509921
679.000026,6.590793,6.934239,6.508865
679.500026,6.592465,6.938256,6.508036
680.000026,6.594255,6.942466,6.507096
680.500026,6.595371,6.945804,6.504978
681.000026,6.595624,6.948191,6.501593
681.500026,6.595933,6.950871,6.497045
682.000026,6.599788,6.959693,6.485274
682.500026,5.094197,7.858739,5.000144
683.000026,3.589841,8.756758,3.518938
683.500026,2.077014,9.638858,2.040532
684.000026,2.072536,9.627982,2.035847
684.500026,2.068152,9.620707,2.030733
685.000026,2.068010,9.626348,2.030773
685.500026,2.065292,9.636525,2.028447
686.000026,2.055874,9.643889,2.019303
686.500026,2.042510,9.648175,2.006091
687.000026,2.035456,9.649951,1.998925
