?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
542.500026,5.645577,5.786647,5.635911
543.000026,5.649523,5.791502,5.640113
543.500026,5.653094,5.795933,5.643878
544.000026,5.657309,5.800734,5.648201
544.500026,5.661320,5.805545,5.652458
545.000026,5.664296,5.809323,5.655630
545.500026,5.666175,5.811990,5.657644
546.000026,5.667761,5.814206,5.659295
546.500026,5.669355,5.816250,5.660979
547.000026,5.671281,5.818531,5.662975
547.500026,5.673479,5.821182,5.665308
548.000026,5.676250,5.824423,5.668157
548.500026,5.678797,5.827726,5.670885
549.000026,5.681861,5.831332,5.674019
549.500026,5.685411,5.835476,5.677508
550.000026,5.691421,5.842102,5.683644
550.500026,5.698403,5.849967,5.690808
551.000026,5.705841,5.858573,5.698663
551.500026,5.712259,5.866006,5.705340
552.000026,5.718239,5.873050,5.711516
552.500026,5.723669,5.879434,5.717119
553.000026,5.729272,5.886313,5.723113
553.500026,5.734887,5.893357,5.729267
554.000026,5.740439,5.900310,5.735266
554.500026,5.744883,5.905953,5.740108
555.000026,5.748490,5.910632,5.743929
555.500026,5.751981,5.915144,5.747693
556.000026,5.755517,5.919523,5.751309
556.500026,5.759149,5.923919,5.755036
557.000026,5.761983,5.927580,5.758055
557.500026,5.764528,5.930810,5.760681
558.000026,5.766210,5.933285,5.762474
558.500026,5.768379,5.936033,5.764521
559.000026,5.770239,5.938629,5.766512
559.500026,5.771639,5.940412,5.768020
560.000026,5.772438,5.941692,5.769050
560.500026,5.774068,5.943773,5.770807
561.000026,5.776726,5.947184,5.773726
561.500026,5.779976,5.951201,5.777266
562.000026,5.783316,5.955442,5.780887
562.500026,5.788149,5.961114,5.785989
563.000026,5.794733,5.968752,5.792813
563.500026,5.801812,5.976964,5.800222
564.000026,5.808524,5.985006,5.807258
564.500026,5.814168,5.991989,5.813263
565.000026,5.819995,5.999317,5.819560
565.500026,5.826080,6.007051,5.826154
566.000026,5.831892,6.014707,5.832566
566.500026,5.836529,6.021169,5.837727
567.000026,5.839464,6.025605,5.841057
567.500026,5.841947,6.029239,5.843827
568.000026,5.844820,6.033327,5.846862
568.500026,5.847895,6.037653,5.850241
569.000026,5.850903,6.042143,5.853583
569.500026,5.853927,6.046308,5.856982
570.000026,5.856781,6.050330,5.860170
570.500026,5.859309,6.053629,5.862937
571.000026,5.860966,6.056048,5.864815
571.500026,5.862048,6.057821,5.866070
572.000026,5.863665,6.060271,5.867879
572.500026,5.865449,6.063021,5.869916
573.000026,5.868046,6.066476,5.872698
573.500026,5.870976,6.070392,5.875884
574.000026,5.874870,6.075234,5.879956
574.500026,5.879836,6.081468,5.885165
575.000026,5.886127,6.089223,5.891862
575.500026,5.893244,6.098119,5.899425
576.000026,5.901075,6.108024,5.908067
576.500026,5.908615,6.117722,5.916190
577.000026,5.915186,6.126666,5.923567
577.500026,5.920345,6.134254,5.929265
578.000026,5.924248,6.140829,5.934044
578.500026,5.928399,6.147603,5.938901
579.000026,5.933255,6.154780,5.944539
579.500026,5.938439,6.162211,5.950381
580.000026,5.942776,6.168545,5.955475
580.500026,5.945462,6.173402,5.958786
581.000026,5.947072,6.176931,5.961026
581.500026,5.948711,6.180347,5.962994
582.000026,5.951395,6.184408,5.965912
582.500026,5.954507,6.188747,5.969211
583.000026,5.957013,6.192535,5.972032
583.500026,5.958163,6.195133,5.973676
584.000026,5.958998,6.197209,5.974825
584.500026,5.960830,6.200213,5.976910
585.000026,5.964859,6.205318,5.981115
585.500026,5.970448,6.212453,5.987211
586.000026,5.976300,6.219813,5.993588
586.500026,5.980998,6.226392,5.998986
587.000026,5.984676,6.231903,6.003218
587.500026,5.988104,6.237373,6.007290
588.000026,5.991492,6.242531,6.011192
588.500026,5.994513,6.247118,6.014558
589.000026,5.996323,6.250457,6.016819
589.500026,5.997556,6.253186,6.018385
590.000026,5.998610,6.255701,6.019890
590.500026,6.000064,6.258714,6.021792
591.000026,6.001880,6.262082,6.024046
591.500026,6.005173,6.267335,6.027970
592.000026,6.010114,6.274476,6.033566
592.500026,6.016415,6.283528,6.040860
593.000026,6.022618,6.292857,6.048044
593.500026,6.027786,6.301317,6.054376
594.000026,6.031979,6.308769,6.059712
594.500026,6.035492,6.315361,6.064336
595.000026,6.038842,6.321704,6.068594
595.500026,6.041732,6.327396,6.072287
596.000026,6.044109,6.332376,6.075417
596.500026,6.045687,6.336522,6.077685
597.000026,6.047090,6.340363,6.079769
597.500026,6.048375,6.343934,6.081598
598.000026,6.049700,6.347110,6.083500
598.500026,6.050671,6.349825,6.084948
599.000026,6.051748,6.352571,6.086458
599.500026,6.053323,6.355840,6.088428
600.000026,6.055905,6.360184,6.091490
600.500026,6.059192,6.365548,6.095531
601.000026,6.063097,6.372117,6.100485
601.500026,6.067151,6.379515,6.105807
602.000026,6.071882,6.387911,6.111815
602.500026,6.076956,6.396899,6.118228
603.000026,6.082045,6.406013,6.124701
603.500026,6.086385,6.414686,6.130517
604.000026,6.090058,6.423086,6.135708
604.500026,6.093017,6.431125,6.140439
605.000026,6.095306,6.438610,6.144627
605.500026,6.097251,6.445436,6.148338
606.000026,6.099131,6.451736,6.151743
606.500026,6.100766,6.457542,6.154850
607.000026,6.102032,6.462929,6.157689
607.500026,6.103163,6.468192,6.160320
608.000026,6.104358,6.473478,6.163027
608.500026,6.105220,6.478310,6.165460
609.000026,6.105472,6.482348,6.167274
609.500026,6.105072,6.485296,6.168158
610.000026,6.104716,6.487952,6.168873
610.500026,6.104591,6.490413,6.169749
611.000026,6.104959,6.493431,6.171211
611.500026,6.105616,6.496780,6.173029
612.000026,6.106009,6.500298,6.174809
612.500026,6.106026,6.504074,6.176535
613.000026,6.106137,6.508749,6.178822
613.500026,6.106995,6.515761,6.182865
614.000026,6.107478,6.525572,6.188526
614.500026,6.105502,6.538120,6.194995
615.000026,6.098055,6.553208,6.201047
615.500026,6.093495,6.561005,6.203989
616.000026,,,
616.500026,2.565970,8.667070,2.630224
617.000026,2.554384,8.656743,2.618424
617.500026,2.533409,8.638019,2.597172
618.000026,2.520813,8.625632,2.584730
618.500026,2.512024,8.616233,2.575788
619.000026,2.503443,8.608019,2.567188
619.500026,2.492981,8.599921,2.556679
620.000026,2.482275,8.595253,2.546226
620.500026,2.477097,8.593959,2.541091
