?? [s],A 1.dY [mm],B1.dY [mm],C1.dY [mm]
495.000014,5.018783,5.072170,5.013327
496.000014,5.030379,5.083832,5.024750
497.000014,5.043953,5.097403,5.038031
498.000014,5.056986,5.111198,5.051166
499.000014,5.068199,5.123161,5.062482
500.000014,5.077594,5.133319,5.072042
501.000014,5.086446,5.141396,5.079951
502.000014,5.094027,5.149150,5.087368
503.000014,5.102516,5.157027,5.094861
504.000014,5.108141,5.163636,5.101198
505.000014,5.114801,5.170812,5.108088
506.000014,5.122896,5.178968,5.116150
507.000014,5.130755,5.187531,5.124218
508.000014,5.139225,5.196115,5.132409
509.000014,5.147459,5.205744,5.141622
510.000014,5.158426,5.217252,5.152760
511.000014,5.168172,5.227510,5.162543
512.000014,5.176763,5.236388,5.170971
513.000014,5.186066,5.245782,5.180113
514.000014,5.196043,5.255415,5.189384
515.000014,5.205074,5.264984,5.198606
516.000014,5.213493,5.273993,5.207041
517.000014,5.222214,5.283843,5.216388
518.000014,5.231756,5.293846,5.225867
519.000014,5.240903,5.303484,5.235133
520.000014,5.249218,5.312585,5.243872
521.000014,5.257975,5.321835,5.252618
522.000014,5.267587,5.331589,5.262139
523.000014,5.277408,5.341631,5.271788
524.000014,5.286380,5.350721,5.280824
525.000014,5.296413,5.360400,5.289956
526.000014,5.306318,5.370552,5.299843
527.000014,5.314567,5.379502,5.308143
528.000014,5.321803,5.388222,5.316297
529.000014,5.330291,5.397493,5.324732
530.000014,5.341454,5.409120,5.335738
531.000014,5.352746,5.420985,5.347176
532.000014,5.363988,5.432829,5.358570
533.000014,5.373105,5.442586,5.367866
534.000014,5.381268,5.451347,5.375897
535.000014,5.387639,5.456917,5.381090
536.000014,5.394491,5.464046,5.387923
537.000014,5.403046,5.473239,5.396704
538.000014,5.415140,5.486983,5.409936
539.000014,5.428029,5.500566,5.422936
540.000014,5.440098,5.513089,5.435005
541.000014,5.449496,5.523239,5.444667
542.000014,5.456051,5.530291,5.451219
543.000014,5.461350,5.535745,5.456424
544.000014,5.466244,5.540797,5.461059
545.000014,5.472475,5.547235,5.467073
546.000014,5.481174,5.556639,5.475869
547.000014,5.493583,5.569751,5.488379
548.000014,5.507915,5.584949,5.502947
549.000014,5.520907,5.598809,5.516071
550.000014,5.530607,5.609351,5.525931
551.000014,5.539790,5.619332,5.535225
552.000014,5.546039,5.625854,5.541228
553.000014,5.552137,5.632292,5.547136
554.000014,5.557898,5.638286,5.552668
555.000014,5.563894,5.644555,5.558699
556.000014,5.569646,5.650907,5.564518
557.000014,5.577351,5.659440,5.572558
558.000014,5.588927,5.671936,5.584201
559.000014,5.602707,5.686359,5.598164
560.000014,5.615452,5.699740,5.611002
561.000014,5.628114,5.713210,5.623767
562.000014,5.639516,5.725653,5.635228
563.000014,5.649556,5.736510,5.645092
564.000014,5.658057,5.745829,5.653653
565.000014,5.665493,5.753869,5.661166
566.000014,5.671872,5.760663,5.667472
567.000014,5.676385,5.765438,5.671854
568.000014,5.680317,5.769472,5.675538
569.000014,5.684872,5.774597,5.680273
570.000014,5.690682,5.780934,5.686217
571.000014,5.700137,5.790777,5.695762
572.000014,5.714229,5.805661,5.709924
573.000014,5.730452,5.822970,5.726276
574.000014,5.745278,5.839310,5.741261
575.000014,5.757425,5.852426,5.753313
576.000014,5.767760,5.863686,5.763679
577.000014,5.776454,5.872930,5.772321
578.000014,5.783656,5.880741,5.779581
579.000014,5.789079,5.886767,5.784879
580.000014,5.794425,5.892871,5.790257
581.000014,5.798900,5.897990,5.794650
582.000014,5.804926,5.904462,5.800708
583.000014,5.814257,5.914521,5.810140
584.000014,5.826770,5.928303,5.822855
585.000014,5.841085,5.943801,5.837197
586.000014,5.853221,5.956937,5.849280
587.000014,5.862942,5.967385,5.858953
588.000014,5.870407,5.975859,5.866315
589.000014,5.876799,5.982996,5.872494
590.000014,5.882365,5.989139,5.877841
590.500026,5.885674,5.992912,5.881285
591.000026,5.887228,5.994829,5.882988
591.500026,5.887937,5.995655,5.883889
592.000026,5.889511,5.997356,5.885426
592.500026,5.891183,5.999209,5.887194
593.000026,5.893908,6.002084,5.889916
593.500026,5.897206,6.005781,5.893256
594.000026,5.901728,6.009954,5.896959
594.500026,5.905700,6.014644,5.901084
595.000026,5.910998,6.019593,5.905581
595.500026,5.917828,6.027090,5.912780
596.000026,5.927389,6.037077,5.922178
596.500026,5.936536,6.047641,5.932150
597.000026,5.944319,6.056885,5.940520
597.500026,5.951292,6.064690,5.947455
598.000026,5.958711,6.072728,5.954748
598.500026,5.966162,6.081027,5.962080
599.000026,5.972846,6.088459,5.968852
599.500026,5.979083,6.095540,5.975150
600.000026,5.984717,6.101894,5.980854
600.500026,5.990486,6.108852,5.986772
601.000026,5.995000,6.114428,5.991477
601.500026,5.998577,6.118941,5.995092
602.000026,6.000856,6.121896,5.997403
602.500026,6.003152,6.124574,5.999724
603.000026,6.006266,6.127479,6.002432
603.500026,6.010848,6.131229,6.005957
604.000026,6.014879,6.135776,6.009815
604.500026,6.018014,6.140109,6.013240
605.000026,6.019497,6.142916,6.015622
605.500026,6.020629,6.144298,6.016751
606.000026,6.021092,6.144818,6.017118
606.500026,6.021322,6.145324,6.017312
607.000026,6.022045,6.146315,6.018037
607.500026,6.023814,6.148156,6.019812
608.000026,6.026215,6.150737,6.022138
608.500026,6.028594,6.153709,6.024638
609.000026,6.031017,6.156616,6.027131
609.500026,6.034274,6.160197,6.030372
610.000026,6.039611,6.164894,6.034739
610.500026,6.045870,6.171555,6.040773
611.000026,6.054234,6.180580,6.049032
611.500026,6.062936,6.190847,6.058666
612.000026,6.072459,6.201541,6.068485
612.500026,6.080198,6.210544,6.076556
613.000026,6.087408,6.218783,6.083468
613.500026,6.093524,6.225807,6.089425
614.000026,6.100006,6.233234,6.095589
614.500026,6.106088,6.240553,6.101808
615.000026,6.112989,6.248330,6.108477
615.500026,6.119200,6.255877,6.114895
616.000026,6.124517,6.262061,6.120090
616.500026,6.127323,6.266348,6.123130
617.000026,6.128800,6.268697,6.124454
617.500026,6.130274,6.271162,6.125895
618.000026,6.133558,6.274816,6.128897
618.500026,6.137792,6.279630,6.133217
619.000026,6.142146,6.284332,6.137573
619.500026,6.145196,6.287807,6.140706
620.000026,6.147362,6.290424,6.142567
620.500026,6.148350,6.291937,6.143427
621.000026,6.149033,6.292980,6.144011
621.500026,6.149621,6.294087,6.144646
622.000026,6.151003,6.295719,6.145847
622.500026,6.152655,6.298288,6.147521
623.000026,6.154255,6.300143,6.149098
623.500026,6.155880,6.302555,6.150897
624.000026,6.157957,6.304841,6.153005
624.500026,6.161254,6.308573,6.156342
625.000026,6.165523,6.313046,6.160374
625.500026,6.171112,6.319180,6.165881
626.000026,6.178437,6.327566,6.173177
626.500026,6.187756,6.337284,6.181907
627.000026,6.196363,6.347179,6.190528
627.500026,6.204431,6.356210,6.198377
628.000026,6.211925,6.365707,6.206441
628.500026,6.220642,6.375685,6.214846
629.000026,6.228400,6.385242,6.222499
629.500026,6.233902,6.392543,6.227922
630.000026,6.238867,6.398447,6.231974
630.500026,6.242877,6.403820,6.235932
631.000026,6.248745,6.410226,6.240803
631.500026,6.253198,6.416756,6.245850
632.000026,6.257803,6.422424,6.250077
632.500026,6.260602,6.426179,6.252480
633.000026,6.261443,6.428214,6.253366
633.500026,6.262017,6.430082,6.254124
634.000026,6.264757,6.433730,6.256811
634.500026,6.269509,6.439193,6.261347
635.000026,6.275803,6.445202,6.266364
635.500026,6.278623,6.449146,6.269322
636.000026,6.279689,6.450764,6.270286
636.500026,6.278172,6.450762,6.269678
637.000026,6.276656,6.450759,6.269045
637.500026,6.276815,6.451719,6.269303
638.000026,6.278810,6.453423,6.270459
638.500026,6.281356,6.456275,6.272795
639.000026,6.284325,6.459855,6.275678
639.500026,6.287511,6.464853,6.279688
640.000026,6.292317,6.470382,6.284293
640.500026,6.297529,6.476431,6.289299
641.000026,6.304243,6.483101,6.294877
641.500026,6.311760,6.486457,6.301436
642.000026,6.319160,,6.308595
642.500026,6.325681,6.512452,6.315727
643.000026,6.332479,6.517634,6.323046
643.500026,6.340295,6.527547,6.330590
644.000026,6.348247,6.537831,6.338124
644.500026,6.355219,6.547066,6.344645
645.000026,6.361399,6.555499,6.350411
645.500026,6.365978,6.562601,6.354697
646.000026,6.369528,6.568353,6.358026
646.500026,6.372123,6.573259,6.360344
647.000026,6.375550,6.578656,6.363450
647.500026,6.379452,6.584387,6.366991
648.000026,6.383817,6.589889,6.370699
648.500026,6.387160,6.594489,6.373651
649.000026,6.389701,6.598284,6.375836
649.500026,6.391633,6.601292,6.377497
650.000026,6.393034,6.604026,6.378760
650.500026,6.394411,6.606506,6.379862
651.000026,6.395940,6.609053,6.381133
651.500026,6.397613,6.611416,6.382525
652.000026,6.398435,6.613172,6.383271
652.500026,6.399342,6.614080,6.383122
653.000026,6.399885,6.615351,6.383437
653.500026,6.401716,6.617831,6.385134
654.000026,6.403615,6.621618,6.388024
654.500026,6.406120,6.624859,6.390463
655.000026,6.408222,6.627770,6.392359
655.500026,6.410677,6.631244,6.394618
656.000026,6.415345,6.637296,6.399023
656.500026,6.421716,6.644908,6.404828
657.000026,6.429749,6.654518,6.412530
657.500026,6.437929,6.664189,6.420263
658.000026,6.447498,6.675226,6.428680
658.500026,6.455473,6.685522,6.435755
659.000026,6.462022,6.695152,6.441328
659.500026,6.466310,6.703268,6.445396
660.000026,6.471301,6.711482,6.449413
660.500026,6.476644,6.719990,6.454007
661.000026,6.481560,6.728069,6.458241
661.500026,6.485196,6.734666,6.461139
662.000026,6.487225,6.739216,6.462257
662.500026,6.489114,6.743981,6.463420
663.000026,6.491794,6.748930,6.465269
663.500026,6.495672,6.755056,6.468344
664.000026,6.499365,6.760351,6.471060
664.500026,6.501820,6.765047,6.472975
665.000026,6.503002,6.768029,6.473372
665.500026,6.503910,6.770758,6.473466
666.000026,6.504999,6.773192,6.473622
666.500026,6.506482,6.776387,6.474497
667.000026,6.507761,6.778959,6.475090
667.500026,6.509291,6.781747,6.475877
668.000026,6.511217,6.784762,6.477089
668.500026,6.513559,6.788777,6.478977
669.000026,6.515533,6.792155,6.480520
669.500026,6.517475,6.795177,6.481666
670.000026,6.519325,6.798126,6.482327
670.500026,6.522349,6.803114,6.483941
671.000026,6.527773,6.811724,6.487820
671.500026,6.536555,6.823341,6.493280
672.000026,6.546011,6.837101,6.499142
672.500026,6.554332,6.850308,6.502323
673.000026,6.560932,6.863881,6.502606
673.500026,6.564194,6.870310,6.501984
674.000026,,,
674.500026,2.048546,9.529382,2.009380
675.000026,2.048583,9.519977,2.009574
675.500026,2.049482,9.503301,2.010562
676.000026,2.048297,9.485987,2.009162
676.500026,2.042341,9.473659,2.003464
677.000026,2.031367,9.467177,1.992984
677.500026,2.019708,9.465264,1.981917
678.000026,2.011870,9.466453,1.974017
678.500026,2.007385,9.466975,1.969509
679.000026,2.006690,9.467330,1.968734
