Ê±¼ä,9_1,7_1,7_2,7_3,7_4,7_5,9_10,9_9,7_6,7_7,7_8,7_9
2016-11-30 12:45:22, -1.81,   341,   327,     0,     0,     0,-0.035, 0.000,     0,     0,     0,     0
2016-11-30 12:45:23, -2.75,   359,   345,     0,     0,     0,-0.035, 0.000,     0,     0,     0,     0
2016-11-30 12:45:24, -3.89,   373,   357,     0,     0,     0,-0.027, 0.000,     0,     0,     0,     0
2016-11-30 12:45:25, -4.89,   386,   369,     0,     0,     0,-0.039, 0.000,     0,     0,     0,     0
2016-11-30 12:45:26, -5.55,   396,   381,     0,     0,     0,-0.050, 0.000,     0,     0,     0,     0
2016-11-30 12:45:27, -6.62,   424,   404,     0,     0,     0,-0.039, 0.000,     0,     0,     0,     0
2016-11-30 12:45:28, -7.77,   438,   415,     0,     0,     0,-0.042, 0.000,     0,     0,     0,     0
2016-11-30 12:45:29, -8.80,   443,   427,     0,     0,     0,-0.077, 0.000,     0,     0,     0,     0
2016-11-30 12:45:30,-10.03,   471,   446,     0,     0,     0,-0.077, 0.000,     0,     0,     0,     0
2016-11-30 12:45:31,-11.06,   485,   460,     0,     0,     0,-0.085, 0.000,     0,     0,     0,     0
2016-11-30 12:45:32,-11.42,   499,   476,     0,     0,     0,-0.100, 0.000,     0,     0,     0,     0
2016-11-30 12:45:33,-12.79,   517,   492,     0,     0,     0,-0.066, 0.000,     0,     0,     0,     0
2016-11-30 12:45:34,-13.99,   537,   505,     0,     0,     0,-0.062, 0.000,     0,     0,     0,     0
2016-11-30 12:45:35,-15.47,   554,   523,     0,     0,     0,-0.062, 0.000,     0,     0,     0,     0
2016-11-30 12:45:36,-15.70,   573,   539,     0,     0,     0,-0.085, 0.000,     0,     0,     0,     0
2016-11-30 12:45:37,-17.34,   590,   555,     0,     0,     0,-0.077, 0.000,     0,     0,     0,     0
2016-11-30 12:45:38,-18.34,   606,   568,     0,     0,     0,-0.066, 0.000,     0,     0,     0,     0
2016-11-30 12:45:39,-19.51,   627,   589,     0,     0,     0,-0.073, 0.000,     0,     0,     0,     0
2016-11-30 12:45:40,-20.57,   641,   601,     0,     0,     0,-0.069, 0.000,     0,     0,     0,     0
2016-11-30 12:45:41,-22.08,   658,   622,     0,     0,     0,-0.081, 0.000,     0,     0,     0,     0
2016-11-30 12:45:42,-23.87,   694,   642,     0,     0,     0,-0.127, 0.000,     0,     0,     0,     0
2016-11-30 12:45:43,-24.75,   718,   667,     0,     0,     0,-0.093, 0.000,     0,     0,     0,     0
2016-11-30 12:45:44,-27.02,   744,   693,     0,     0,     0,-0.093, 0.000,     0,     0,     0,     0
2016-11-30 12:45:45,-27.13,   764,   715,     0,     0,     0,-0.166, 0.000,     0,     0,     0,     0
2016-11-30 12:45:46,-27.07,   772,   721,     0,     0,     0,-0.208, 0.000,     0,     0,     0,     0
2016-11-30 12:45:47,-31.24,   812,   758,     0,     0,     0,-0.112, 0.000,     0,     0,     0,     0
2016-11-30 12:45:48,-33.47,   840,   785,     0,     0,     0,-0.108, 0.000,     0,     0,     0,     0
2016-11-30 12:45:49,-34.09,   862,   807,     0,     0,     0,-0.154, 0.000,     0,     0,     0,     0
2016-11-30 12:45:50,-35.03,   884,   828,     0,     0,     0,-0.189, 0.000,     0,     0,     0,     0
2016-11-30 12:45:51,-37.39,   908,   850,     0,     0,     0,-0.104, 0.000,     0,     0,     0,     0
2016-11-30 12:45:52,-38.19,   928,   871,     0,     0,     0,-0.193, 0.000,     0,     0,     0,     0
2016-11-30 12:45:53,-40.59,   953,   894,     0,     0,     0,-0.193, 0.000,     0,     0,     0,     0
2016-11-30 12:45:54,-40.48,   968,   912,     0,     0,     0,-0.112, 0.000,     0,     0,     0,     0
2016-11-30 12:45:55,-43.81,  1005,   942,     0,     0,     0,-0.112, 0.000,     0,     0,     0,     0
2016-11-30 12:45:56,-44.80,  1015,   958,     0,     0,     0,-0.112, 0.000,     0,     0,     0,     0
2016-11-30 12:45:57,-46.33,  1055,   992,     0,     0,     0,-0.185, 0.000,     0,     0,     0,     0
2016-11-30 12:45:58,-48.88,  1081,  1017,     0,     0,     0,-0.151, 0.000,     0,     0,     0,     0
2016-11-30 12:45:59,-48.59,  1093,  1032,     0,     0,     0,-0.139, 0.000,     0,     0,     0,     0
2016-11-30 12:46:00,-51.91,  1144,  1075,     0,     0,     0,-0.212, 0.000,     0,     0,     0,     0
2016-11-30 12:46:01,-52.65,  1167,  1101,     0,     0,     0,-0.205, 0.000,     0,     0,     0,     0
2016-11-30 12:46:02,-55.35,  1194,  1126,     0,     0,     0,-0.112, 0.000,     0,     0,     0,     0
2016-11-30 12:46:03,-57.41,  1170,  1102,     0,     0,     0,-0.297, 0.000,     0,     0,     0,     0
2016-11-30 12:46:04,-58.27,  1260,  1183,     0,     0,     0,-0.274, 0.000,     0,     0,     0,     0
2016-11-30 12:46:05,-61.66,  1271,  1203,     0,     0,     0,-0.286, 0.000,     0,     0,     0,     0
2016-11-30 12:46:06,-63.33,  1317,  1242,     0,     0,     0,-0.120, 0.000,     0,     0,     0,     0
2016-11-30 12:46:07,-65.70,  1350,  1272,     0,     0,     0,-0.297, 0.000,     0,     0,     0,     0
2016-11-30 12:46:08,-66.02,  1357,  1285,     0,     0,     0,-0.112, 0.000,     0,     0,     0,     0
2016-11-30 12:46:09,-70.00,  1416,  1330,     0,     0,     0,-0.143, 0.000,     0,     0,     0,     0
2016-11-30 12:46:10,-72.20,  1447,  1356,     0,     0,     0,-0.139, 0.000,     0,     0,     0,     0
2016-11-30 12:46:11,-73.42,  1477,  1375,     0,     0,     0,-0.143, 0.000,     0,     0,     0,     0
2016-11-30 12:46:12,-75.54,  1507,  1419,     0,     0,     0,-0.147, 0.000,     0,     0,     0,     0
2016-11-30 12:46:13,-78.01,  1562,  1471,     0,     0,     0,-0.282, 0.000,     0,     0,     0,     0
2016-11-30 12:46:14,-81.13,  1593,  1479,     0,     0,     0,-0.374, 0.000,     0,     0,     0,     0
2016-11-30 12:46:15,-82.83,  1619,  1527,     0,     0,     0,-0.131, 0.000,     0,     0,     0,     0
2016-11-30 12:46:16,-83.20,  1629,  1521,     0,     0,     0,-0.170, 0.000,     0,     0,     0,     0
2016-11-30 12:46:18,-86.86,  1684,  1576,     0,     0,     0,-0.355, 0.000,     0,     0,     0,     0
2016-11-30 12:46:18,-88.82,  1696,  1605,     0,     0,     0,-0.336, 0.000,     0,     0,     0,     0
2016-11-30 12:46:19,-91.46,  1772,  1666,     0,     0,     0,-0.178, 0.000,     0,     0,     0,     0
2016-11-30 12:46:20,-94.57,  1796,  1695,     0,     0,     0,-0.181, 0.000,     0,     0,     0,     0
2016-11-30 12:46:21,-96.10,  1846,  1739,     0,     0,     0,-0.313, 0.000,     0,     0,     0,     0
2016-11-30 12:46:22,-95.76,  1864,  1744,     0,     0,     0,-0.178, 0.000,     0,     0,     0,     0
2016-11-30 12:46:23,-100.68,  1919,  1795,     0,     0,     0,-0.270, 0.000,     0,     0,     0,     0
2016-11-30 12:46:24,-89.34,  1714,  1633,     0,     0,     0,-0.170, 0.000,     0,     0,     0,     0
2016-11-30 12:46:25,-95.24,  1804,  1718,     0,     0,     0,-0.170, 0.000,     0,     0,     0,     0
2016-11-30 12:46:26,-101.54,  1904,  1808,     0,     0,     0,-0.266, 0.000,     0,     0,     0,     0
2016-11-30 12:46:27,-106.53,  1981,  1875,     0,     0,     0,-0.316, 0.000,     0,     0,     0,     0
2016-11-30 12:46:28,-108.83,  2039,  1928,     0,     0,     0,-0.178, 0.000,     0,     0,     0,     0
2016-11-30 12:46:29,-109.75,  2092,  1966,     0,     0,     0,-0.185, 0.000,     0,     0,     0,     0
2016-11-30 12:46:30,-114.28,  2150,  2021,     0,     0,     0,-0.189, 0.000,     0,     0,     0,     0
2016-11-30 12:46:31,-116.73,  2172,  2052,     0,     0,     0,-0.374, 0.000,     0,     0,     0,     0
2016-11-30 12:46:32,-120.36,  2222,  2094,     0,     0,     0,-0.193, 0.000,     0,     0,     0,     0
2016-11-30 12:46:33,-123.05,  2262,  2130,     0,     0,     0,-0.278, 0.000,     0,     0,     0,     0
2016-11-30 12:46:34,-125.49,  2287,  2164,     0,     0,     0,-0.425, 0.000,     0,     0,     0,     0
2016-11-30 12:46:35,-127.97,  2358,  2222,     0,     0,     0,-0.490, 0.000,     0,     0,     0,     0
2016-11-30 12:46:36,-130.91,  2395,  2256,     0,     0,     0,-0.232, 0.000,     0,     0,     0,     0
2016-11-30 12:46:37,-133.68,  2448,  2303,     0,     0,     0,-0.251, 0.000,     0,     0,     0,     0
2016-11-30 12:46:38,-138.22,  2511,  2360,     0,     0,     0,-0.247, 0.000,     0,     0,     0,     0
2016-11-30 12:46:39,-141.06,  2553,  2399,     0,     0,     0,-0.459, 0.000,     0,     0,     0,     0
2016-11-30 12:46:40,-143.66,  2546,  2396,     0,     0,     0,-0.270, 0.000,     0,     0,     0,     0
2016-11-30 12:46:41,-146.06,  2625,  2475,     0,     0,     0,-0.251, 0.000,     0,     0,     0,     0
2016-11-30 12:46:42,-149.10,  2670,  2514,     0,     0,     0,-0.259, 0.000,     0,     0,     0,     0
2016-11-30 12:46:43,-151.68,  2730,  2570,     0,     0,     0,-0.259, 0.000,     0,     0,     0,     0
2016-11-30 12:46:44,-150.21,  2716,  2548,     0,     0,     0,-0.266, 0.000,     0,     0,     0,     0
2016-11-30 12:46:45,-153.14,  2780,  2610,     0,     0,     0,-0.270, 0.000,     0,     0,     0,     0
2016-11-30 12:46:46,-157.74,  2843,  2671,     0,     0,     0,-0.270, 0.000,     0,     0,     0,     0
2016-11-30 12:46:47,-161.84,  2907,  2731,     0,     0,     0,-0.282, 0.000,     0,     0,     0,     0
2016-11-30 12:46:48,-165.80,  2898,  2738,     0,     0,     0,-0.382, 0.000,     0,     0,     0,     0
2016-11-30 12:46:49,-166.86,  2975,  2804,     0,     0,     0,-0.278, 0.000,     0,     0,     0,     0
2016-11-30 12:46:50,-171.14,  3046,  2867,     0,     0,     0,-0.278, 0.000,     0,     0,     0,     0
2016-11-30 12:46:51,-175.12,  3107,  2924,     0,     0,     0,-0.259, 0.000,     0,     0,     0,     0
2016-11-30 12:46:52,-175.02,  3107,  2915,     0,     0,     0,-0.251, 0.000,     0,     0,     0,     0
2016-11-30 12:46:53,-179.65,  3173,  2978,     0,     0,     0,-0.286, 0.000,     0,     0,     0,     0
2016-11-30 12:46:54,-184.14,  3243,  3045,     0,     0,     0,-0.305, 0.000,     0,     0,     0,     0
2016-11-30 12:46:55,-187.10,  3292,  3088,     0,     0,     0,-0.374, 0.000,     0,     0,     0,     0
2016-11-30 12:46:56,-191.47,  3358,  3150,     0,     0,     0,-0.328, 0.000,     0,     0,     0,     0
2016-11-30 12:46:57,-188.79,  3338,  3145,     0,     0,     0,-0.313, 0.000,     0,     0,     0,     0
2016-11-30 12:46:58,-194.37,  3461,  3256,     0,     0,     0,-0.324, 0.000,     0,     0,     0,     0
2016-11-30 12:46:59,-199.39,  3529,  3314,     0,     0,     0,-0.332, 0.000,     0,     0,     0,     0
2016-11-30 12:47:00,-202.52,  3574,  3356,     0,     0,     0,-0.575, 0.000,     0,     0,     0,     0
2016-11-30 12:47:02,-204.03,  3573,  3347,     0,     0,     0,-0.340, 0.000,     0,     0,     0,     0
2016-11-30 12:47:02,-206.18,  3638,  3408,     0,     0,     0,-0.336, 0.000,     0,     0,     0,     0
2016-11-30 12:47:03,-210.69,  3714,  3481,     0,     0,     0,-0.259, 0.000,     0,     0,     0,     0
2016-11-30 12:47:04,-214.31,  3765,  3528,     0,     0,     0,-0.336, 0.000,     0,     0,     0,     0
2016-11-30 12:47:05,-218.58,  3837,  3595,     0,     0,     0,-0.405, 0.000,     0,     0,     0,     0
2016-11-30 12:47:06,-221.50,  3881,  3632,     0,     0,     0,-0.340, 0.000,     0,     0,     0,     0
2016-11-30 12:47:07,-220.25,  3847,  3617,     0,     0,     0,-0.409, 0.000,     0,     0,     0,     0
2016-11-30 12:47:08,-226.38,  3949,  3707,     0,     0,     0,-0.347, 0.000,     0,     0,     0,     0
2016-11-30 12:47:09,-229.87,  4014,  3763,     0,     0,     0,-0.390, 0.000,     0,     0,     0,     0
2016-11-30 12:47:10,-234.56,  4118,  3857,     0,     0,     0,-0.448, 0.000,     0,     0,     0,     0
2016-11-30 12:47:11,-238.88,  4169,  3904,     0,     0,     0,-0.374, 0.000,     0,     0,     0,     0
2016-11-30 12:47:12,-242.69,  4212,  3944,     0,     0,     0,-0.390, 0.000,     0,     0,     0,     0
2016-11-30 12:47:13,-243.26,  4297,  4015,     0,     0,     0,-0.436, 0.000,     0,     0,     0,     0
2016-11-30 12:47:14,-238.21,  4242,  3967,     0,     0,     0,-0.390, 0.000,     0,     0,     0,     0
2016-11-30 12:47:15,-244.29,  4331,  4049,     0,     0,     0,-0.583, 0.000,     0,     0,     0,     0
2016-11-30 12:47:16,-250.20,  4428,  4136,     0,     0,     0,-0.405, 0.000,     0,     0,     0,     0
2016-11-30 12:47:17,-254.22,  4554,  4228,     0,     0,     0,-0.432, 0.000,     0,     0,     0,     0
2016-11-30 12:47:18,-257.98,  4712,  4328,     0,     0,     0,-0.428, 0.000,     0,     0,     0,     0
2016-11-30 12:47:19,-260.86,  4856,  4408,     0,     0,     0,-0.432, 0.000,     0,     0,     0,     0
2016-11-30 12:47:20,-260.65,  5003,  4492,     0,     0,     0,-0.606, 0.000,     0,     0,     0,     0
2016-11-30 12:47:21,-261.53,  5210,  4579,     0,     0,     0,-0.540, 0.000,     0,     0,     0,     0
2016-11-30 12:47:22,-261.53,  5600,  4609,     0,     0,     0,-0.502, 0.000,     0,     0,     0,     0
2016-11-30 12:47:23,-259.93,  5970,  4605,     0,     0,     0,-0.529, 0.000,     0,     0,     0,     0
2016-11-30 12:47:24,-259.06,  6295,  4699,     0,     0,     0,-0.729, 0.000,     0,     0,     0,     0
2016-11-30 12:47:25,-259.88,  6643,  5184,     0,     0,     0,-0.525, 0.000,     0,     0,     0,     0
2016-11-30 12:47:26,-260.34,  7053,  6243,     0,     0,     0,-0.660, 0.000,     0,     0,     0,     0
2016-11-30 12:47:27,-259.16,  7298,  6850,     0,     0,     0,-0.845, 0.000,     0,     0,     0,     0
2016-11-30 12:47:28,-260.81,  7558,  7173,     0,     0,     0,-0.764, 0.000,     0,     0,     0,     0
2016-11-30 12:47:29,-260.86,  8028,  7712,     0,     0,     0,-0.795, 0.000,     0,     0,     0,     0
2016-11-30 12:47:30,-261.22,  8392,  8129,     0,     0,     0,-0.818, 0.000,     0,     0,     0,     0
2016-11-30 12:47:31,-260.81,  8734,  8488,     0,     0,     0,-0.861, 0.000,     0,     0,     0,     0
2016-11-30 12:47:32,-261.79,  9105,  8886,     0,     0,     0,-0.864, 0.000,     0,     0,     0,     0
2016-11-30 12:47:33,-261.48,  9562,  9362,     0,     0,     0,-0.965, 0.000,     0,     0,     0,     0
2016-11-30 12:47:34,-261.27,  9912,  9718,     0,     0,     0,-0.957, 0.000,     0,     0,     0,     0
2016-11-30 12:47:35,-262.10, 10283, 10111,     0,     0,     0,-0.992, 0.000,     0,     0,     0,     0
2016-11-30 12:47:36,-260.86, 10644, 10474,     0,     0,     0,-1.312, 0.000,     0,     0,     0,     0
2016-11-30 12:47:37,-261.73, 10990, 10839,     0,     0,     0,-1.077, 0.000,     0,     0,     0,     0
2016-11-30 12:47:38,-262.56, 11350, 11200,     0,     0,     0,-1.092, 0.000,     0,     0,     0,     0
2016-11-30 12:47:39,-262.66, 11686, 11549,     0,     0,     0,-1.127, 0.000,     0,     0,     0,     0
2016-11-30 12:47:40,-262.15, 12074, 11940,     0,     0,     0,-1.231, 0.000,     0,     0,     0,     0
2016-11-30 12:47:41,-262.10, 12388, 12263,     0,     0,     0,-1.312, 0.000,     0,     0,     0,     0
2016-11-30 12:47:42,-262.15, 12936, 12806,     0,     0,     0,-1.243, 0.000,     0,     0,     0,     0
