?? [s],A.dY [mm],B.dY [mm],C.dY [mm],D.dY [mm],E.dY [mm]
983.155555,5.276991,5.389688,5.253748,5.405200,5.438097
983.655555,5.279490,5.393299,5.256919,5.410033,5.442602
984.155555,5.284579,5.398439,5.260902,5.414882,5.448113
984.655555,5.285808,5.399958,5.261776,5.416075,5.448668
985.155555,5.287552,5.402001,5.263862,5.419067,5.451217
985.655555,5.288699,5.402979,5.263889,5.419536,5.452883
986.155555,5.293135,5.407744,5.267879,5.424496,5.457825
986.655555,5.291832,5.407047,5.266962,5.423856,5.456622
987.155555,5.309383,5.424709,5.284520,5.441684,5.473204
987.655555,5.315619,5.431168,5.290983,5.447522,5.480006
988.155555,5.316797,5.432932,5.292296,5.449201,5.481590
988.655555,5.320565,5.436903,5.296151,5.452938,5.485781
989.155555,5.320853,5.437661,5.296502,5.454004,5.485768
989.655555,5.319995,5.435951,5.294448,5.452309,5.484099
990.155555,5.320893,5.437487,5.296057,5.454060,5.487199
990.655555,5.321398,5.437967,5.296066,5.454313,5.487127
991.155555,5.322969,5.440141,5.298091,5.456440,5.488469
991.655555,5.326093,5.442947,5.301108,5.459087,5.491642
992.155555,5.326764,5.443799,5.301637,5.460240,5.492670
992.655555,5.326634,5.443561,5.301079,5.460793,5.493453
993.155555,5.327421,5.445029,5.301926,5.461814,5.494820
993.655555,5.327270,5.444685,5.301618,5.461562,5.494570
994.155555,5.329362,5.446879,5.303214,5.463462,5.497054
994.655555,5.334139,5.451264,5.307462,5.468367,5.500761
995.155555,5.334354,5.451790,5.308167,5.469063,5.502641
995.655555,5.336209,5.453924,5.309686,5.470184,5.503804
996.155555,5.336627,5.454569,5.309749,5.471540,5.504701
996.655555,5.336808,5.455224,5.310242,5.472364,5.505646
997.155555,5.337013,5.455471,5.310170,5.472350,5.506781
997.655555,5.336622,5.455000,5.309219,5.471730,5.504834
998.155555,5.336881,5.455404,5.309690,5.472327,5.505209
998.655555,5.337192,5.456419,5.310707,5.472962,5.506123
999.155555,5.337563,5.456580,5.310867,5.473746,5.507233
999.655555,5.337676,5.456216,5.310026,5.473107,5.506181
1000.155555,5.337422,5.455871,5.309624,5.473321,5.506280
1000.655555,5.336849,5.455905,5.309890,5.473265,5.505920
1001.155555,5.339055,5.457590,5.311345,5.474964,5.507605
1001.655555,5.343501,5.462319,5.315472,5.479455,5.512833
1002.155555,5.345856,5.465338,5.317978,5.483011,5.516446
1002.655555,5.348088,5.468416,5.320362,5.486192,5.520308
1003.155555,5.351176,5.472303,5.323528,5.489806,5.523116
1003.655555,5.354488,5.476416,5.326287,5.492631,5.526252
1004.155555,5.358124,5.480871,5.330084,5.497403,5.530684
1004.655555,5.363045,5.486697,5.334559,5.503615,5.537405
1005.155555,5.365584,5.489245,5.336063,5.506588,5.540386
1005.655555,5.366577,5.491538,5.337055,5.509179,5.542852
1006.155555,5.372631,5.497631,5.342238,5.515347,5.549825
1006.655555,5.373594,5.499118,5.342393,5.516736,5.550788
1007.155555,5.375186,5.501270,5.343155,5.518913,5.553053
1007.655555,5.399400,5.525568,5.366172,5.542910,5.575794
1008.155555,5.402266,5.529256,5.369366,5.546090,5.580417
1008.655555,5.401402,5.528615,5.369159,5.546186,5.580030
1009.155555,5.402960,5.530626,5.370100,5.547633,5.581652
1009.655555,5.404046,5.531836,5.371305,5.548633,5.582017
1010.155555,5.406371,5.534373,5.373834,5.551971,5.585866
1010.655555,5.411597,5.539848,5.378743,5.557090,5.591373
1011.155555,5.411221,5.539981,5.377960,5.557245,5.592289
1011.655555,5.413438,5.541949,5.379803,5.559744,5.594418
1012.155555,5.415202,5.544480,5.381896,5.561976,5.596196
1012.655555,5.415399,5.544831,5.381650,5.562164,5.597552
1013.155555,5.417053,5.547494,5.383845,5.565370,5.600596
1013.655555,5.419680,5.550568,5.386038,5.568741,5.603370
1014.155555,5.420771,5.550913,5.385633,5.568708,5.603612
1014.655555,5.420716,5.551196,5.386214,5.569790,5.604264
1015.155555,5.421515,5.552131,5.386324,5.569928,5.604226
1015.655555,5.421122,5.551781,5.385500,5.570918,5.605447
1016.155555,5.422241,5.553937,5.387206,5.572060,5.606756
1016.655555,5.421155,5.553105,5.386302,5.571522,5.606345
1017.155555,5.423574,5.555112,5.387786,5.574068,5.609098
1017.655555,5.425825,5.557555,5.389558,5.576200,5.610957
1018.155555,5.426371,5.558635,5.390354,5.577233,5.612101
1018.655555,5.427660,5.559853,5.391055,5.578331,5.612627
1019.155555,5.428622,5.561224,5.391826,5.579950,5.614734
1019.655555,5.430270,5.562974,5.392976,5.581820,5.616434
1020.155555,5.431207,5.564675,5.394108,5.582740,5.617941
1020.655555,5.432528,5.565748,5.395108,5.584197,5.619060
1021.155555,5.433271,5.567042,5.395381,5.584834,5.619997
1021.655555,5.433729,5.567527,5.395343,5.585507,5.620991
1022.155555,5.433338,5.568465,5.394303,5.585894,5.621207
1022.655555,5.434045,5.568317,5.395600,5.586030,5.621559
1023.155555,5.433414,5.568159,5.394625,5.586281,5.620989
1023.655555,5.433709,5.568050,5.394764,5.586138,5.621923
1024.155555,5.433085,5.568270,5.394988,5.586389,5.621423
1024.655555,5.434172,5.568934,5.395153,5.587354,5.622487
1025.155555,5.435270,5.570177,5.395810,5.588220,5.623012
1025.655555,5.437355,5.572145,5.397259,5.589667,5.624684
1026.155555,5.440079,5.575756,5.400566,5.593437,5.628048
1026.655555,5.443739,5.579984,5.403866,5.597570,5.632556
1027.155555,5.447006,5.584044,5.407312,5.601810,5.636876
1027.655555,5.451483,5.588289,5.410363,5.606940,5.642755
1028.155555,5.455546,5.594087,5.414620,5.612931,5.648678
1028.655555,5.461053,5.600404,5.418829,5.619541,5.654849
1029.155555,5.463892,5.604548,5.420604,5.623547,5.659420
1029.655555,5.466532,5.608585,5.422273,5.627594,5.663891
1030.155555,5.487947,5.630356,5.441686,5.648385,5.683207
1030.655555,5.493432,5.635897,5.447098,5.654461,5.689256
1031.155555,5.497724,5.640700,5.451205,5.659540,5.694945
1031.655555,5.500738,5.644588,5.454002,5.663606,5.698948
1032.155555,5.502259,5.646804,5.455327,5.665972,5.701908
1032.655555,5.505107,5.650168,5.457381,5.669113,5.705034
1033.155555,5.508051,5.653991,5.460000,5.672960,5.708657
1033.655555,5.509557,5.655964,5.461041,5.675376,5.710897
1034.155555,5.512297,5.660398,5.463349,5.678881,5.714553
1034.655555,5.514806,5.663376,5.464670,5.681648,5.717623
1035.155555,5.514745,5.664383,5.463871,5.683773,5.719196
1035.655555,5.516371,5.667625,5.465718,5.686046,5.722194
1036.155555,5.518431,5.669845,5.466005,5.688913,5.724328
1036.655555,5.520164,5.672341,5.467061,5.691223,5.726544
1037.155555,5.521797,5.674210,5.467919,5.692817,5.728724
1037.655555,5.523250,5.676048,5.468840,5.694772,5.730503
1038.155555,5.524388,5.677318,5.469391,5.696097,5.732201
1038.655555,5.524819,5.678440,5.469687,5.696862,5.733265
1039.155555,5.526301,5.679815,5.470150,5.698867,5.734863
1039.655555,5.527048,5.681147,5.470915,5.699951,5.735972
1040.155555,5.527568,5.682036,5.471305,5.701066,5.736827
1040.655555,5.528654,5.683591,5.471945,5.702376,5.738846
1041.155555,5.531546,5.686608,5.474560,5.705532,5.741787
1041.655555,5.532210,5.687561,5.474602,5.706518,5.743162
1042.155555,5.532950,5.688694,5.474958,5.707628,5.743906
1042.655555,5.533637,5.689869,5.475682,5.708901,5.745135
1043.155555,5.535104,5.691632,5.476556,5.710812,5.747118
1043.655555,5.536424,5.693267,5.477314,5.712594,5.748998
1044.155555,5.538174,5.695228,5.478794,5.714194,5.749941
1044.655555,5.537200,5.694758,5.477796,5.713754,5.749730
1045.155555,5.535726,5.693348,5.476024,5.712691,5.748736
1045.655555,5.535373,5.693203,5.475262,5.712103,5.748030
1046.155555,5.535942,5.694345,5.476114,5.713448,5.749651
1046.655555,5.537751,5.695948,5.477447,5.714880,5.751476
1047.155555,5.538627,5.697153,5.478487,5.716361,5.752130
1047.655555,5.538600,5.697292,5.478495,5.716867,5.752566
1048.155555,5.538092,5.697250,5.477731,5.716028,5.752444
1048.655555,5.539732,5.698803,5.478987,5.717650,5.754165
1049.155555,5.541565,5.701039,5.480649,5.720486,5.757057
1049.655555,5.542084,5.701979,5.481141,5.720894,5.757347
1050.155555,5.542870,5.703193,5.482128,5.722407,5.758648
1050.655555,5.542898,5.703118,5.481703,5.722458,5.758526
1051.155555,5.544769,5.705804,5.482890,5.724747,5.761678
1051.655555,5.547133,5.709217,5.485712,5.727642,5.764373
1052.155555,5.550287,5.712092,5.487979,5.731888,5.767502
1052.655555,5.552526,5.715033,5.489556,5.733598,5.770572
1053.155555,5.554446,5.718476,5.492355,5.737359,5.773853
1053.655555,5.556960,5.721233,5.492899,5.739558,5.776945
1054.155555,5.560178,5.725667,5.495955,5.744928,5.781479
1054.655555,5.566273,5.732769,5.500867,5.752136,5.788952
1055.155555,5.591130,5.757368,5.524002,5.776227,5.812938
1055.655555,5.593836,5.761576,5.527106,5.780456,5.817001
1056.155555,5.599143,5.767182,5.531412,5.786106,5.822490
1056.655555,5.602437,5.771888,5.533938,5.790829,5.827709
1057.155555,5.606241,5.776992,5.537264,5.796464,5.834037
1057.655555,5.609890,5.781885,5.539159,5.801605,5.838434
1058.155555,5.611929,5.785732,5.540389,5.806049,5.843734
1058.655555,5.614529,5.789705,5.540969,5.809926,5.846829
1059.155555,5.617190,5.793665,5.540655,5.813060,5.850242
1059.655555,5.620545,5.798377,5.542542,5.818403,5.855962
1060.155555,5.623078,5.803044,5.544088,5.822335,5.859061
1060.655555,5.623861,5.805358,5.544156,5.823863,5.861014
1061.155555,5.624841,5.807210,5.543833,5.827007,5.864239
1061.655555,5.626600,5.810366,5.544712,5.829815,5.866898
1062.155555,5.628554,5.813425,5.546054,5.832978,5.869661
1062.655555,5.631298,5.817217,5.547717,5.836803,5.873487
1063.155555,5.633495,5.819936,5.549042,5.839836,5.876972
1063.655555,5.635488,5.822139,5.549331,5.842295,5.879603
1064.155555,5.636306,5.824964,5.550425,5.843980,5.881706
1064.655555,5.637037,5.826927,5.550734,5.846989,5.884445
1065.155555,5.637794,5.828135,5.550535,5.847874,5.885134
1065.655555,5.637316,5.828047,5.549282,5.848662,5.885629
1066.155555,5.638074,5.829218,5.549689,5.849638,5.887379
1066.655555,5.640486,5.832664,5.551665,5.853015,5.890377
1067.155555,5.642839,5.835296,5.553247,5.855797,5.892347
1067.655555,5.643304,5.836803,5.554065,5.856721,5.893863
1068.155555,5.644455,5.838145,5.554583,5.858304,5.895436
1068.655555,5.644217,5.838358,5.553593,5.858245,5.896285
1069.155555,5.645233,5.840316,5.554464,5.860511,5.898016
1069.655555,5.646705,5.842085,5.555184,5.862627,5.899119
1070.155555,5.648887,5.845366,5.557334,5.865713,5.903153
1070.655555,5.650377,5.847596,5.558165,5.868164,5.905574
1071.155555,5.651216,5.849178,5.558446,5.869331,5.906907
1071.655555,5.651688,5.850351,5.558142,5.870400,5.908320
1072.155555,5.651583,5.851315,5.558001,5.871427,5.908341
1072.655555,5.652568,5.853059,5.558341,5.873098,5.910651
1073.155555,5.652922,5.854036,5.558383,5.873486,5.910834
1073.655555,5.654486,5.855978,5.559002,5.875458,5.912137
1074.155555,5.653017,5.854603,5.557088,5.874458,5.912717
1074.655555,5.652925,5.855640,5.557699,5.875570,5.912757
1075.155555,5.653803,5.855849,5.556462,5.874814,5.912738
1075.655555,5.653513,5.856379,5.556892,5.876118,5.913388
1076.155555,5.652508,5.855848,5.556049,5.875281,5.912591
1076.655555,5.653536,5.856777,5.556498,5.876503,5.913515
1077.155555,5.652174,5.855572,5.555160,5.875110,5.912162
1077.655555,5.651415,5.854652,5.554010,5.874337,5.911246
1078.155555,5.649489,5.853117,5.552489,5.872966,5.909700
1078.655555,5.650264,5.854044,5.552840,5.873460,5.910086
1079.155555,5.651090,5.854845,5.553622,5.874325,5.911489
1079.655555,5.651423,5.855117,5.553527,5.874256,5.910966
1080.155555,5.651180,5.855179,5.553357,5.874823,5.911326
1080.655555,5.651220,5.855534,5.553471,5.875484,5.912727
1081.155555,5.652855,5.857262,5.554986,5.876789,5.914557
1081.655555,5.655228,5.860006,5.557035,5.880170,5.916536
1082.155555,5.658186,5.863052,5.559812,5.882254,5.919358
1082.655555,5.660980,5.866284,5.562384,5.885937,5.922897
1083.155555,5.664143,5.869538,5.564747,5.889060,5.926258
1083.655555,5.667170,5.873218,5.567518,5.892928,5.930656
1084.155555,5.689414,5.896177,5.588900,5.915796,5.953532
1084.655555,5.693996,5.901743,5.593711,5.921622,5.958032
1085.155555,5.701966,5.910528,5.600546,5.930366,5.968342
1085.655555,5.710136,5.919964,5.606661,5.940070,5.978299
1086.155555,5.716546,5.930418,5.608102,5.950691,5.988716
1086.655555,5.720507,5.940371,5.604412,5.960861,5.999238
1087.155555,5.724191,5.951216,5.602160,5.970823,6.008644
1087.655555,5.729296,5.963422,5.601320,5.983772,6.021046
1088.155555,5.733597,5.975617,5.598362,5.995488,6.033456
1088.655555,5.738523,5.991805,5.588410,6.011869,6.049296
1089.155555,,,,,
1089.655555,2.590253,7.784513,2.490713,7.785837,7.786090
1090.155555,2.578777,7.851928,2.478431,7.852463,7.852428
1090.655555,2.577832,7.892511,2.477827,7.892257,7.892872
1091.155555,2.575475,7.919199,2.474485,7.919816,7.919931
1091.655555,2.569121,7.938660,2.467409,7.938843,7.939223
1092.155555,2.564481,7.956091,2.461966,7.956378,7.956768
1092.655555,2.554199,7.968282,2.452643,7.968869,7.969323
1093.155555,2.544532,7.979211,2.443310,7.979972,7.980936
1093.655555,2.539360,7.992302,2.438793,7.992031,7.992157
1094.155555,2.537067,7.995110,2.435847,7.995224,7.995264
1094.655555,2.537439,7.997884,2.437325,7.998007,7.999176
1095.155555,2.537537,7.998784,2.436938,7.998911,7.998909
1095.655555,2.537919,7.999828,2.437005,7.999647,8.000070
