?? [s],A.dY [mm],B.dY [mm],C.dY [mm],D.dY [mm],E.dY [mm]
1195.207879,5.894177,6.100729,5.897433,6.105518,6.127894
1195.707879,5.895161,6.102713,5.898657,6.107261,6.129397
1196.207879,5.895232,6.103190,5.899137,6.107743,6.129715
1196.707879,5.896969,6.105692,5.900915,6.110424,6.132624
1197.207879,5.899549,6.108950,5.903668,6.114162,6.136200
1197.707879,5.903029,6.114333,5.907100,6.118481,6.140626
1198.207879,5.905847,6.119021,5.910991,6.123152,6.146188
1198.707879,5.907822,6.122875,5.913050,6.127718,6.150460
1199.207879,5.910481,6.129031,5.916429,6.133153,6.155833
1199.707879,5.913418,6.135408,5.920216,6.139546,6.162063
1200.207879,5.911377,6.137163,5.919096,6.141902,6.164258
1200.707879,5.911480,6.140926,5.920467,6.145201,6.168013
1201.207879,5.912079,6.144911,5.922248,6.148986,6.171961
1201.707879,5.912645,6.148592,5.923228,6.152469,6.175527
1202.207879,5.911929,6.151357,5.923644,6.155795,6.178603
1202.707879,5.911785,6.154779,5.924750,6.158874,6.181825
1203.207879,5.912426,6.159800,5.927063,6.163952,6.187126
1203.707879,5.912533,6.166533,5.929849,6.170856,6.194059
1204.207879,,,,,
1204.707879,2.716242,8.158622,2.727876,8.158555,8.161843
1205.207879,2.720280,8.190087,2.732655,8.190113,8.193249
1205.707879,2.718968,8.214017,2.731145,8.214083,8.217076
1206.207879,2.716225,8.237482,2.728527,8.237365,8.240369
1206.707879,2.700330,8.252962,2.713126,8.252685,8.255923
1207.207879,2.688807,8.266143,2.701707,8.266300,8.270037
1207.707879,2.679641,8.281737,2.692974,8.281603,8.285123
1208.207879,2.656318,8.294912,2.670197,8.294826,8.298572
