?? [s],A.dY [mm],B.dY [mm],C.dY [mm],D.dY [mm],E.dY [mm]
1091.922083,5.558348,5.634201,5.569104,5.665051,5.700515
1092.422083,5.561159,5.637592,5.571721,5.667731,5.702731
1092.922083,5.569593,5.646478,5.579796,5.676569,5.711726
1093.422083,5.569896,5.647164,5.580331,5.677543,5.712672
1093.922083,5.569326,5.646459,5.579472,5.676705,5.711725
1094.422083,5.572016,5.649554,5.582204,5.679501,5.714370
1094.922083,5.578940,5.656922,5.589761,5.687003,5.722105
1095.422083,5.580974,5.659090,5.591837,5.689408,5.724607
1095.922083,5.579509,5.657829,5.590288,5.688096,5.723232
1096.422083,5.580348,5.658902,5.591434,5.689082,5.724232
1096.922083,5.585814,5.663909,5.596598,5.694716,5.730028
1097.422083,5.589518,5.667787,5.600525,5.698728,5.734066
1097.922083,5.587558,5.665726,5.598768,5.696766,5.732220
1098.422083,5.616634,5.693186,5.626526,5.722891,5.757604
1098.922083,5.620072,5.696870,5.630128,5.726912,5.761680
1099.422083,5.626009,5.703511,5.636655,5.733512,5.768029
1099.922083,5.627858,5.705713,5.638761,5.735552,5.770782
1100.422083,5.627730,5.705382,5.638031,5.735657,5.770572
1100.922083,5.628379,5.706058,5.638911,5.736266,5.771275
1101.422083,5.632002,5.709450,5.642802,5.740155,5.775209
1101.922083,5.635095,5.712525,5.645243,5.742989,5.777972
1102.422083,5.632482,5.710466,5.643296,5.740971,5.776095
1102.922083,5.632224,5.710168,5.642793,5.740644,5.775853
1103.422083,5.634778,5.712856,5.645144,5.743622,5.778946
1103.922083,5.638920,5.716776,5.649361,5.747536,5.782860
1104.422083,5.638020,5.715830,5.648327,5.746498,5.782090
1104.922083,5.638586,5.716630,5.649336,5.747711,5.783134
1105.422083,5.640317,5.718373,5.650589,5.749228,5.785000
1105.922083,5.643965,5.722170,5.654342,5.752874,5.788761
1106.422083,5.645140,5.723458,5.655729,5.754316,5.790014
1106.922083,5.642925,5.721229,5.653227,5.751991,5.787962
1107.422083,5.646107,5.724647,5.656468,5.755404,5.791304
1107.922083,5.648609,5.726881,5.658948,5.758033,5.793798
1108.422083,5.649460,5.728258,5.660085,5.759109,5.794964
1108.922083,5.647562,5.726235,5.657967,5.757152,5.793128
1109.422083,5.648835,5.727685,5.659335,5.758561,5.794659
1109.922083,5.648233,5.726968,5.658799,5.758112,5.794158
1110.422083,5.648244,5.727002,5.658874,5.757969,5.794120
1110.922083,5.646105,5.725109,5.656775,5.756065,5.792091
1111.422083,5.647333,5.726258,5.657799,5.757139,5.793054
1111.922083,5.650969,5.729890,5.661579,5.760816,5.796876
1112.422083,5.650560,5.729550,5.661088,5.760280,5.796366
1112.922083,5.648801,5.727675,5.659403,5.758581,5.794425
1113.422083,5.647259,5.726176,5.657580,5.757081,5.792989
1113.922083,5.649154,5.727876,5.659758,5.759079,5.794845
1114.422083,5.646657,5.725498,5.657314,5.756631,5.792607
1114.922083,5.648739,5.727936,5.659672,5.758941,5.794729
1115.422083,5.648285,5.727531,5.658969,5.758401,5.794316
1115.922083,5.646926,5.726189,5.657691,5.757075,5.793052
1116.422083,5.647250,5.725843,5.657906,5.757366,5.793103
1116.922083,5.648540,5.727670,5.659362,5.758730,5.794723
1117.422083,5.649830,5.728656,5.660236,5.759565,5.795550
1117.922083,5.648466,5.727605,5.659040,5.758677,5.794778
1118.422083,5.650390,5.729708,5.661363,5.760763,5.796785
1118.922083,5.652064,5.731579,5.662871,5.762553,5.798446
1119.422083,5.652868,5.733004,5.663944,5.763632,5.799876
1119.922083,5.657132,5.736906,5.667982,5.768174,5.804232
1120.422083,5.658359,5.738412,5.669006,5.769566,5.806017
1120.922083,5.662660,5.743289,5.672935,5.774437,5.810859
1121.422083,5.664496,5.745569,5.674810,5.776740,5.813294
1121.922083,5.669406,5.751110,5.680262,5.782113,5.818786
1122.422083,5.671979,5.753737,5.682688,5.785150,5.821870
1122.922083,5.675273,5.757523,5.686500,5.789353,5.825962
1123.422083,5.678008,5.760647,5.689234,5.792773,5.829719
1123.922083,5.682079,5.764773,5.693369,5.796872,5.833852
1124.422083,5.688223,5.770854,5.699208,5.803044,5.840457
1124.922083,5.691173,5.774158,5.702290,5.805815,5.843402
1125.422083,5.691493,5.774468,5.702696,5.806952,5.844688
1125.922083,5.694654,5.777906,5.705784,5.810162,5.847865
1126.422083,5.697796,5.781626,5.709366,5.813629,5.851608
1126.922083,5.701513,5.785576,5.713010,5.817930,5.855735
1127.422083,5.701686,5.785921,5.713184,5.818421,5.856425
1127.922083,5.704378,5.788913,5.715802,5.821247,5.859091
1128.422083,5.707353,5.792442,5.718732,5.824939,5.862616
1128.922083,5.710503,5.795890,5.721907,5.828147,5.865719
1129.422083,5.711413,5.796808,5.722870,5.828959,5.867149
1129.922083,5.711177,5.796605,5.722540,5.829451,5.867652
1130.422083,5.712054,5.797957,5.723505,5.830318,5.868320
1130.922083,5.715307,5.800974,5.726927,5.833954,5.871779
1131.422083,5.718255,5.804065,5.729643,5.836986,5.874785
1131.922083,5.716017,5.802269,5.727703,5.834891,5.872703
1132.422083,5.716664,5.802884,5.728295,5.835547,5.873683
1132.922083,5.721797,5.807955,5.733775,5.841067,5.879311
1133.422083,5.723624,5.810043,5.735651,5.843270,5.881280
1133.922083,5.722086,5.808692,5.734166,5.841872,5.879805
1134.422083,5.723286,5.809670,5.735413,5.842801,5.881064
1134.922083,5.726520,5.813301,5.739005,5.846332,5.884768
1135.422083,5.729143,5.815871,5.741219,5.849135,5.887410
1135.922083,5.727851,5.814813,5.740467,5.847709,5.885982
1136.422083,5.725992,5.812872,5.738457,5.846031,5.884385
1136.922083,5.726981,5.814272,5.739729,5.847342,5.885823
1137.422083,5.730106,5.816973,5.742448,5.850078,5.888586
1137.922083,5.729771,5.816898,5.742439,5.849933,5.888056
1138.422083,5.726922,5.814050,5.739143,5.847085,5.885245
1138.922083,5.731298,5.818355,5.743666,5.851378,5.889642
1139.422083,5.734051,5.820932,5.746193,5.853954,5.892261
1139.922083,5.733401,5.820387,5.745677,5.853518,5.892102
1140.422083,5.731547,5.818810,5.744040,5.851879,5.890247
1140.922083,5.730366,5.817925,5.743407,5.850891,5.889414
1141.422083,5.736241,5.823554,5.748846,5.856317,5.895027
1141.922083,5.735850,5.823133,5.748058,5.856264,5.894994
1142.422083,5.734437,5.821844,5.746964,5.854911,5.893558
1142.922083,5.736692,5.823981,5.749057,5.857253,5.895722
1143.422083,5.740379,5.827935,5.752781,5.860952,5.899720
1143.922083,5.739624,5.827255,5.752071,5.860257,5.899114
1144.422083,5.775186,5.861480,5.787240,5.894161,5.931866
1144.922083,5.776601,5.862781,5.788539,5.895546,5.933617
1145.422083,5.775703,5.862188,5.787893,5.895217,5.933057
1145.922083,5.779096,5.865675,5.791235,5.898344,5.936593
1146.422083,5.782104,5.868724,5.794096,5.901162,5.939346
1146.922083,5.784342,5.870802,5.796018,5.903277,5.941536
1147.422083,5.783567,5.870120,5.795431,5.902906,5.941235
1147.922083,5.786319,5.872948,5.798105,5.905678,5.944041
1148.422083,5.788429,5.875369,5.800036,5.908041,5.946671
1148.922083,5.791337,5.878225,5.802740,5.911143,5.949885
1149.422083,5.792066,5.879226,5.803684,5.912092,5.950686
1149.922083,5.792873,5.880435,5.804899,5.913476,5.952000
1150.422083,5.796832,5.884730,5.808631,5.917565,5.956429
1150.922083,5.800355,5.888535,5.811927,5.921229,5.960164
1151.422083,5.799694,5.888189,5.811212,5.921440,5.960443
1151.922083,5.802573,5.891118,5.814000,5.924518,5.963580
1152.422083,5.807725,5.896459,5.819365,5.930308,5.969367
1152.922083,5.809682,5.898650,5.821268,5.932480,5.971739
1153.422083,5.810086,5.899583,5.821928,5.933378,5.972557
1153.922083,5.812928,5.902320,5.824757,5.936355,5.975542
1154.422083,5.815053,5.904623,5.826939,5.938757,5.978022
1154.922083,5.818339,5.908384,5.830463,5.942130,5.981650
1155.422083,5.819500,5.909856,5.831693,5.943635,5.983199
1155.922083,5.821055,5.911500,5.833561,5.945763,5.985270
1156.422083,5.821178,5.911941,5.833249,5.946040,5.985706
1156.922083,5.824095,5.914257,5.835962,5.948643,5.988192
1157.422083,5.824333,5.914848,5.836368,5.949154,5.988824
1157.922083,5.826317,5.916846,5.838487,5.951086,5.990993
1158.422083,5.825996,5.917067,5.838838,5.951057,5.991151
1158.922083,5.825999,5.917027,5.838458,5.951266,5.991304
1159.422083,5.827691,5.918939,5.840188,5.952927,5.992839
1159.922083,5.830914,5.922135,5.843311,5.955882,5.996277
1160.422083,5.830066,5.921482,5.842477,5.955234,5.995500
1160.922083,5.831261,5.922938,5.843843,5.956786,5.996812
1161.422083,5.832859,5.924451,5.845183,5.958100,5.998684
1161.922083,5.833844,5.925691,5.846276,5.959967,6.000108
1162.422083,5.836287,5.928170,5.848671,5.962883,6.002700
1162.922083,5.835240,5.927107,5.847431,5.961597,6.001632
1163.422083,5.838327,5.930453,5.850765,5.964844,6.004873
1163.922083,5.838729,5.930942,5.851023,5.965511,6.005643
1164.422083,5.840450,5.933377,5.853201,5.967690,6.007805
1164.922083,5.841836,5.934643,5.854627,5.968920,6.008920
1165.422083,5.841310,5.934453,5.853824,5.968555,6.008810
1165.922083,5.842748,5.935999,5.855293,5.970514,6.010852
1166.422083,5.846098,5.939618,5.858441,5.973931,6.013917
1166.922083,5.849374,5.943164,5.861928,5.977659,6.018531
1167.422083,5.849860,5.943692,5.862482,5.978806,6.019222
1167.922083,5.850814,5.944927,5.863335,5.979831,6.020330
1168.422083,5.853849,5.948223,5.866461,5.983017,6.023762
1168.922083,5.858572,5.952918,5.871036,5.988237,6.029301
1169.422083,5.859126,5.953909,5.871689,5.988746,6.029630
1169.922083,5.859353,5.954491,5.872066,5.989724,6.030604
1170.422083,5.863691,5.959029,5.876718,5.994376,6.035253
1170.922083,5.867494,5.963195,5.880519,5.998083,6.039307
1171.422083,5.869555,5.965354,5.883053,6.000585,6.042208
1171.922083,5.871249,5.967441,5.884866,6.002583,6.044094
1172.422083,5.873195,5.969728,5.886824,6.005062,6.046677
1172.922083,5.874224,5.971009,5.887904,6.006430,6.047942
1173.422083,5.879037,5.976027,5.892461,6.011227,6.052594
1173.922083,5.880649,5.977851,5.893844,6.013087,6.054775
1174.422083,5.880021,5.977467,5.893490,6.012917,6.054228
1174.922083,5.881277,5.978913,5.895107,6.014579,6.055709
1175.422083,5.883247,5.981093,5.897044,6.016626,6.057844
1175.922083,5.885201,5.983304,5.899125,6.018601,6.059883
1176.422083,5.886816,5.984624,5.900261,6.020268,6.061542
1176.922083,5.886701,5.984973,5.900707,6.020660,6.062030
1177.422083,5.889479,5.987957,5.903341,6.023614,6.064926
1177.922083,5.890541,5.989387,5.904537,6.024377,6.066003
1178.422083,5.892064,5.990519,5.905662,6.026251,6.067702
1178.922083,5.893582,5.992481,5.907325,6.028001,6.069314
1179.422083,5.894452,5.993411,5.908306,6.029860,6.071202
1179.922083,5.894680,5.993678,5.908539,6.029453,6.071444
1180.422083,5.897238,5.996404,5.910726,6.032368,6.073977
1180.922083,5.897809,5.997163,5.911627,6.033009,6.074565
1181.422083,5.899536,5.999063,5.913255,6.034819,6.076585
1181.922083,5.900714,6.000257,5.914476,6.036270,6.077585
1182.422083,5.901824,6.001475,5.915710,6.037312,6.078968
1182.922083,5.912753,6.012004,5.926983,6.047910,6.089138
1183.422083,5.939861,6.037632,5.952995,6.072720,6.113622
1183.922083,5.942468,6.040046,5.955447,6.075514,6.116280
1184.422083,5.940649,6.038543,5.953712,6.073692,6.114746
1184.922083,5.943866,6.041807,5.956879,6.077345,6.118337
1185.422083,5.947434,6.045319,5.960123,6.080681,6.121873
1185.922083,5.949861,6.048193,5.963196,6.083913,6.125283
1186.422083,5.949932,6.048237,5.963040,6.083970,6.125256
1186.922083,5.951797,6.050236,5.964909,6.086112,6.127581
1187.422083,5.954393,6.052994,5.967721,6.088736,6.130184
1187.922083,5.956423,6.055347,5.970236,6.091363,6.132522
1188.422083,5.956001,6.054979,5.969395,6.090924,6.132181
1188.922083,5.956852,6.055855,5.970065,6.091722,6.133163
1189.422083,5.958809,6.057919,5.972412,6.093969,6.135614
1189.922083,5.963387,6.062842,5.977158,6.098917,6.140432
1190.422083,5.962771,6.062702,5.976941,6.098771,6.140617
1190.922083,5.961905,6.062037,5.975668,6.098114,6.139358
1191.422083,5.965402,6.065501,5.979360,6.101302,6.142993
1191.922083,5.967429,6.067607,5.981351,6.103841,6.145872
1192.422083,5.969775,6.070111,5.983532,6.106128,6.148076
1192.922083,5.969642,6.069979,5.983363,6.106209,6.148319
1193.422083,5.970192,6.070812,5.983987,6.107108,6.149199
1193.922083,5.975347,6.076618,5.989146,6.112433,6.154831
1194.422083,5.977161,6.078498,5.990671,6.114233,6.156621
1194.922083,5.976394,6.078098,5.990442,6.114235,6.156419
1195.422083,5.975854,6.077888,5.990156,6.114127,6.156772
1195.922083,5.981715,6.083621,5.995527,6.120262,6.162598
1196.422083,5.985610,6.087987,5.999648,6.124678,6.167150
1196.922083,5.983219,6.085684,5.997156,6.122123,6.164875
1197.422083,5.983677,6.086284,5.997948,6.123173,6.165929
1197.922083,5.986446,6.089422,6.000293,6.125891,6.168730
1198.422083,5.991357,6.094381,6.005204,6.131420,6.174105
1198.922083,5.991683,6.094853,6.005559,6.131910,6.174423
1199.422083,5.990502,6.094399,6.004526,6.130925,6.173975
1199.922083,5.991034,6.095068,6.005203,6.132300,6.175309
1200.422083,5.994722,6.098878,6.009124,6.135797,6.178981
1200.922083,5.996594,6.100995,6.010910,6.138058,6.181321
1201.422083,5.997680,6.102021,6.011909,6.139273,6.182558
1201.922083,5.998791,6.103310,6.013273,6.140713,6.183755
1202.422083,6.000909,6.106104,6.015702,6.143316,6.186291
1202.922083,6.005418,6.111119,6.020810,6.148223,6.191957
1203.422083,6.004406,6.110394,6.019572,6.147950,6.190778
1203.922083,6.004128,6.110123,6.018909,6.147580,6.190973
1204.422083,6.007929,6.114482,6.023333,6.151390,6.195037
1204.922083,6.011578,6.118109,6.026906,6.155427,6.198875
1205.422083,6.011265,6.118346,6.027054,6.155667,6.199292
1205.922083,6.010388,6.117696,6.025832,6.155249,6.198853
1206.422083,6.013255,6.121134,6.029236,6.158388,6.201976
1206.922083,6.016689,6.124749,6.032336,6.161915,6.205832
1207.422083,6.018050,6.126299,6.033672,6.163520,6.207536
1207.922083,6.018622,6.126949,6.034157,6.164705,6.208302
1208.422083,6.020377,6.129072,6.035970,6.166495,6.210360
1208.922083,6.022694,6.131486,6.038358,6.168986,6.212947
1209.422083,6.025606,6.134820,6.041466,6.172722,6.216330
1209.922083,6.025859,6.134936,6.041717,6.172794,6.216934
1210.422083,6.026586,6.136257,6.042430,6.174082,6.218093
1210.922083,6.028811,6.138586,6.044519,6.176473,6.220216
1211.422083,6.031812,6.142027,6.047849,6.179766,6.223874
1211.922083,6.032403,6.142716,6.048447,6.180794,6.224960
1212.422083,6.034137,6.144798,6.050118,6.182733,6.226926
1212.922083,6.035251,6.145944,6.051169,6.184027,6.228219
1213.422083,6.039120,6.150158,6.055064,6.188284,6.232301
1213.922083,6.041293,6.152737,6.057669,6.190819,6.234909
1214.422083,6.040766,6.152420,6.057170,6.190193,6.234671
1214.922083,6.041748,6.153566,6.057999,6.191870,6.236127
1215.422083,6.044873,6.157159,6.061132,6.195336,6.240050
1215.922083,6.048568,6.161437,6.065511,6.199718,6.244008
1216.422083,6.079759,6.190596,6.095468,6.228246,6.271465
1216.922083,6.080555,6.191556,6.096100,6.229228,6.272597
1217.422083,6.080540,6.191473,6.096362,6.229430,6.272828
1217.922083,6.080196,6.191308,6.096126,6.229057,6.272520
1218.422083,6.084357,6.195797,6.100281,6.233534,6.277063
1218.922083,6.083463,6.194795,6.099585,6.232576,6.276341
1219.422083,6.080551,6.191775,6.096517,6.229773,6.273470
1219.922083,6.082287,6.193765,6.098342,6.231889,6.275439
1220.422083,6.086611,6.198209,6.102765,6.236119,6.279783
1220.922083,6.086927,6.198595,6.102922,6.236469,6.280120
1221.422083,6.085158,6.196914,6.101310,6.235031,6.278747
1221.922083,6.087205,6.198867,6.103344,6.237049,6.281147
1222.422083,6.090810,6.202534,6.107043,6.240916,6.284767
1222.922083,6.091788,6.203592,6.107680,6.242037,6.286008
1223.422083,6.091468,6.203625,6.107373,6.241914,6.286261
1223.922083,6.093961,6.206579,6.110441,6.245139,6.289407
1224.422083,6.096876,6.209769,6.113488,6.248342,6.292705
1224.922083,6.100561,6.214092,6.117617,6.252829,6.297252
1225.422083,6.103512,6.217627,6.120608,6.256286,6.300931
1225.922083,6.107907,6.222677,6.125162,6.261324,6.306291
1226.422083,6.113752,6.228709,6.130489,6.267793,6.312856
1226.922083,6.118380,6.233462,6.135230,6.272433,6.317611
1227.422083,6.120816,6.236656,6.137993,6.275627,6.321437
1227.922083,6.121908,6.238140,6.139174,6.277884,6.323361
1228.422083,6.127085,6.243918,6.143738,6.283247,6.328472
1228.922083,6.129795,6.247057,6.146711,6.286813,6.332265
1229.422083,6.130780,6.248454,6.147914,6.288510,6.333972
1229.922083,6.134131,6.252773,6.151534,6.292071,6.338113
1230.422083,6.135444,6.254395,6.152839,6.294248,6.340289
1230.922083,6.140213,6.260004,6.157845,6.299790,6.345806
1231.422083,6.139617,6.259478,6.157118,6.299379,6.345538
1231.922083,6.140540,6.261144,6.158600,6.301211,6.347336
1232.422083,6.142025,6.263124,6.160245,6.303071,6.348943
1232.922083,6.144787,6.266138,6.163087,6.306272,6.352272
1233.422083,6.145443,6.267210,6.164076,6.307254,6.353279
1233.922083,6.146829,6.268963,6.165653,6.309045,6.355223
1234.422083,6.148640,6.271430,6.167613,6.311569,6.357811
1234.922083,6.150263,6.273059,6.169297,6.313361,6.359223
1235.422083,6.152757,6.276067,6.172217,6.316454,6.362505
1235.922083,6.153315,6.276786,6.172700,6.317310,6.363157
1236.422083,6.154785,6.278647,6.174268,6.318770,6.365017
1236.922083,6.153509,6.277606,6.173215,6.318012,6.364060
1237.422083,6.154763,6.279005,6.174241,6.319287,6.365555
1237.922083,6.156572,6.280789,6.176033,6.321069,6.367337
1238.422083,6.155207,6.279836,6.174868,6.320165,6.366319
1238.922083,6.155842,6.280631,6.175630,6.321077,6.367005
1239.422083,6.156337,6.281283,6.176134,6.321610,6.367755
1239.922083,6.159643,6.284573,6.179334,6.325139,6.371344
1240.422083,6.159626,6.284879,6.179661,6.325424,6.371736
1240.922083,6.159690,6.284986,6.179350,6.325504,6.371998
1241.422083,6.160877,6.286533,6.180889,6.327002,6.373138
1241.922083,6.162681,6.288314,6.182533,6.328862,6.375186
1242.422083,6.163973,6.289721,6.183762,6.330130,6.376557
1242.922083,6.166322,6.292486,6.186231,6.333016,6.379608
1243.422083,6.168380,6.294705,6.188084,6.335163,6.381932
1243.922083,6.167831,6.294466,6.187648,6.335220,6.382133
1244.422083,6.168188,6.294862,6.187883,6.335738,6.382320
1244.922083,6.170245,6.297446,6.190192,6.338433,6.385262
1245.422083,6.172774,6.300139,6.192437,6.340898,6.387609
1245.922083,6.171965,6.299359,6.191785,6.340227,6.387080
1246.422083,6.171486,6.299061,6.191296,6.339676,6.386546
1246.922083,6.170493,6.298023,6.190272,6.339071,6.385730
1247.422083,6.171947,6.299456,6.191805,6.340240,6.387108
1247.922083,6.172007,6.299908,6.191968,6.340758,6.387491
1248.422083,6.170071,6.297716,6.189923,6.338458,6.385176
1248.922083,6.170360,6.298078,6.190088,6.338583,6.385269
1249.422083,6.170776,6.298744,6.191061,6.339719,6.386230
1249.922083,6.172781,6.300977,6.193103,6.341935,6.388457
1250.422083,6.171635,6.299972,6.191775,6.340765,6.387254
1250.922083,6.171661,6.300052,6.192060,6.340820,6.387508
1251.422083,6.172523,6.301010,6.192700,6.341945,6.388444
1251.922083,6.174813,6.303779,6.195242,6.344690,6.391314
1252.422083,6.176912,6.305718,6.197272,6.346849,6.393816
1252.922083,6.178422,6.307698,6.198820,6.348569,6.395727
1253.422083,6.178018,6.307502,6.198429,6.348741,6.395680
1253.922083,6.180616,6.310774,6.201205,6.351687,6.398693
1254.422083,6.186387,6.317009,6.207436,6.358135,6.404976
1254.922083,6.211977,6.341249,6.232379,6.381988,6.428478
1255.422083,6.222708,6.351981,6.242737,6.392993,6.439569
1255.922083,6.227723,6.357841,6.247977,6.398925,6.445799
1256.422083,6.234389,6.365165,6.254949,6.406281,6.453116
1256.922083,6.239039,6.370489,6.260287,6.411877,6.458906
1257.422083,6.241565,6.373666,6.262954,6.415088,6.462507
1257.922083,6.246026,6.378279,6.267221,6.419798,6.467181
1258.422083,6.250627,6.383264,6.271772,6.424906,6.472574
1258.922083,6.253793,6.387165,6.275149,6.428997,6.477058
1259.422083,6.256823,6.390859,6.278292,6.432754,6.480820
1259.922083,6.259805,6.394812,6.281322,6.437061,6.484775
1260.422083,6.261484,6.397657,6.283505,6.440051,6.488105
1260.922083,6.264359,6.400994,6.286175,6.442976,6.491265
1261.422083,6.264799,6.402112,6.286912,6.444485,6.492759
1261.922083,6.265883,6.404074,6.288127,6.446367,6.494572
1262.422083,6.269191,6.407996,6.291520,6.450159,6.498343
1262.922083,6.270840,6.410590,6.293407,6.452964,6.501228
1263.422083,6.271620,6.411827,6.294325,6.454224,6.502421
1263.922083,6.273352,6.414632,6.296571,6.456688,6.504981
1264.422083,6.276941,6.418550,6.300477,6.460884,6.509270
1264.922083,6.277682,6.419984,6.301267,6.462365,6.510759
1265.422083,6.277516,6.420157,6.301420,6.462355,6.511126
1265.922083,6.278417,6.421550,6.302392,6.464041,6.512270
1266.422083,6.280570,6.424097,6.304965,6.466394,6.515073
1266.922083,6.280201,6.424011,6.304297,6.466089,6.514865
1267.422083,6.281027,6.425316,6.305612,6.467668,6.516406
1267.922083,6.282569,6.427234,6.307348,6.469739,6.518335
1268.422083,6.285073,6.429953,6.309668,6.472428,6.521198
1268.922083,6.285694,6.431102,6.310745,6.473791,6.522900
1269.422083,6.285837,6.431622,6.310917,6.474175,6.523214
1269.922083,6.287626,6.433710,6.312770,6.476360,6.525463
1270.422083,6.289365,6.436063,6.314788,6.479269,6.528216
1270.922083,6.291463,6.438496,6.316740,6.481592,6.530534
1271.422083,6.293452,6.441036,6.318726,6.484149,6.533061
1271.922083,6.293457,6.441437,6.318863,6.484412,6.533707
1272.422083,6.294515,6.442716,6.319974,6.486098,6.535143
1272.922083,6.295414,6.443769,6.320994,6.487075,6.536429
1273.422083,6.295699,6.444517,6.321073,6.487917,6.537469
1273.922083,6.294979,6.443850,6.320713,6.487401,6.536642
1274.422083,6.294816,6.443638,6.320350,6.487163,6.536372
1274.922083,6.297428,6.446734,6.323036,6.490165,6.539442
1275.422083,6.297080,6.446972,6.322916,6.490363,6.539608
1275.922083,6.297900,6.447963,6.323761,6.491451,6.540867
1276.422083,6.298408,6.448623,6.324173,6.492246,6.541560
1276.922083,6.300411,6.450820,6.326037,6.494224,6.543520
1277.422083,6.300139,6.450964,6.326137,6.494199,6.543623
1277.922083,6.301373,6.452396,6.327361,6.495891,6.544956
1278.422083,6.304609,6.456024,6.330339,6.499035,6.548231
1278.922083,6.304525,6.456389,6.329961,6.499855,6.548862
1279.422083,6.306431,6.458458,6.332187,6.501805,6.551026
1279.922083,6.307753,6.459767,6.333060,6.503245,6.552310
1280.422083,6.309395,6.461961,6.335156,6.505356,6.554512
1280.922083,6.307066,6.460068,6.333142,6.503093,6.552407
1281.422083,6.307494,6.460177,6.333320,6.503722,6.553331
1281.922083,6.311337,6.464212,6.336932,6.507666,6.556891
1282.422083,6.312599,6.465816,6.338249,6.509208,6.558632
1282.922083,6.310236,6.463964,6.336459,6.507340,6.556736
1283.422083,6.310146,6.463982,6.336351,6.507315,6.556912
1283.922083,6.314891,6.468745,6.340811,6.511771,6.561302
1284.422083,6.314846,6.468796,6.340843,6.512330,6.561488
1284.922083,6.313088,6.467509,6.339515,6.511103,6.560430
