Ê±¼ä,9_1,7_1,7_2,7_3,7_4,7_5,9_10,9_9,7_6,7_7,7_8,7_9
2016-11-30 10:02:18,-106.63,  1907,  2005,     0,     0,     0,-0.181, 0.000,     0,     0,     0,     0
2016-11-30 10:02:19,-110.24,  1996,  2101,     0,     0,     0,-0.189, 0.000,     0,     0,     0,     0
2016-11-30 10:02:20,-111.54,  2006,  2135,     0,     0,     0,-0.193, 0.000,     0,     0,     0,     0
2016-11-30 10:02:21,-114.28,  2082,  2201,     0,     0,     0,-0.197, 0.000,     0,     0,     0,     0
2016-11-30 10:02:22,-117.28,  1960,  2060,     0,     0,     0,-0.201, 0.000,     0,     0,     0,     0
2016-11-30 10:02:23,-111.96,  2075,  2178,     0,     0,     0,-0.239, 0.000,     0,     0,     0,     0
2016-11-30 10:02:24,-117.55,  2153,  2260,     0,     0,     0,-0.251, 0.000,     0,     0,     0,     0
2016-11-30 10:02:25,-121.96,  2222,  2332,     0,     0,     0,-0.251, 0.000,     0,     0,     0,     0
2016-11-30 10:02:26,-125.80,  2285,  2394,     0,     0,     0,-0.255, 0.000,     0,     0,     0,     0
2016-11-30 10:02:27,-128.77,  2272,  2410,     0,     0,     0,-0.262, 0.000,     0,     0,     0,     0
2016-11-30 10:02:28,-131.05,  2369,  2496,     0,     0,     0,-0.259, 0.000,     0,     0,     0,     0
2016-11-30 10:02:29,-134.39,  2429,  2554,     0,     0,     0,-0.259, 0.000,     0,     0,     0,     0
2016-11-30 10:02:30,-135.13,  2456,  2565,     0,     0,     0,-0.266, 0.000,     0,     0,     0,     0
2016-11-30 10:02:31,-139.53,  2535,  2647,     0,     0,     0,-0.270, 0.000,     0,     0,     0,     0
2016-11-30 10:02:32,-142.44,  2590,  2704,     0,     0,     0,-0.286, 0.000,     0,     0,     0,     0
2016-11-30 10:02:33,-144.50,  2641,  2741,     0,     0,     0,-0.301, 0.000,     0,     0,     0,     0
2016-11-30 10:02:34,-147.73,  2735,  2846,     0,     0,     0,-0.305, 0.000,     0,     0,     0,     0
2016-11-30 10:02:35,-147.37,  2726,  2862,     0,     0,     0,-0.320, 0.000,     0,     0,     0,     0
